  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.92848190      5.25091658    299.90986642    300.00000000      1.00000000      0.05413627     -8.08351178      0.13786062     -7.94565116      0.07211946      0.07425917      0.10759948      0.01154836 md_running
     2      1.00000000     20.11238962      5.24087589    299.84543194    300.00000000      0.99999974      0.05412464     -8.08297188      0.13733390     -7.94563798      0.07523098      0.07411718      0.10794620      0.01204660 md_running
     3      1.50000000     40.09102269      5.22875771    299.49071085    300.00000000      1.00000018      0.05406061     -8.08226940      0.13669954     -7.94556987      0.07778549      0.07394580      0.10762188      0.01245565 md_running
     4      2.00000000     45.48090012      5.21463515    299.20743072    300.00000000      1.00000084      0.05400948     -8.08147540      0.13596210     -7.94551330      0.07934871      0.07374608      0.10631610      0.01270596 md_running
     5      2.50000000     52.19503033      5.19859434    299.44684927    300.00000000      1.00000102      0.05405269     -8.08067903      0.13512692     -7.94555211      0.07946590      0.07351923      0.10366297      0.01272473 md_running
     6      3.00000000     56.30825769      5.18073264    300.56380987    300.00000000      0.99999996      0.05425431     -8.07995260      0.13419995     -7.94575265      0.07790699      0.07326662      0.09943569      0.01247510 md_running
     7      3.50000000     56.57381010      5.16115693    302.64802531    300.00000000      0.99999729      0.05463053     -8.07931977      0.13318770     -7.94613206      0.07492024      0.07298978      0.09376604      0.01199684 md_running
     8      4.00000000     61.46447633      5.13998194    305.45375793    300.00000000      0.99999316      0.05513699     -8.07874249      0.13209707     -7.94664541      0.07141755      0.07269032      0.08731912      0.01143596 md_running
     9      4.50000000     61.71894123      5.11732886    308.46204835    300.00000000      0.99998831      0.05568001     -8.07813233      0.13093527     -7.94719706      0.06895059      0.07236996      0.08133091      0.01104093 md_running
    10      5.00000000     61.95149289      5.09332415    311.04997631    300.00000000      0.99998372      0.05614716     -8.07738189      0.12970975     -7.94767214      0.06925059      0.07203048      0.07739487      0.01108897 md_running
    11      5.50000000     62.19023801      5.06809844    312.69571692    300.00000000      0.99998032      0.05644423     -8.07640246      0.12842811     -7.94797435      0.07333946      0.07167374      0.07688157      0.01174371 md_running
    12      6.00000000     62.42617510      5.04178522    313.13734287    300.00000000      0.99997869      0.05652394     -8.07515373      0.12709799     -7.94805574      0.08093336      0.07130161      0.08018195      0.01295971 md_running
    13      6.50000000     62.65266330      5.01451960    312.44112605    300.00000000      0.99997895      0.05639827     -8.07365509      0.12572703     -7.94792805      0.09078994      0.07091602      0.08650301      0.01453802 md_running
    14      7.00000000     62.89659377      4.98643708    310.97711922    300.00000000      0.99998075      0.05613401     -8.07198213      0.12432277     -7.94765936      0.10144568      0.07051887      0.09440069      0.01624431 md_running
    15      7.50000000     63.12908215      4.95767223    309.31823632    300.00000000      0.99998336      0.05583456     -8.07024703      0.12289257     -7.94735446      0.11164716      0.07011207      0.10242824      0.01787785 md_running
    16      8.00000000     63.36924172      4.92835707    308.09435486    300.00000000      0.99998579      0.05561364     -8.06857248      0.12144352     -7.94712896      0.12046281      0.06969749      0.10943167      0.01928949 md_running
    17      8.50000000     63.60335716      4.89861973    307.84340333    300.00000000      0.99998709      0.05556834     -8.06706379      0.11998238     -7.94708141      0.12726038      0.06927694      0.11460591      0.02037797 md_running
    18      9.00000000     63.83993143      4.86858284    308.89191450    300.00000000      0.99998652      0.05575761     -8.06578713      0.11851549     -7.94727163      0.13167279      0.06885216      0.11746814      0.02108452 md_running
    19      9.50000000     64.08117356      4.83836152    311.28457524    300.00000000      0.99998378      0.05618950     -8.06475690      0.11704871     -7.94770819      0.13358720      0.06842476      0.11781557      0.02139107 md_running
    20     10.00000000     64.32192067      4.80806190    314.77966481    300.00000000      0.99997912      0.05682040     -8.06393415      0.11558730     -7.94834685      0.13313701      0.06799626      0.11572792      0.02131898 md_running
    21     10.50000000     64.56341260      4.77777939    318.91251847    300.00000000      0.99997320      0.05756641     -8.06323849      0.11413588     -7.94910261      0.13072043      0.06756800      0.11158047      0.02093202 md_running
    22     11.00000000     64.80564728      4.74759762    323.11751096    300.00000000      0.99996690      0.05832545     -8.06257003      0.11269842     -7.94987162      0.12698230      0.06714117      0.10606074      0.02033344 md_running
    23     11.50000000     65.05247245      4.71758698    326.88043771    300.00000000      0.99996106      0.05900469     -8.06183747      0.11127813     -7.95055933      0.12277626      0.06671675      0.10014025      0.01965994 md_running
    24     12.00000000     65.29742739      4.68780416    329.87961265    300.00000000      0.99995626      0.05954607     -8.06098405      0.10987754     -7.95110651      0.11906076      0.06629556      0.09499142      0.01906498 md_running
    25     12.50000000     65.53105886      4.65829244    332.07741604    300.00000000      0.99995271      0.05994279     -8.06000444      0.10849844     -7.95150600      0.11666693      0.06587820      0.09173712      0.01868166 md_running
    26     13.00000000     65.77103527      4.62908174    333.72231849    300.00000000      0.99995019      0.06023971     -8.05894590      0.10714199     -7.95180391      0.11605801      0.06546510      0.09105138      0.01858416 md_running
    27     13.50000000     66.01405271      4.60018894    335.24909997    300.00000000      0.99994817      0.06051530     -8.05788911      0.10580869     -7.95208042      0.11721816      0.06505650      0.09290164      0.01876993 md_running
    28     14.00000000     66.25446529      4.57161906    337.11606421    300.00000000      0.99994601      0.06085231     -8.05691873      0.10449850     -7.95242023      0.11972209      0.06465246      0.09664604      0.01917088 md_running
    29     14.50000000     66.49346070      4.54336659    339.64674218    300.00000000      0.99994317      0.06130912     -8.05609382      0.10321090     -7.95288292      0.12293783      0.06425291      0.10136991      0.01968581 md_running
    30     15.00000000     66.72690483      4.51541703    342.94343377    300.00000000      0.99993938      0.06190420     -8.05543174      0.10194495     -7.95348679      0.12617747      0.06385764      0.10616181      0.02020457 md_running
    31     15.50000000     66.96463810      4.48774827    346.90006209    300.00000000      0.99993472      0.06261840     -8.05491126      0.10069942     -7.95421184      0.12878771      0.06346634      0.11021890      0.02062254 md_running
    32     16.00000000     67.19772438      4.46033205    351.28601669    300.00000000      0.99992946      0.06341010     -8.05448820      0.09947281     -7.95501539      0.13019418      0.06307862      0.11287454      0.02084775 md_running
    33     16.50000000     67.43314074      4.43313590    355.85108170    300.00000000      0.99992397      0.06423414     -8.05411476      0.09826347     -7.95585129      0.12995405      0.06269401      0.11363670      0.02080930 md_running
    34     17.00000000     67.67221227      4.40612494    360.40915431    300.00000000      0.99991855      0.06505691     -8.05375515      0.09706969     -7.95668546      0.12782972      0.06231202      0.11224956      0.02046914 md_running
    35     17.50000000     67.90924117      4.37926356    364.87679208    300.00000000      0.99991333      0.06586335     -8.05339291      0.09588975     -7.95750316      0.12385163      0.06193214      0.10874485      0.01983213 md_running
    36     18.00000000     68.14372936      4.35251682    369.26637808    300.00000000      0.99990836      0.06665571     -8.05302885      0.09472201     -7.95830683      0.11834858      0.06155388      0.10347477      0.01895094 md_running
    37     18.50000000     68.37806677      4.32585147    373.64854037    300.00000000      0.99990355      0.06744673     -8.05267499      0.09356495     -7.95911003      0.11193562      0.06117678      0.09710972      0.01792404 md_running
    38     19.00000000     68.60390988      4.29923651    378.10001602    300.00000000      0.99989882      0.06825026     -8.05234413      0.09241717     -7.95992696      0.10546150      0.06080039      0.09059901      0.01688736 md_running
    39     19.50000000     68.84027516      4.27264326    382.65373968    300.00000000      0.99989410      0.06907224     -8.05204159      0.09127740     -7.96076419      0.09988974      0.06042430      0.08506084      0.01599516 md_running
    40     20.00000000     69.07546167      4.24604541    387.26367084    300.00000000      0.99988939      0.06990437     -8.05175784      0.09014451     -7.96161333      0.09611224      0.06004815      0.08156959      0.01539027 md_running
    41     20.50000000     69.30040149      4.21941877    391.79309740    300.00000000      0.99988479      0.07072197     -8.05146714      0.08901747     -7.96244967      0.09472749      0.05967159      0.08084880      0.01516854 md_running
    42     21.00000000     69.52755837      4.19274118    396.03107216    300.00000000      0.99988046      0.07148696     -8.05113001      0.08789539     -7.96323462      0.09588064      0.05929431      0.08302227      0.01535319 md_running
    43     21.50000000     69.76096637      4.16599250    399.73854318    300.00000000      0.99987662      0.07215619     -8.05070144      0.08677747     -7.96392397      0.09926634      0.05891603      0.08762793      0.01589534 md_running
    44     22.00000000     70.00046447      4.13915480    402.72062774    300.00000000      0.99987346      0.07269449     -8.05014469      0.08566301     -7.96448167      0.10427244      0.05853649      0.09386340      0.01669695 md_running
    45     22.50000000     70.24249470      4.11221283    404.91001626    300.00000000      0.99987107      0.07308969     -8.04944591      0.08455147     -7.96489444      0.11014309      0.05815547      0.10083341      0.01763701 md_running
    46     23.00000000     70.48932183      4.08515459    406.43346956    300.00000000      0.99986941      0.07336469     -8.04862725      0.08344244     -7.96518481      0.11611404      0.05777281      0.10769700      0.01859313 md_running
