  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00964222      7.96509199    301.00237023    300.00000000      1.00000000      0.05004399     -7.59870381      0.25377076     -7.34493305      0.05725739      0.09011473      0.09359767      0.00954290 md_running
     2      1.00000000     20.21562249      7.95202194    303.19721445    300.00000000      0.99999625      0.05040890     -7.59823754      0.25293861     -7.34529892      0.05905614      0.08996686      0.09331811      0.00984269 md_running
     3      1.50000000     39.10237992      7.93696382    305.24214964    300.00000000      0.99999279      0.05074889     -7.59762022      0.25198158     -7.34563864      0.06134706      0.08979649      0.09312586      0.01022451 md_running
     4      2.00000000     39.34244753      7.91996326    307.23476080    300.00000000      0.99998960      0.05108018     -7.59687185      0.25090327     -7.34596858      0.06420817      0.08960416      0.09314816      0.01070136 md_running
     5      2.50000000     39.60610045      7.90107411    309.40010075    300.00000000      0.99998637      0.05144018     -7.59603488      0.24970789     -7.34632699      0.06753403      0.08939045      0.09340508      0.01125567 md_running
     6      3.00000000     48.48988423      7.88035702    312.02452989    300.00000000      0.99998271      0.05187651     -7.59516234      0.24840011     -7.34676223      0.07110572      0.08915606      0.09382797      0.01185095 md_running
     7      3.50000000     55.22066205      7.85787806    315.36800190    300.00000000      0.99997818      0.05243239     -7.59430378      0.24698499     -7.34731879      0.07468945      0.08890174      0.09431058      0.01244824 md_running
     8      4.00000000     60.13854111      7.83370707    319.58192000    300.00000000      0.99997251      0.05313299     -7.59349032      0.24546787     -7.34802246      0.07812500      0.08862828      0.09477400      0.01302083 md_running
     9      4.50000000     60.38812035      7.80791608    324.66321522    300.00000000      0.99996566      0.05397779     -7.59272683      0.24385421     -7.34887262      0.08136366      0.08833649      0.09521224      0.01356061 md_running
    10      5.00000000     60.62080570      7.78057774    330.45808759    300.00000000      0.99995787      0.05494124     -7.59199305      0.24214956     -7.34984349      0.08445692      0.08802719      0.09569848      0.01407615 md_running
