  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.46600483     33.53352852      0.32838341    300.00000000      1.13973681      0.00005460   -786.78730037     -0.00285149   -786.79015186      0.07841309      0.00009371      0.07841874      0.01306885 md_running
     2      1.00000000     21.68192483     33.53176860      3.00233404    300.00000000      1.12169341      0.00049916   -786.78764771     -0.00570300   -786.79335070      0.07522074      0.00018742      0.07523159      0.01253679 md_running
     3      1.50000000     40.64747153     33.52816744      7.17771032    300.00000000      1.02999449      0.00119335   -786.78828253     -0.00855456   -786.79683709      0.06884735      0.00028114      0.06886178      0.01147456 md_running
     4      2.00000000     40.90999656     33.52314148     11.78760491    300.00000000      1.01520794      0.00195978   -786.78900001     -0.01140621   -786.80040622      0.06045829      0.00037486      0.06047293      0.01007638 md_running
     5      2.50000000     41.15448322     33.51706645     15.72990757    300.00000000      1.01018692      0.00261522   -786.78960890     -0.01425796   -786.80386686      0.05161042      0.00046860      0.05161875      0.00860174 md_running
     6      3.00000000     41.40144228     33.51036213     18.15281428    300.00000000      1.00814482      0.00301805   -786.78996290     -0.01710981   -786.80707271      0.04466756      0.00056235      0.04465875      0.00744459 md_running
     7      3.50000000     41.67077918     33.50347639     18.71401235    300.00000000      1.00745297      0.00311135   -786.79000248     -0.01996175   -786.80996423      0.04233376      0.00065612      0.04229674      0.00705563 md_running
     8      4.00000000     45.80622590     33.49685574     17.70517825    300.00000000      1.00759410      0.00294362   -786.78977622     -0.02281376   -786.81258998      0.04542527      0.00074991      0.04535861      0.00757088 md_running
     9      4.50000000     46.06773168     33.49091176     15.97424311    300.00000000      1.00833960      0.00265584   -786.78942735     -0.02566580   -786.81509314      0.05172416      0.00084373      0.05163381      0.00862069 md_running
    10      5.00000000     46.31413857     33.48598910     14.64120379    300.00000000      1.00935252      0.00243421   -786.78914541     -0.02851783   -786.81766324      0.05826743      0.00093759      0.05815811      0.00971124 md_running
    11      5.50000000     46.55648259     33.48233947     14.68995952    300.00000000      1.00989454      0.00244232   -786.78909715     -0.03136983   -786.82046698      0.06307686      0.00103149      0.06295057      0.01051281 md_running
    12      6.00000000     46.80016764     33.48010337     16.58628150    300.00000000      1.00925657      0.00275760   -786.78936215     -0.03422174   -786.82358389      0.06530906      0.00112543      0.06516653      0.01088484 md_running
    13      6.50000000     47.02670247     33.47929817     20.09052315    300.00000000      1.00774984      0.00334021   -786.78990165     -0.03707353   -786.82697518      0.06503947      0.00121941      0.06488173      0.01083991 md_running
    14      7.00000000     47.26611150     33.47981403     24.36058711    300.00000000      1.00623604      0.00405014   -786.79057408     -0.03992519   -786.83049928      0.06302793      0.00131345      0.06285796      0.01050465 md_running
    15      7.50000000     47.51705204     33.48142510     28.29251178    300.00000000      1.00514355      0.00470385   -786.79119207     -0.04277672   -786.83396878      0.06041290      0.00140753      0.06023727      0.01006882 md_running
    16      8.00000000     47.76648718     33.48381532     30.93607255    300.00000000      1.00449817      0.00514336   -786.79159413     -0.04562812   -786.83722224      0.05830216      0.00150165      0.05813156      0.00971703 md_running
    17      8.50000000     48.03941650     33.48661117     31.81529830    300.00000000      1.00421599      0.00528954   -786.79169895     -0.04847942   -786.84017837      0.05738120      0.00159580      0.05722837      0.00956353 md_running
    18      9.00000000     53.10111675     33.48941704     31.05466503    300.00000000      1.00421883      0.00516308   -786.79152694     -0.05133066   -786.84285760      0.05770031      0.00168998      0.05757588      0.00961672 md_running
    19      9.50000000     53.35699681     33.49184942     29.30092899    300.00000000      1.00443894      0.00487151   -786.79118664     -0.05418190   -786.84536854      0.05878427      0.00178417      0.05869392      0.00979738 md_running
    20     10.00000000     53.60420514     33.49356740     27.49720349    300.00000000      1.00478111      0.00457162   -786.79083656     -0.05703318   -786.84786974      0.05995522      0.00187838      0.05989971      0.00999254 md_running
    21     10.50000000     53.84798497     33.49429881     26.59165189    300.00000000      1.00507927      0.00442107   -786.79063583     -0.05988455   -786.85052038      0.06061859      0.00197259      0.06059540      0.01010310 md_running
    22     11.00000000     54.10217493     33.49386035     27.26235258    300.00000000      1.00512299      0.00453258   -786.79069828     -0.06273604   -786.85343432      0.06040857      0.00206680      0.06041326      0.01006810 md_running
    23     11.50000000     54.37545511     33.49217160     29.72404878    300.00000000      1.00480990      0.00494186   -786.79106013     -0.06558771   -786.85664783      0.05925017      0.00216099      0.05927684      0.00987503 md_running
    24     12.00000000     59.63383751     33.48926266     33.66128837    300.00000000      1.00425368      0.00559645   -786.79166885     -0.06843955   -786.86010840      0.05740669      0.00225517      0.05744783      0.00956778 md_running
    25     12.50000000     59.89891880     33.48527354     38.30748996    300.00000000      1.00366390      0.00636892   -786.79239615     -0.07129157   -786.86368772      0.05552040      0.00234934      0.05556628      0.00925340 md_running
    26     13.00000000     60.15241151     33.48044443     42.65792569    300.00000000      1.00318358      0.00709221   -786.79307264     -0.07414374   -786.86721638      0.05455516      0.00244348      0.05459391      0.00909253 md_running
    27     13.50000000     60.40818962     33.47509746     45.77067484    300.00000000      1.00286234      0.00760973   -786.79353908     -0.07699602   -786.87053510      0.05547022      0.00253761      0.05549010      0.00924504 md_running
    28     14.00000000     60.66047862     33.46961169     47.07635590    300.00000000      1.00269931      0.00782681   -786.79369920     -0.07984834   -786.87354754      0.05863694      0.00263173      0.05863035      0.00977282 md_running
    29     14.50000000     60.91223001     33.46439322     46.60081050    300.00000000      1.00267530      0.00774775   -786.79355723     -0.08270062   -786.87625785      0.06345694      0.00272586      0.06342237      0.01057616 md_running
    30     15.00000000     61.16541427     33.45984203     45.00829920    300.00000000      1.00275861      0.00748298   -786.79322631     -0.08555277   -786.87877908      0.06856866      0.00281999      0.06850868      0.01142811 md_running
    31     15.50000000     61.41483343     33.45631699     43.41092469    300.00000000      1.00289313      0.00721741   -786.79289605     -0.08840471   -786.88130076      0.07240060      0.00291416      0.07231894      0.01206677 md_running
    32     16.00000000     61.69502381     33.45410296     42.98233944    300.00000000      1.00298897      0.00714615   -786.79276716     -0.09125634   -786.88402350      0.07363783      0.00300836      0.07353793      0.01227297 md_running
    33     16.50000000     68.28249852     33.45338235     44.51242025    300.00000000      1.00295218      0.00740054   -786.79297542     -0.09410759   -786.88708301      0.07150468      0.00310262      0.07138941      0.01191745 md_running
    34     17.00000000     68.55274479     33.45421465     48.08870800    300.00000000      1.00275663      0.00799512   -786.79353685     -0.09695842   -786.89049527      0.06590994      0.00319695      0.06578214      0.01098499 md_running
    35     17.50000000     68.81211901     33.45652692     53.04900057    300.00000000      1.00246954      0.00881981   -786.79433953     -0.09980882   -786.89414835      0.05751218      0.00329135      0.05737594      0.00958536 md_running
    36     18.00000000     69.07229183     33.46011744     58.22566494    300.00000000      1.00218695      0.00968047   -786.79518494     -0.10265880   -786.89784374      0.04778514      0.00338583      0.04764890      0.00796419 md_running
    37     18.50000000     69.32865969     33.46467260     62.36823753    300.00000000      1.00197111      0.01036921   -786.79586003     -0.10550844   -786.90136847      0.03920429      0.00348039      0.03908779      0.00653405 md_running
