  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.90392175      9.48035700    304.70607261    300.00000000      1.00000000      0.03763297     -5.84825071      0.44938584     -5.39886487      0.07541084      0.13407249      0.16985874      0.01451282 md_running
     2      1.00000000     20.04364851      9.45992880    316.56813293    300.00000000      0.99998319      0.03909800     -5.84778102      0.44745126     -5.40032975      0.07893724      0.13378360      0.17204743      0.01519148 md_running
     3      1.50000000     40.05287113      9.43560865    331.38420293    300.00000000      0.99996330      0.04092787     -5.84731574      0.44515355     -5.40216219      0.07927171      0.13343966      0.17161497      0.01525585 md_running
     4      2.00000000     48.87078576      9.40741231    349.20775711    300.00000000      0.99994105      0.04312918     -5.84686643      0.44249703     -5.40436940      0.07636096      0.13304090      0.16848671      0.01469567 md_running
     5      2.50000000     49.10386002      9.37539394    369.92979524    300.00000000      0.99991734      0.04568847     -5.84642849      0.43949006     -5.40693843      0.07064033      0.13258809      0.16293123      0.01359474 md_running
     6      3.00000000     49.32585087      9.33964485    393.27010118    300.00000000      0.99989316      0.04857114     -5.84597970      0.43614483     -5.40983487      0.06313940      0.13208252      0.15554691      0.01215118 md_running
     7      3.50000000     49.55866236      9.30029025    418.79122895    300.00000000      0.99986939      0.05172315     -5.84548172      0.43247699     -5.41300473      0.05569742      0.13152597      0.14721238      0.01071897 md_running
     8      4.00000000     56.34073463      9.25748438    445.93974552    300.00000000      0.99984679      0.05507614     -5.84488440      0.42850509     -5.41637932      0.05115392      0.13092060      0.13901945      0.00984458 md_running
     9      4.50000000     56.58770570      9.21140455    474.11244174    300.00000000      0.99982585      0.05855564     -5.84413352      0.42424987     -5.41988365      0.05244140      0.13026893      0.13211144      0.01009235 md_running
    10      5.00000000     61.52897387      9.16224457    502.73543381    300.00000000      0.99980684      0.06209074     -5.84317993      0.41973363     -5.42344630      0.06026440      0.12957371      0.12746926      0.01159789 md_running
    11      5.50000000     61.77358254      9.11020871    531.34747666    300.00000000      0.99978982      0.06562449     -5.84198923      0.41497951     -5.42700972      0.07273893      0.12883781      0.12570979      0.01399861 md_running
    12      6.00000000     62.00170809      9.05550592    559.67383437    300.00000000      0.99977468      0.06912296     -5.84055056      0.41001094     -5.43053962      0.08749415      0.12806419      0.12688915      0.01683826 md_running
    13      6.50000000     62.22408420      8.99834451    587.66487110    300.00000000      0.99976121      0.07258002     -5.83888096      0.40485102     -5.43402994      0.10280033      0.12725581      0.13048569      0.01978393 md_running
    14      7.00000000     62.45071897      8.93892824    615.49917021    300.00000000      0.99974911      0.07601772     -5.83702500      0.39952219     -5.43750281      0.11747976      0.12641554      0.13562563      0.02260899 md_running
    15      7.50000000     62.67596961      8.87745219    643.54643475    300.00000000      0.99973809      0.07948172     -5.83505042      0.39404579     -5.44100464      0.13075671      0.12554613      0.14133769      0.02516414 md_running
    16      8.00000000     62.90036012      8.81409975    672.28636087    300.00000000      0.99972784      0.08303126     -5.83303723      0.38844177     -5.44459546      0.14213689      0.12465019      0.14676248      0.02735426 md_running
    17      8.50000000     63.12410065      8.74904062    702.21825851    300.00000000      0.99971814      0.08672803     -5.83106634      0.38272856     -5.44833778      0.15131827      0.12373012      0.15126994      0.02912121 md_running
    18      9.00000000     63.35199331      8.68242846    733.76697322    300.00000000      0.99970881      0.09062448     -5.82920778      0.37692282     -5.45228496      0.15818010      0.12278808      0.15443507      0.03044177 md_running
    19      9.50000000     63.57758427      8.61440043    767.20064271    300.00000000      0.99969978      0.09475373     -5.82751004      0.37103947     -5.45647057      0.16272234      0.12182602      0.15602829      0.03131593 md_running
    20     10.00000000     63.78811158      8.54507710    802.60663862    300.00000000      0.99969101      0.09912657     -5.82599699      0.36509171     -5.46090527      0.16501741      0.12084564      0.15602219      0.03175761 md_running
