  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.64684372     31.33756270      0.08581684    300.00000000      1.13973681      0.00001427     -7.60469623     -0.00012084     -7.60481707      0.06038669      0.00000427      0.06038671      0.01006445 md_running
     2      1.00000000     21.74428202     31.33755737      0.82236468    300.00000000      1.13973681      0.00013672     -7.60478809     -0.00024613     -7.60503422      0.05850088      0.00000871      0.05850093      0.00975015 md_running
     3      1.50000000     40.29339866     31.33754542      2.31564403    300.00000000      1.10672303      0.00038499     -7.60496746     -0.00037581     -7.60534327      0.05461181      0.00001330      0.05461189      0.00910197 md_running
     4      2.00000000     40.50869229     31.33752543      4.10073134    300.00000000      1.04766318      0.00068178     -7.60520577     -0.00050981     -7.60571558      0.04891008      0.00001804      0.04891020      0.00815168 md_running
     5      2.50000000     40.73375722     31.33749660      5.91724187    300.00000000      1.02965723      0.00098379     -7.60545389     -0.00064799     -7.60610188      0.04206584      0.00002293      0.04206604      0.00701097 md_running
     6      3.00000000     45.90871176     31.33745765      7.54300596    300.00000000      1.02176126      0.00125408     -7.60567246     -0.00079020     -7.60646266      0.03484213      0.00002796      0.03484243      0.00580702 md_running
     7      3.50000000     46.11382372     31.33740722      8.83220289    300.00000000      1.01774930      0.00146842     -7.60583625     -0.00093625     -7.60677250      0.02826323      0.00003313      0.02826366      0.00471054 md_running
     8      4.00000000     46.31446114     31.33734417      9.73522055    300.00000000      1.01559549      0.00161856     -7.60593640     -0.00108593     -7.60702233      0.02376326      0.00003842      0.02376386      0.00396054 md_running
     9      4.50000000     46.51366017     31.33726777     10.29287541    300.00000000      1.01444408      0.00171127     -7.60597947     -0.00123898     -7.60721845      0.02274406      0.00004384      0.02274476      0.00379068 md_running
    10      5.00000000     46.70642298     31.33717796     10.60660797    300.00000000      1.01385091      0.00176343     -7.60598228     -0.00139514     -7.60737742      0.02518754      0.00004936      0.02518822      0.00419792 md_running
    11      5.50000000     46.95385352     31.33707549     10.79521253    300.00000000      1.01354106      0.00179479     -7.60596483     -0.00155409     -7.60751892      0.02960692      0.00005498      0.02960752      0.00493449 md_running
    12      6.00000000     47.15834179     31.33696205     10.95218380    300.00000000      1.01333387      0.00182089     -7.60594278     -0.00171552     -7.60765829      0.03461742      0.00006069      0.03461791      0.00576957 md_running
    13      6.50000000     47.36047309     31.33684028     11.11744860    300.00000000      1.01313310      0.00184836     -7.60592280     -0.00187906     -7.60780186      0.03946016      0.00006648      0.03946054      0.00657669 md_running
    14      7.00000000     47.58556160     31.33671375     11.27209358    300.00000000      1.01292707      0.00187407     -7.60590149     -0.00204434     -7.60794583      0.04380045      0.00007232      0.04380073      0.00730008 md_running
    15      7.50000000     51.49547854     31.33658675     11.35662218    300.00000000      1.01276839      0.00188813     -7.60586880     -0.00221097     -7.60807977      0.04750312      0.00007820      0.04750329      0.00791719 md_running
    16      8.00000000     51.69523213     31.33646409     11.30466801    300.00000000      1.01273517      0.00187949     -7.60581332     -0.00237855     -7.60819187      0.05051735      0.00008412      0.05051741      0.00841956 md_running
    17      8.50000000     51.90369052     31.33635082     11.07892734    300.00000000      1.01289472      0.00184196     -7.60572884     -0.00254663     -7.60827547      0.05280844      0.00009006      0.05280838      0.00880141 md_running
    18      9.00000000     52.11456109     31.33625189     10.69618858    300.00000000      1.01327849      0.00177832     -7.60561787     -0.00271478     -7.60833266      0.05433608      0.00009600      0.05433591      0.00905601 md_running
    19      9.50000000     52.32131275     31.33617185     10.23269302    300.00000000      1.01386086      0.00170127     -7.60549325     -0.00288256     -7.60837581      0.05505478      0.00010192      0.05505450      0.00917580 md_running
    20     10.00000000     52.53398495     31.33611466      9.80796977    300.00000000      1.01453527      0.00163065     -7.60537472     -0.00304951     -7.60842423      0.05493658      0.00010781      0.05493618      0.00915610 md_running
    21     10.50000000     52.77256579     31.33608348      9.55217350    300.00000000      1.01510412      0.00158812     -7.60528404     -0.00321517     -7.60849921      0.05400590      0.00011366      0.05400540      0.00900098 md_running
    22     11.00000000     52.96953737     31.33608048      9.56683641    300.00000000      1.01532744      0.00159056     -7.60523838     -0.00337908     -7.60861746      0.05238351      0.00011944      0.05238293      0.00873059 md_running
    23     11.50000000     53.17532140     31.33610679      9.89081466    300.00000000      1.01505129      0.00164443     -7.60524421     -0.00354078     -7.60878499      0.05032494      0.00012515      0.05032430      0.00838749 md_running
    24     12.00000000     53.39836364     31.33616238     10.48252427    300.00000000      1.01432471      0.00174280     -7.60529483     -0.00369983     -7.60899466      0.04825885      0.00013076      0.04825819      0.00804314 md_running
    25     12.50000000     60.06041793     31.33624608     11.22570710    300.00000000      1.01337150      0.00186636     -7.60537116     -0.00385578     -7.60922694      0.04676545      0.00013627      0.04676482      0.00779424 md_running
    26     13.00000000     60.27097777     31.33635565     11.95918558    300.00000000      1.01244755      0.00198831     -7.60544607     -0.00400822     -7.60945428      0.04645478      0.00014165      0.04645425      0.00774246 md_running
    27     13.50000000     60.48555305     31.33648800     12.52349162    300.00000000      1.01173190      0.00208213     -7.60549294     -0.00415671     -7.60964965      0.04772298      0.00014690      0.04772260      0.00795383 md_running
    28     14.00000000     60.69303240     31.33663943     12.81175346    300.00000000      1.01130708      0.00213005     -7.60549349     -0.00430088     -7.60979437      0.05050980      0.00015199      0.05050960      0.00841830 md_running
