  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.02878210      5.14385124    299.37899363    300.00000000      1.00000000      0.04977409     -7.34460586      0.13229603     -7.21230984      0.11036165      0.07274504      0.13910207      0.01839361 md_running
     2      1.00000000     20.16467124      5.13297524    299.02995050    300.00000000      1.00000125      0.04971606     -7.34398850      0.13173717     -7.21225132      0.11013462      0.07259123      0.13864163      0.01835577 md_running
     3      1.50000000     38.90002577      5.12016192    299.50551487    300.00000000      1.00000116      0.04979513     -7.34341012      0.13108029     -7.21232983      0.10759866      0.07241002      0.13601483      0.01793311 md_running
     4      2.00000000     44.08819135      5.10542944    300.85588481    300.00000000      0.99999965      0.05001964     -7.34288096      0.13032705     -7.21255391      0.10302111      0.07220168      0.13144088      0.01717018 md_running
     5      2.50000000     44.32047179      5.08881213    303.11352681    300.00000000      0.99999666      0.05039499     -7.34240998      0.12948004     -7.21292993      0.09687249      0.07196667      0.12530804      0.01614542 md_running
     6      3.00000000     44.54245312      5.07036016    306.24385090    300.00000000      0.99999225      0.05091543     -7.34199539      0.12854276     -7.21345263      0.08984707      0.07170572      0.11816896      0.01497451 md_running
     7      3.50000000     44.78188558      5.05013895    310.10004440    300.00000000      0.99998660      0.05155655     -7.34161754      0.12751952     -7.21409802      0.08290676      0.07141975      0.11074694      0.01381779 md_running
     8      4.00000000     51.45889340      5.02822822    314.40619376    300.00000000      0.99998014      0.05227248     -7.34123547      0.12641540     -7.21482008      0.07729698      0.07110989      0.10392956      0.01288283 md_running
     9      4.50000000     51.71069275      5.00472077    318.78522949    300.00000000      0.99997344      0.05300053     -7.34079144      0.12523615     -7.21555529      0.07440371      0.07077744      0.09870414      0.01240062 md_running
    10      5.00000000     55.52071048      4.97972109    322.83330731    300.00000000      0.99996712      0.05367356     -7.34022356      0.12398811     -7.21623545      0.07528093      0.07042389      0.09597056      0.01254682 md_running
