  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00385920      5.39332806    300.76803348    300.00000000      1.00000000      0.05143375     -7.57092307      0.14543994     -7.42548314      0.06306697      0.07627318      0.09420011      0.01036815 md_running
     2      1.00000000     20.15742247      5.37988405    302.20303688    300.00000000      0.99999699      0.05167915     -7.57044228      0.14471576     -7.42572651      0.06416927      0.07608305      0.09464690      0.01054936 md_running
     3      1.50000000     39.03143890      5.36454145    303.06884814    300.00000000      0.99999521      0.05182721     -7.56976150      0.14389152     -7.42586998      0.06529891      0.07586607      0.09501098      0.01073507 md_running
     4      2.00000000     44.26443440      5.34731528    303.82985330    300.00000000      0.99999405      0.05195734     -7.56896325      0.14296890     -7.42599435      0.06605982      0.07562246      0.09501948      0.01086017 md_running
     5      2.50000000     50.97025872      5.32822697    305.06269835    300.00000000      0.99999261      0.05216817     -7.56815030      0.14195001     -7.42620029      0.06602335      0.07535251      0.09435924      0.01085417 md_running
     6      3.00000000     51.22967058      5.30730457    307.27663968    300.00000000      0.99998996      0.05254677     -7.56741436      0.14083741     -7.42657695      0.06490607      0.07505662      0.09281061      0.01067049 md_running
     7      3.50000000     55.15998771      5.28458299    310.74556886    300.00000000      0.99998549      0.05313999     -7.56680641      0.13963409     -7.42717232      0.06274696      0.07473529      0.09038541      0.01031554 md_running
     8      4.00000000     55.41784349      5.26010434    315.41626570    300.00000000      0.99997911      0.05393871     -7.56632075      0.13834349     -7.42797726      0.06004745      0.07438911      0.08742320      0.00987174 md_running
     9      4.50000000     60.31075306      5.23391810    320.93322764    300.00000000      0.99997130      0.05488216     -7.56589926      0.13696949     -7.42892977      0.05779472      0.07401878      0.08458188      0.00950139 md_running
    10      5.00000000     60.55937252      5.20608131    326.76975430    300.00000000      0.99996289      0.05588025     -7.56545420      0.13551641     -7.42993779      0.05724452      0.07362511      0.08269671      0.00941094 md_running
    11      5.50000000     60.79484538      5.17665851    332.41929136    300.00000000      0.99995471      0.05684637     -7.56490148      0.13398897     -7.43091251      0.05935462      0.07320901      0.08249048      0.00975784 md_running
    12      6.00000000     61.01967047      5.14572145    337.57315444    300.00000000      0.99994734      0.05772772     -7.56419228      0.13239225     -7.43180004      0.06420729      0.07277149      0.08425159      0.01055561 md_running
    13      6.50000000     61.24900626      5.11334847    342.22263434    300.00000000      0.99994093      0.05852282     -7.56333038      0.13073166     -7.43259872      0.07101589      0.07231367      0.08769254      0.01167494 md_running
    14      7.00000000     61.48302911      5.07962375    346.65928469    300.00000000      0.99993521      0.05928152     -7.56237252      0.12901289     -7.43335963      0.07861996      0.07183673      0.09208418      0.01292504 md_running
    15      7.50000000     61.71412968      5.04463636    351.37693986    300.00000000      0.99992963      0.06008828     -7.56141065      0.12724178     -7.43416887      0.08595075      0.07134193      0.09655629      0.01413022 md_running
    16      8.00000000     61.94278332      5.00847915    356.91579552    300.00000000      0.99992352      0.06103547     -7.56054494      0.12542432     -7.43512063      0.09222274      0.07083059      0.10034014      0.01516133 md_running
    17      8.50000000     62.17147808      4.97124759    363.70203031    300.00000000      0.99991635      0.06219597     -7.55985588      0.12356651     -7.43628937      0.09695600      0.07030406      0.10290053      0.01593947 md_running
