  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.91393440      1.27758351    299.36060198    300.00000000      1.00000000      0.04408292     -6.75657462      0.00816110     -6.74841353      0.06310119      0.01806776      0.06657784      0.01115482 md_running
     2      1.00000000     20.07073677      1.26981921    298.05403321    300.00000000      1.00000190      0.04389052     -6.75628233      0.00806220     -6.74822013      0.06550158      0.01795796      0.06847490      0.01157915 md_running
     3      1.50000000     39.37675817      1.26167213    296.47421160    300.00000000      1.00000437      0.04365788     -6.75594494      0.00795908     -6.74798586      0.06683772      0.01784274      0.06933097      0.01181535 md_running
     4      2.00000000     39.65044619      1.25319033    294.76368715    300.00000000      1.00000723      0.04340599     -6.75558418      0.00785243     -6.74773175      0.06703595      0.01772279      0.06907748      0.01185039 md_running
     5      2.50000000     48.86571407      1.24442554    293.08491571    300.00000000      1.00001021      0.04315878     -6.75522539      0.00774297     -6.74748241      0.06609471      0.01759883      0.06771621      0.01168400 md_running
     6      3.00000000     53.91811528      1.23543062    291.57294283    300.00000000      1.00001303      0.04293613     -6.75488944      0.00763144     -6.74725799      0.06411749      0.01747163      0.06535281      0.01133448 md_running
     7      3.50000000     54.15173502      1.22625722    290.29229442    300.00000000      1.00001550      0.04274755     -6.75458696      0.00751853     -6.74706843      0.06135061      0.01734190      0.06223411      0.01084536 md_running
     8      4.00000000     54.36222626      1.21695382    289.21263153    300.00000000      1.00001757      0.04258856     -6.75431391      0.00740488     -6.74690903      0.05822646      0.01721033      0.05879396      0.01029308 md_running
     9      4.50000000     54.59553504      1.20756415    288.21308523    300.00000000      1.00001938      0.04244137     -6.75405290      0.00729106     -6.74676184      0.05536021      0.01707754      0.05565411      0.00978640 md_running
    10      5.00000000     54.82058793      1.19812611    287.11712206    300.00000000      1.00002121      0.04227998     -6.75377796      0.00717753     -6.74660043      0.05346637      0.01694406      0.05354050      0.00945161 md_running
    11      5.50000000     55.04672670      1.18867125    285.74785049    300.00000000      1.00002340      0.04207835     -6.75346262      0.00706470     -6.74639792      0.05315098      0.01681035      0.05307346      0.00939585 md_running
    12      6.00000000     55.26861902      1.17922473    283.98443649    300.00000000      1.00002625      0.04181867     -6.75308919      0.00695285     -6.74613634      0.05465956      0.01667676      0.05450365      0.00966254 md_running
    13      6.50000000     55.49652104      1.16980578    281.80282823    300.00000000      1.00002993      0.04149741     -6.75265402      0.00684223     -6.74581179      0.05774978      0.01654355      0.05757581      0.01020882 md_running
    14      7.00000000     55.74440804      1.16042855    279.28748461    300.00000000      1.00003442      0.04112701     -6.75216987      0.00673297     -6.74543689      0.06182532      0.01641094      0.06166908      0.01092928 md_running
    15      7.50000000     62.29404362      1.15110336    276.61191836    300.00000000      1.00003948      0.04073302     -6.75166270      0.00662519     -6.74503750      0.06618303      0.01627906      0.06605623      0.01169962 md_running
    16      8.00000000     62.53765712      1.14183804    273.99643202    300.00000000      1.00004475      0.04034787     -6.75116568      0.00651897     -6.74464671      0.07020012      0.01614803      0.07009665      0.01240974 md_running
    17      8.50000000     62.76841269      1.13263950    271.65470893    300.00000000      1.00004978      0.04000303     -6.75071076      0.00641436     -6.74429639      0.07340901      0.01601794      0.07331109      0.01297700 md_running
    18      9.00000000     62.99771227      1.12351517    269.74388568    300.00000000      1.00005414      0.03972165     -6.75032149      0.00631143     -6.74401006      0.07551035      0.01588890      0.07539219      0.01334847 md_running
    19      9.50000000     63.22604275      1.11447434    268.32966544    300.00000000      1.00005757      0.03951340     -6.75000795      0.00621027     -6.74379768      0.07636296      0.01576105      0.07619307      0.01349919 md_running
    20     10.00000000     63.45518059      1.10552928    267.37326528    300.00000000      1.00006001      0.03937256     -6.74976431      0.00611097     -6.74365334      0.07598496      0.01563454      0.07572453      0.01343237 md_running
    21     10.50000000     63.68646605      1.09669619    266.74256746    300.00000000      1.00006161      0.03927969     -6.74957113      0.00601371     -6.74355742      0.07453645      0.01550963      0.07414076      0.01317631 md_running
    22     11.00000000     63.91245559      1.08799582    266.24478418    300.00000000      1.00006271      0.03920639     -6.74939977      0.00591867     -6.74348109      0.07231898      0.01538658      0.07173638      0.01278431 md_running
    23     11.50000000     64.14219213      1.07945385    265.67389906    300.00000000      1.00006376      0.03912232     -6.74921985      0.00582610     -6.74339374      0.06975809      0.01526578      0.06893225      0.01233161 md_running
    24     12.00000000     64.37395338      1.07110104    264.86110603    300.00000000      1.00006518      0.03900263     -6.74900607      0.00573629     -6.74326978      0.06736700      0.01514766      0.06624285      0.01190892 md_running
    25     12.50000000     64.60336943      1.06297324    263.71464440    300.00000000      1.00006725      0.03883380     -6.74874536      0.00564956     -6.74309580      0.06567260      0.01503271      0.06420799      0.01160938 md_running
    26     13.00000000     64.82316020      1.05511106    262.23920966    300.00000000      1.00007010      0.03861654     -6.74843848      0.00556630     -6.74287219      0.06510021      0.01492152      0.06327924      0.01150820 md_running
    27     13.50000000     65.05146111      1.04755943    260.53022112    300.00000000      1.00007363      0.03836488     -6.74810037      0.00548690     -6.74261346      0.06584356      0.01481473      0.06368305      0.01163961 md_running
    28     14.00000000     65.27736703      1.04036675    258.74339781    300.00000000      1.00007756      0.03810175     -6.74775452      0.00541181     -6.74234271      0.06778997      0.01471301      0.06533109      0.01198369 md_running
    29     14.50000000     65.50255724      1.03358405    257.04952412    300.00000000      1.00008153      0.03785232     -6.74742736      0.00534148     -6.74208588      0.07057913      0.01461709      0.06787061      0.01247675 md_running
    30     15.00000000     65.73737961      1.02726370    255.59015511    300.00000000      1.00008516      0.03763742     -6.74714016      0.00527635     -6.74186381      0.07372393      0.01452770      0.07080674      0.01303267 md_running
    31     15.50000000     65.96489430      1.02145818    254.44795082    300.00000000      1.00008816      0.03746922     -6.74690573      0.00521688     -6.74168885      0.07672091      0.01444560      0.07362261      0.01356247 md_running
    32     16.00000000     66.19554347      1.01621842    253.63852460    300.00000000      1.00009042      0.03735003     -6.74672681      0.00516350     -6.74156331      0.07912329      0.01437150      0.07585746      0.01398715 md_running
    33     16.50000000     66.42653561      1.01159212    253.12361692    300.00000000      1.00009193      0.03727420     -6.74659786      0.00511659     -6.74148127      0.08057324      0.01430607      0.07714233      0.01424347 md_running
    34     17.00000000     66.65132830      1.00762182    252.83678835    300.00000000      1.00009284      0.03723197     -6.74650926      0.00507651     -6.74143275      0.08082041      0.01424992      0.07721877      0.01428716 md_running
    35     17.50000000     66.87986158      1.00434302    252.70909213    300.00000000      1.00009330      0.03721316     -6.74645107      0.00504352     -6.74140754      0.07973708      0.01420356      0.07595394      0.01409566 md_running
    36     18.00000000     67.10358052      1.00178233    252.68673602    300.00000000      1.00009346      0.03720987     -6.74641549      0.00501784     -6.74139765      0.07732529      0.01416734      0.07334968      0.01366931 md_running
    37     18.50000000     67.33380497      0.99995556    252.73590603    300.00000000      1.00009341      0.03721711     -6.74639762      0.00499956     -6.74139806      0.07372891      0.01414151      0.06955608      0.01303355 md_running
    38     19.00000000     67.56673301      0.99886609    252.83543978    300.00000000      1.00009323      0.03723177     -6.74639461      0.00498867     -6.74140595      0.06924268      0.01412610      0.06488376      0.01224049 md_running
    39     19.50000000     67.79663607      0.99850364    252.96440025    300.00000000      1.00009295      0.03725076     -6.74640334      0.00498505     -6.74141829      0.06431530      0.01412097      0.05981555      0.01136945 md_running
    40     20.00000000     68.01692111      0.99884343    253.08842195    300.00000000      1.00009263      0.03726902     -6.74641860      0.00498844     -6.74143016      0.05955491      0.01412578      0.05501851      0.01052792 md_running
    41     20.50000000     68.23695567      0.99984629    253.15068817    300.00000000      1.00009239      0.03727819     -6.74643163      0.00499846     -6.74143316      0.05569575      0.01413996      0.05131269      0.00984571 md_running
    42     21.00000000     68.46049601      1.00145949    253.07159411    300.00000000      1.00009237      0.03726654     -6.74643019      0.00501461     -6.74141558      0.05347469      0.01416278      0.04951662      0.00945308 md_running
    43     21.50000000     68.68840190      1.00361820    252.75870574    300.00000000      1.00009278      0.03722047     -6.74639959      0.00503625     -6.74136334      0.05340296      0.01419330      0.05014125      0.00944040 md_running
    44     22.00000000     68.91448240      1.00624781    252.12816758    300.00000000      1.00009386      0.03712762     -6.74632672      0.00506267     -6.74126405      0.05551269      0.01423049      0.05309928      0.00981335 md_running
    45     22.50000000     69.14025678      1.00926700    251.12962838    300.00000000      1.00009577      0.03698057     -6.74620298      0.00509310     -6.74110988      0.05935966      0.01427319      0.05778387      0.01049341 md_running
    46     23.00000000     69.35274787      1.01259168    249.76896692    300.00000000      1.00009859      0.03678021     -6.74602828      0.00512671     -6.74090157      0.06422045      0.01432021      0.06336522      0.01135268 md_running
    47     23.50000000     69.57344884      1.01613911    248.12477137    300.00000000      1.00010226      0.03653809     -6.74581326      0.00516269     -6.74065057      0.06933622      0.01437038      0.06904876      0.01225703 md_running
    48     24.00000000     69.79878569      1.01983206    246.34794957    300.00000000      1.00010651      0.03627644     -6.74557956      0.00520029     -6.74037927      0.07404332      0.01442260      0.07417386      0.01308913 md_running
    49     24.50000000     70.02695114      1.02360287    244.63926818    300.00000000      1.00011091      0.03602482     -6.74535658      0.00523881     -6.74011776      0.07781850      0.01447593      0.07823264      0.01375650 md_running
    50     25.00000000     70.25463009      1.02739706    243.21028497    300.00000000      1.00011494      0.03581440     -6.74517509      0.00527772     -6.73989737      0.08029117      0.01452959      0.08086949      0.01419361 md_running
    51     25.50000000     70.47234838      1.03117612    242.23563914    300.00000000      1.00011805      0.03567087     -6.74506110      0.00531662     -6.73974448      0.08125458      0.01458303      0.08188770      0.01436392 md_running
    52     26.00000000     70.69626535      1.03491918    241.80941676    300.00000000      1.00011987      0.03560811     -6.74502859      0.00535529     -6.73967330      0.08067546      0.01463597      0.08125687      0.01426154 md_running
    53     26.50000000     70.92416182      1.03862378    241.92018537    300.00000000      1.00012024      0.03562442     -6.74507588      0.00539370     -6.73968218      0.07869535      0.01468836      0.07911587      0.01391150 md_running
    54     27.00000000     71.15111970      1.04230530    242.45191124    300.00000000      1.00011934      0.03570272     -6.74518578      0.00543200     -6.73975378      0.07561936      0.01474042      0.07576445      0.01336774 md_running
    55     27.50000000     71.37151048      1.04599495    243.21161066    300.00000000      1.00011759      0.03581459     -6.74532986      0.00547053     -6.73985933      0.07189183      0.01479260      0.07164267      0.01270880 md_running
    56     28.00000000     71.59751956      1.04973673    243.97620396    300.00000000      1.00011555      0.03592718     -6.74547524      0.00550974     -6.73996550      0.06805897      0.01484552      0.06729936      0.01203124 md_running
    57     28.50000000     71.82262694      1.05358359    244.54312024    300.00000000      1.00011378      0.03601067     -6.74559229      0.00555019     -6.74004210      0.06470005      0.01489992      0.06333598      0.01143746 md_running
    58     29.00000000     72.04267450      1.05759311    244.77183062    300.00000000      1.00011274      0.03604434     -6.74566068      0.00559252     -6.74006817      0.06232372      0.01495663      0.06031476      0.01101738 md_running
    59     29.50000000     72.26902699      1.06182287    244.60815671    300.00000000      1.00011265      0.03602024     -6.74567301      0.00563734     -6.74003567      0.06123867      0.01501644      0.05862421      0.01082557 md_running
    60     30.00000000     72.49808666      1.06632606    244.08886009    300.00000000      1.00011355      0.03594377     -6.74563518      0.00568526     -6.73994992      0.06145587      0.01508013      0.05835618      0.01086397 md_running
    61     30.50000000     72.72503364      1.07114741    243.32602852    300.00000000      1.00011523      0.03583144     -6.74556457      0.00573678     -6.73982779      0.06267440      0.01514831      0.05925683      0.01107937 md_running
    62     31.00000000     72.95228046      1.07631980    242.47514674    300.00000000      1.00011735      0.03570614     -6.74548498      0.00579232     -6.73969266      0.06439828      0.01522146      0.06083297      0.01138412 md_running
    63     31.50000000     73.17767814      1.08186154    241.69572828    300.00000000      1.00011950      0.03559137     -6.74542030      0.00585212     -6.73956817      0.06608906      0.01529983      0.06252075      0.01168301 md_running
    64     32.00000000     73.40910283      1.08777485    241.11391318    300.00000000      1.00012130      0.03550569     -6.74538957      0.00591627     -6.73947330      0.06727882      0.01538346      0.06382106      0.01189333 md_running
    65     32.50000000     73.64141166      1.09404535    240.79266349    300.00000000      1.00012248      0.03545838     -6.74540204      0.00598468     -6.73941737      0.06763991      0.01547214      0.06438649      0.01195716 md_running
    66     33.00000000     73.87201534      1.10064215    240.71947133    300.00000000      1.00012296      0.03544761     -6.74545568      0.00605707     -6.73939861      0.06701360      0.01556543      0.06405011      0.01184644 md_running
    67     33.50000000     74.08897660      1.10751886    240.81488174    300.00000000      1.00012288      0.03546166     -6.74553812      0.00613299     -6.73940513      0.06541865      0.01566268      0.06283295      0.01156449 md_running
    68     34.00000000     74.30241871      1.11461538    240.95634195    300.00000000      1.00012251      0.03548249     -6.74563030      0.00621184     -6.73941847      0.06304494      0.01576304      0.06093526      0.01114488 md_running
    69     34.50000000     74.51802990      1.12186037    241.01242896    300.00000000      1.00012220      0.03549075     -6.74571191      0.00629285     -6.73941906      0.06023720      0.01586550      0.05871518      0.01064853 md_running
    70     35.00000000     74.74122358      1.12917401    240.87729117    300.00000000      1.00012226      0.03547085     -6.74576628      0.00637517     -6.73939111      0.05746212      0.01596893      0.05664507      0.01015796 md_running
    71     35.50000000     74.96760218      1.13647094    240.49527225    300.00000000      1.00012291      0.03541459     -6.74578382      0.00645783     -6.73932599      0.05521813      0.01607213      0.05520438      0.00976128 md_running
    72     36.00000000     75.19102347      1.14366343    239.87021368    300.00000000      1.00012424      0.03532255     -6.74576444      0.00653983     -6.73922461      0.05394892      0.01617384      0.05478216      0.00953691 md_running
    73     36.50000000     75.41239696      1.15066442    239.05822203    300.00000000      1.00012615      0.03520298     -6.74571541      0.00662014     -6.73909526      0.05391437      0.01627285      0.05555780      0.00953080 md_running
    74     37.00000000     75.63581593      1.15739020    238.14670075    300.00000000      1.00012846      0.03506875     -6.74564891      0.00669776     -6.73895115      0.05509358      0.01636797      0.05743458      0.00973926 md_running
    75     37.50000000     75.86457599      1.16376291    237.22875377    300.00000000      1.00013092      0.03493357     -6.74557780      0.00677172     -6.73880608      0.05721303      0.01645809      0.06009761      0.01011393 md_running
    76     38.00000000     76.09706807      1.16971261    236.38077697    300.00000000      1.00013331      0.03480870     -6.74551264      0.00684114     -6.73867150      0.05987412      0.01654223      0.06314554      0.01058435 md_running
    77     38.50000000     76.32496999      1.17517908    235.64841119    300.00000000      1.00013544      0.03470086     -6.74545938      0.00690523     -6.73855415      0.06266328      0.01661954      0.06618462      0.01107741 md_running
    78     39.00000000     76.54801877      1.18011313    235.04634976    300.00000000      1.00013725      0.03461220     -6.74541940      0.00696333     -6.73845606      0.06521780      0.01668932      0.06887647      0.01152899 md_running
    79     39.50000000     76.77344551      1.18447768    234.56771029    300.00000000      1.00013871      0.03454172     -6.74539108      0.00701494     -6.73837614      0.06726216      0.01675104      0.07096637      0.01189038 md_running
    80     40.00000000     76.99992155      1.18824845    234.19742675    300.00000000      1.00013986      0.03448719     -6.74537174      0.00705967     -6.73831207      0.06860480      0.01680437      0.07227749      0.01212773 md_running
    81     40.50000000     77.23012088      1.19141427    233.92743457    300.00000000      1.00014073      0.03444743     -6.74535987      0.00709734     -6.73826253      0.06913776      0.01684914      0.07270990      0.01222195 md_running
    82     41.00000000     77.45793989      1.19397694    233.76651242    300.00000000      1.00014133      0.03442374     -6.74535677      0.00712790     -6.73822886      0.06882404      0.01688538      0.07222977      0.01216649 md_running
    83     41.50000000     77.68597616      1.19595081    233.74135012    300.00000000      1.00014160      0.03442003     -6.74536652      0.00715149     -6.73821503      0.06768341      0.01691330      0.07085623      0.01196485 md_running
    84     42.00000000     77.91398302      1.19736181    233.88934508    300.00000000      1.00014146      0.03444182     -6.74539513      0.00716838     -6.73822675      0.06578491      0.01693325      0.06865376      0.01162924 md_running
    85     42.50000000     78.14266368      1.19824631    234.24185050    300.00000000      1.00014078      0.03449373     -6.74544786      0.00717897     -6.73826889      0.06325113      0.01694576      0.06573784      0.01118133 md_running
    86     43.00000000     78.37003987      1.19864958    234.80289767    300.00000000      1.00013952      0.03457635     -6.74552609      0.00718380     -6.73834228      0.06026565      0.01695146      0.06228321      0.01065356 md_running
    87     43.50000000     78.60359045      1.19862382    235.53259532    300.00000000      1.00013774      0.03468380     -6.74562451      0.00718350     -6.73844101      0.05708661      0.01695110      0.05854041      0.01009158 md_running
    88     44.00000000     78.83252732      1.19822598    236.34098829    300.00000000      1.00013560      0.03480284     -6.74573056      0.00717873     -6.73855183      0.05405693      0.01694547      0.05485132      0.00955601 md_running
    89     44.50000000     79.05279854      1.19751518    237.09637405    300.00000000      1.00013342      0.03491408     -6.74582540      0.00717021     -6.73865518      0.05159002      0.01693542      0.05164698      0.00911991 md_running
    90     45.00000000     79.27110930      1.19655016    237.64771981    300.00000000      1.00013160      0.03499527     -6.74588716      0.00715866     -6.73872850      0.05010769      0.01692177      0.04940115      0.00885787 md_running
    91     45.50000000     79.50311252      1.19538647    237.85560354    300.00000000      1.00013053      0.03502588     -6.74589561      0.00714474     -6.73875086      0.04993409      0.01690532      0.04852532      0.00882718 md_running
    92     46.00000000     79.73018074      1.19407382    237.62235079    300.00000000      1.00013053      0.03499153     -6.74583681      0.00712906     -6.73870774      0.05117759      0.01688675      0.04922455      0.00904700 md_running
    93     46.50000000     79.95053776      1.19265357    236.91549519    300.00000000      1.00013178      0.03488744     -6.74570618      0.00711211     -6.73859407      0.05368043      0.01686667      0.05139894      0.00948945 md_running
    94     47.00000000     80.17069796      1.19115649    235.77887428    300.00000000      1.00013429      0.03472007     -6.74551060      0.00709427     -6.73841634      0.05708783      0.01684550      0.05469397      0.01009180 md_running
    95     47.50000000     80.41078730      1.18960109    234.32692459    300.00000000      1.00013785      0.03450626     -6.74526716      0.00707575     -6.73819140      0.06095879      0.01682350      0.05863125      0.01077609 md_running
    96     48.00000000     80.63693147      1.18799266    232.72426106    300.00000000      1.00014212      0.03427026     -6.74500060      0.00705663     -6.73794397      0.06484994      0.01680075      0.06272101      0.01146396 md_running
    97     48.50000000     80.86456183      1.18632286    231.15439031    300.00000000      1.00014660      0.03403908     -6.74473799      0.00703681     -6.73770118      0.06837235      0.01677714      0.06653482      0.01208664 md_running
    98     49.00000000     81.09698966      1.18457031    229.78456836    300.00000000      1.00015081      0.03383737     -6.74450419      0.00701603     -6.73748815      0.07122504      0.01675235      0.06974265      0.01259093 md_running
    99     49.50000000     81.32254554      1.18270200    228.73526831    300.00000000      1.00015429      0.03368285     -6.74431666      0.00699392     -6.73732274      0.07319058      0.01672593      0.07210676      0.01293839 md_running
   100     50.00000000     81.55115223      1.18067553    228.06059557    300.00000000      1.00015677      0.03358350     -6.74418305      0.00696997     -6.73721308      0.07414324      0.01669727      0.07348664      0.01310680 md_running
   101     50.50000000     81.78578755      1.17844208    227.74400368    300.00000000      1.00015817      0.03353688     -6.74410023      0.00694363     -6.73715660      0.07404951      0.01666569      0.07383665      0.01309023 md_running
   102     51.00000000     82.01450447      1.17594986    227.71015044    300.00000000      1.00015862      0.03353189     -6.74405633      0.00691429     -6.73714204      0.07296689      0.01663044      0.07320275      0.01289885 md_running
   103     51.50000000     82.24090128      1.17314781    227.84932292    300.00000000      1.00015840      0.03355239     -6.74403438      0.00688138     -6.73715300      0.07103144      0.01659082      0.07170760      0.01255670 md_running
   104     52.00000000     82.45650359      1.16998926    228.04698700    300.00000000      1.00015786      0.03358150     -6.74401673      0.00684437     -6.73717236      0.06844303      0.01654615      0.06953546      0.01209913 md_running
   105     52.50000000     82.67628377      1.16643519    228.20899802    300.00000000      1.00015730      0.03360535     -6.74398913      0.00680286     -6.73718628      0.06544356      0.01649588      0.06690862      0.01156890 md_running
   106     53.00000000     82.90316840      1.16245686    228.27550215    300.00000000      1.00015694      0.03361515     -6.74394223      0.00675653     -6.73718570      0.06231443      0.01643962      0.06408475      0.01101574 md_running
   107     53.50000000     83.13340030      1.15803761    228.22026223    300.00000000      1.00015692      0.03360701     -6.74387233      0.00670526     -6.73716708      0.05933132      0.01637712      0.06131506      0.01048839 md_running
   108     54.00000000     83.35792358      1.15317363    228.03757919    300.00000000      1.00015726      0.03358011     -6.74377873      0.00664905     -6.73712968      0.05676776      0.01630834      0.05885069      0.01003522 md_running
   109     54.50000000     83.57864024      1.14787360    227.72407999    300.00000000      1.00015798      0.03353395     -6.74366106      0.00658807     -6.73707299      0.05487435      0.01623338      0.05692780      0.00970051 md_running
   110     55.00000000     83.80557227      1.14215744    227.26300484    300.00000000      1.00015908      0.03346605     -6.74351743      0.00652262     -6.73699481      0.05384694      0.01615255      0.05574296      0.00951888 md_running
   111     55.50000000     84.03439350      1.13605424    226.61618096    300.00000000      1.00016066      0.03337080     -6.74334240      0.00645310     -6.73688930      0.05377708      0.01606623      0.05540959      0.00950653 md_running
   112     56.00000000     84.26575771      1.12959964    225.72760274    300.00000000      1.00016287      0.03323995     -6.74312822      0.00637998     -6.73674824      0.05462092      0.01597495      0.05592449      0.00965571 md_running
   113     56.50000000     84.49113426      1.12283298    224.53730407    300.00000000      1.00016590      0.03306467     -6.74286614      0.00630377     -6.73656237      0.05620656      0.01587926      0.05716368      0.00993601 md_running
   114     57.00000000     84.71053540      1.11579427    222.99906727    300.00000000      1.00016995      0.03283815     -6.74254976      0.00622498     -6.73632477      0.05828179      0.01577971      0.05891572      0.01030286 md_running
   115     57.50000000     84.93670945      1.10852153    221.09866730    300.00000000      1.00017514      0.03255831     -6.74217733      0.00614410     -6.73603323      0.06057451      0.01567686      0.06093597      0.01070816 md_running
   116     58.00000000     85.16372949      1.10104840    218.86788319    300.00000000      1.00018151      0.03222981     -6.74175380      0.00606154     -6.73569226      0.06283304      0.01557118      0.06298707      0.01110742 md_running
   117     58.50000000     85.39128385      1.09340220    216.38952674    300.00000000      1.00018895      0.03186485     -6.74129170      0.00597764     -6.73531406      0.06486181      0.01546304      0.06487760      0.01146606 md_running
   118     59.00000000     85.60834165      1.08560255    213.79084289    300.00000000      1.00019717      0.03148218     -6.74081018      0.00589266     -6.73491752      0.06650461      0.01535274      0.06644850      0.01175647 md_running
   119     59.50000000     85.83055298      1.07766069    211.22476701    300.00000000      1.00020574      0.03110431     -6.74033217      0.00580676     -6.73452541      0.06766315      0.01524042      0.06759457      0.01196127 md_running
   120     60.00000000     86.04688814      1.06957952    208.84175622    300.00000000      1.00021414      0.03075339     -6.73988023      0.00572000     -6.73416023      0.06828876      0.01512614      0.06825953      0.01207186 md_running
   121     60.50000000     86.27045063      1.06135402    206.75735740    300.00000000      1.00022188      0.03044645     -6.73947162      0.00563236     -6.73383926      0.06839477      0.01500981      0.06844955      0.01209060 md_running
   122     61.00000000     86.49593255      1.05297216    205.02534357    300.00000000      1.00022859      0.03019140     -6.73911431      0.00554375     -6.73357056      0.06807408      0.01489128      0.06825001      0.01203391 md_running
   123     61.50000000     86.71230233      1.04441595    203.62568944    300.00000000      1.00023413      0.02998529     -6.73880528      0.00545402     -6.73335126      0.06751493      0.01477027      0.06784032      0.01193507 md_running
   124     62.00000000     86.94209701      1.03566292    202.47307805    300.00000000      1.00023867      0.02981556     -6.73853143      0.00536299     -6.73316844      0.06699531      0.01464649      0.06748723      0.01184321 md_running
   125     62.50000000     87.16869479      1.02668760    201.44614910    300.00000000      1.00024257      0.02966434     -6.73827444      0.00527044     -6.73300400      0.06684111      0.01451956      0.06750220      0.01181595 md_running
   126     63.00000000     87.38331749      1.01746305    200.42979740    300.00000000      1.00024627      0.02951467     -6.73801669      0.00517616     -6.73284054      0.06734358      0.01438910      0.06816034      0.01190478 md_running
   127     63.50000000     87.59753938      1.00796237    199.35684097    300.00000000      1.00025015      0.02935667     -6.73774767      0.00507994     -6.73266773      0.06866033      0.01425474      0.06960462      0.01213755 md_running
   128     64.00000000     87.81151873      0.99815995    198.23623210    300.00000000      1.00025432      0.02919166     -6.73746859      0.00498162     -6.73248697      0.07074696      0.01411611      0.07178222      0.01250641 md_running
   129     64.50000000     88.02879990      0.98803269    197.15944802    300.00000000      1.00025861      0.02903309     -6.73719301      0.00488104     -6.73231197      0.07335595      0.01397289      0.07444467      0.01296762 md_running
   130     65.00000000     88.24540101      0.97756090    196.28234772    300.00000000      1.00026250      0.02890393     -6.73694401      0.00477813     -6.73216588      0.07609802      0.01382480      0.07720709      0.01345236 md_running
   131     65.50000000     88.46143636      0.96672926    195.78851933    300.00000000      1.00026531      0.02883121     -6.73674915      0.00467283     -6.73207632      0.07852432      0.01367162      0.07962776      0.01388127 md_running
   132     66.00000000     88.68818089      0.95552745    195.84532744    300.00000000      1.00026627      0.02883958     -6.73663340      0.00456516     -6.73206824      0.08020178      0.01351320      0.08128101      0.01417781 md_running
   133     66.50000000     88.91796839      0.94395060    196.56275781    300.00000000      1.00026481      0.02894523     -6.73661353      0.00445521     -6.73215832      0.08078073      0.01334948      0.08182091      0.01428015 md_running
   134     67.00000000     89.14259616      0.93199978    197.96415350    300.00000000      1.00026068      0.02915159     -6.73669330      0.00434312     -6.73235018      0.08002901      0.01318047      0.08101615      0.01414726 md_running
   135     67.50000000     89.36348183      0.91968239    199.97565802    300.00000000      1.00025407      0.02944780     -6.73686202      0.00422908     -6.73263294      0.07785679      0.01300627      0.07877433      0.01376327 md_running
   136     68.00000000     89.58551700      0.90701254    202.43681551    300.00000000      1.00024555      0.02981022     -6.73709611      0.00411336     -6.73298275      0.07433089      0.01282709      0.07515607      0.01313997 md_running
