  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.44525395      0.09827276      0.24246080    300.00000000      1.13973681      0.00004031     -7.60897087      0.00030327     -7.60866760      0.09789885      0.00308596      0.09688726      0.01631647 md_running
     2      1.00000000     21.54341420      0.09657314      2.28456720    300.00000000      1.13973681      0.00037983     -7.60923479      0.00060653     -7.60862826      0.09368001      0.00628053      0.09187581      0.01561333 md_running
     3      1.50000000     40.57847147      0.09426900      5.56599619    300.00000000      1.03967386      0.00092539     -7.60973385      0.00090980     -7.60882405      0.08508188      0.00965106      0.08304949      0.01418031 md_running
     4      2.00000000     40.78492604      0.09364052      9.48787804    300.00000000      1.01964234      0.00157743     -7.61033562      0.00121306     -7.60912256      0.07332835      0.01295445      0.07205528      0.01222139 md_running
     5      2.50000000     40.98023706      0.09705366     13.60160977    300.00000000      1.01249438      0.00226137     -7.61091719      0.00151633     -7.60940087      0.05975114      0.01562359      0.06026654      0.00995852 md_running
     6      3.00000000     41.18139827      0.10617384     17.52006451    300.00000000      1.00908931      0.00291285     -7.61137002      0.00181959     -7.60955043      0.04634510      0.01713786      0.04875502      0.00772418 md_running
     7      3.50000000     41.39153579      0.12125322     20.81953283    300.00000000      1.00725085      0.00346141     -7.61161119      0.00212286     -7.60948834      0.03671690      0.01750764      0.03949904      0.00611948 md_running
     8      4.00000000     45.49165372      0.14124421     23.11066024    300.00000000      1.00624958      0.00384233     -7.61159916      0.00242612     -7.60917304      0.03579989      0.01717679      0.03647835      0.00596665 md_running
     9      4.50000000     50.59572641      0.16451715     24.25470086    300.00000000      1.00576446      0.00403253     -7.61134770      0.00272939     -7.60861832      0.04366769      0.01659029      0.04169406      0.00727795 md_running
    10      5.00000000     50.80810700      0.18950122     24.48622286    300.00000000      1.00560753      0.00407103     -7.61092805      0.00303265     -7.60789539      0.05514813      0.01600334      0.05165784      0.00919135 md_running
    11      5.50000000     51.06443002      0.21502917     24.34363821    300.00000000      1.00562576      0.00404732     -7.61045006      0.00333592     -7.60711414      0.06638899      0.01551380      0.06227965      0.01106483 md_running
    12      6.00000000     51.26304962      0.24048280     24.46779484    300.00000000      1.00565723      0.00406796     -7.61002966      0.00363918     -7.60639048      0.07553826      0.01513282      0.07129654      0.01258971 md_running
    13      6.50000000     51.46672875      0.26581723     25.36623021    300.00000000      1.00554792      0.00421733     -7.60975120      0.00394245     -7.60580875      0.08183110      0.01483143      0.07772268      0.01363852 md_running
    14      7.00000000     51.66190393      0.29147766     27.23406820    300.00000000      1.00522857      0.00452788     -7.60963973      0.00424571     -7.60539401      0.08518501      0.01456618      0.08135206      0.01419750 md_running
    15      7.50000000     51.85583991      0.31820817     29.89563235    300.00000000      1.00475992      0.00497038     -7.60965463      0.00454898     -7.60510565      0.08601196      0.01429561      0.08250633      0.01433533 md_running
    16      8.00000000     52.07259815      0.34678721     32.88237236    300.00000000      1.00426908      0.00546695     -7.60970700      0.00485225     -7.60485475      0.08506120      0.01399200      0.08185535      0.01417687 md_running
    17      8.50000000     57.08901317      0.37776487     35.60600656    300.00000000      1.00385757      0.00591978     -7.60969176      0.00515551     -7.60453625      0.08321440      0.01364741      0.08021779      0.01386907 md_running
    18      9.00000000     63.60914912      0.41128921     37.55745268    300.00000000      1.00357136      0.00624422     -7.60952347      0.00545878     -7.60406470      0.08128134      0.01327235      0.07837364      0.01354689 md_running
    19      9.50000000     63.81429142      0.44707161     38.46442875    300.00000000      1.00341661      0.00639501     -7.60916227      0.00576204     -7.60340023      0.07980817      0.01288841      0.07688110      0.01330136 md_running
    20     10.00000000     64.02324486      0.48447954     38.36240166    300.00000000      1.00337924      0.00637805     -7.60862376      0.00606531     -7.60255846      0.07898105      0.01251922      0.07596980      0.01316351 md_running
    21     10.50000000     64.28129147      0.52270038     37.56735133    300.00000000      1.00343295      0.00624587     -7.60797154      0.00636857     -7.60160296      0.07867014      0.01218398      0.07556165      0.01311169 md_running
    22     11.00000000     64.49217308      0.56091486     36.56992423    300.00000000      1.00353845      0.00608004     -7.60729736      0.00667184     -7.60062552      0.07858513      0.01189456      0.07540747      0.01309752 md_running
    23     11.50000000     64.69449698      0.59843738     35.88879868    300.00000000      1.00364223      0.00596679     -7.60669483      0.00697510     -7.59971973      0.07845706      0.01165553      0.07526174      0.01307618 md_running
    24     12.00000000     64.90420139      0.63480260     35.92770714    300.00000000      1.00368610      0.00597326     -7.60623523      0.00727837     -7.59895686      0.07818182      0.01146556      0.07503071      0.01303030 md_running
    25     12.50000000     65.11559599      0.66979648     36.87352398    300.00000000      1.00363065      0.00613051     -7.60595037      0.00758163     -7.59836873      0.07788321      0.01131931      0.07484107      0.01298054 md_running
    26     13.00000000     65.32295916      0.70343871     38.65657376    300.00000000      1.00347715      0.00642696     -7.60582665      0.00788490     -7.59794175      0.07790493      0.01120908      0.07503271      0.01298416 md_running
    27     13.50000000     65.52463516      0.73592586     40.98048518    300.00000000      1.00326476      0.00681333     -7.60581061      0.00818816     -7.59762245      0.07871942      0.01112634      0.07606510      0.01311990 md_running
    28     14.00000000     65.72021287      0.76754823     43.41577369    300.00000000      1.00304513      0.00721821     -7.60582563      0.00849143     -7.59733420      0.08073959      0.01106306      0.07832681      0.01345660 md_running
    29     14.50000000     65.91005768      0.79859889     45.53675365    300.00000000      1.00285836      0.00757084     -7.60579553      0.00879469     -7.59700083      0.08407091      0.01101266      0.08189074      0.01401182 md_running
    30     15.00000000     66.11024630      0.82929528     47.06639386    300.00000000      1.00272405      0.00782516     -7.60567018      0.00909796     -7.59657222      0.08840875      0.01097071      0.08642460      0.01473479 md_running
    31     15.50000000     66.36574551      0.85973274     47.98925005    300.00000000      1.00264265      0.00797859     -7.60544531      0.00940123     -7.59604409      0.09306788      0.01093506      0.09123092      0.01551131 md_running
    32     16.00000000     66.57690913      0.88988322     48.59406889    300.00000000      1.00259811      0.00807914     -7.60516914      0.00970449     -7.59546465      0.09712885      0.01090535      0.09539467      0.01618814 md_running
    33     16.50000000     66.78013947      0.91964059     49.41724485    300.00000000      1.00256022      0.00821600     -7.60493320      0.01000776     -7.59492544      0.09961693      0.01088225      0.09795530      0.01660282 md_running
    34     17.00000000     66.98235072      0.94889877     51.08476197    300.00000000      1.00249113      0.00849324     -7.60484468      0.01031102     -7.59453366      0.09969342      0.01086630      0.09809062      0.01661557 md_running
    35     17.50000000     67.18252161      0.97763802     54.09055244    300.00000000      1.00236165      0.00899298     -7.60498821      0.01061429     -7.59437392      0.09682640      0.01085707      0.09528194      0.01613773 md_running
