  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.01395019      7.96509199    301.58696594    300.00000000      1.00000000      0.05014119     -7.59870381      0.31721345     -7.28149036      0.05725738      0.11264341      0.11255559      0.00954290 md_running
     2      1.00000000     20.22004883      7.95144342    305.27630971    300.00000000      0.99999415      0.05075457     -7.59823238      0.31612726     -7.28210511      0.05909801      0.11245039      0.11191820      0.00984967 md_running
     3      1.50000000     39.04904835      7.93523198    309.23160182    300.00000000      0.99998800      0.05141217     -7.59760288      0.31483953     -7.28276335      0.06153183      0.11222113      0.11124693      0.01025530 md_running
     4      2.00000000     39.29208428      7.91651001    313.52340824    300.00000000      0.99998158      0.05212571     -7.59683231      0.31335565     -7.28347666      0.06469279      0.11195636      0.11069901      0.01078213 md_running
     5      2.50000000     39.55553669      7.89534096    318.34538426    300.00000000      0.99997470      0.05292740     -7.59596037      0.31168204     -7.28427832      0.06851049      0.11165698      0.11034614      0.01141841 md_running
     6      3.00000000     48.41562882      7.87179799    323.95066307    300.00000000      0.99996706      0.05385933     -7.59503732      0.30982602     -7.28521131      0.07277542      0.11132403      0.11017971      0.01212924 md_running
     7      3.50000000     55.13254709      7.84596233    330.56651258    300.00000000      0.99995839      0.05495926     -7.59411016      0.30779562     -7.28631453      0.07723708      0.11095866      0.11014330      0.01287285 md_running
     8      4.00000000     60.03364435      7.81792150    338.31399827    300.00000000      0.99994855      0.05624734     -7.59320822      0.30559948     -7.28760874      0.08169905      0.11056211      0.11018384      0.01361651 md_running
     9      4.50000000     60.28326425      7.78776740    347.16318555    300.00000000      0.99993765      0.05771859     -7.59233567      0.30324661     -7.28908906      0.08605819      0.11013566      0.11029024      0.01434303 md_running
    10      5.00000000     60.52028939      7.75559438    356.93721015    300.00000000      0.99992602      0.05934360     -7.59147207      0.30074622     -7.29072584      0.09030060      0.10968067      0.11050632      0.01505010 md_running
    11      5.50000000     60.75546776      7.72149739    367.36408087    300.00000000      0.99991407      0.06107715     -7.59058059      0.29810761     -7.29247298      0.09445295      0.10919846      0.11090371      0.01574216 md_running
    12      6.00000000     60.98974532      7.68557015    378.16003024    300.00000000      0.99990222      0.06287206     -7.58962247      0.29533994     -7.29428253      0.09853424      0.10869038      0.11154258      0.01642237 md_running
    13      6.50000000     61.21862738      7.64790364    389.11403966    300.00000000      0.99989079      0.06469325     -7.58857082      0.29245215     -7.29611867      0.10251266      0.10815769      0.11242825      0.01708544 md_running
    14      7.00000000     61.44837875      7.60858466    400.14697213    300.00000000      0.99987990      0.06652756     -7.58742098      0.28945280     -7.29796817      0.10628040      0.10760164      0.11348077      0.01771340 md_running
    15      7.50000000     61.67569149      7.56769485    411.32723294    300.00000000      0.99986952      0.06838636     -7.58619288      0.28635003     -7.29984286      0.10966246      0.10702337      0.11453205      0.01827708 md_running
    16      8.00000000     61.89049834      7.52530990    422.84147010    300.00000000      0.99985950      0.07030069     -7.58492578      0.28315145     -7.30177433      0.11244389      0.10642395      0.11535396      0.01874065 md_running
    17      8.50000000     62.11121270      7.48149914    434.93012080    300.00000000      0.99984965      0.07231053     -7.58366773      0.27986415     -7.30380359      0.11440749      0.10580438      0.11569920      0.01906791 md_running
    18      9.00000000     62.33390682      7.43632543    447.80627597    300.00000000      0.99983978      0.07445129     -7.58246172      0.27649468     -7.30596704      0.11537589      0.10516552      0.11535068      0.01922932 md_running
    19      9.50000000     62.56115077      7.38984520    461.58307850    300.00000000      0.99982982      0.07674179     -7.58133307      0.27304906     -7.30828401      0.11525157      0.10450819      0.11416964      0.01920860 md_running
    20     10.00000000     62.78127277      7.34210878    476.22880357    300.00000000      0.99981981      0.07917676     -7.58028220      0.26953281     -7.31074940      0.11405259      0.10383310      0.11213689      0.01900876 md_running
    21     10.50000000     63.00757133      7.29316075    491.56016873    300.00000000      0.99980986      0.08172571     -7.57928367      0.26595097     -7.31333270      0.11194320      0.10314087      0.10938592      0.01865720 md_running
    22     11.00000000     63.22801219      7.24304056    507.27711223    300.00000000      0.99980019      0.08433878     -7.57829145      0.26230818     -7.31598326      0.10924122      0.10243206      0.10621289      0.01820687 md_running
    23     11.50000000     63.46142901      7.19178315    523.03274347    300.00000000      0.99979098      0.08695828     -7.57725115      0.25860872     -7.31864243      0.10639644      0.10170717      0.10305291      0.01773274 md_running
