  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      0.14668732      2.14532775   1305.39457479    300.00000000      0.99961516      0.16122380     -5.78546212      0.02301216     -5.76244997      0.10244020      0.03033952      0.11042069      0.01971463 md_running
     2      1.00000000      0.35788817      2.12552207   1314.25807719    300.00000000      0.99961437      0.16231849     -5.78626016      0.02258922     -5.76367094      0.09889216      0.03005942      0.10742743      0.01903181 md_running
     3      1.50000000      0.56963823      2.10565107   1322.83885439    300.00000000      0.99961361      0.16337827     -5.78702818      0.02216883     -5.76485934      0.09335036      0.02977840      0.10208923      0.01796528 md_running
     4      2.00000000      0.77725206      2.08572983   1330.85245449    300.00000000      0.99961290      0.16436799     -5.78773090      0.02175134     -5.76597956      0.08623058      0.02949667      0.09475498      0.01659508 md_running
     5      2.50000000      1.00413334      2.06581746   1337.89698690    300.00000000      0.99961225      0.16523804     -5.78832011      0.02133801     -5.76698210      0.07875240      0.02921507      0.08647465      0.01515591 md_running
     6      3.00000000      1.22546714      2.04601539   1343.48726359    300.00000000      0.99961171      0.16592847     -5.78873659      0.02093089     -5.76780570      0.07293934      0.02893503      0.07902405      0.01403718 md_running
     7      3.50000000      1.44665096      2.02646211   1347.17135114    300.00000000      0.99961132      0.16638347     -5.78892561      0.02053274     -5.76839287      0.07107295      0.02865850      0.07460746      0.01367799 md_running
     8      4.00000000      1.67381710      2.00732387   1348.64019609    300.00000000      0.99961110      0.16656488     -5.78885193      0.02014675     -5.76870518      0.07451104      0.02838785      0.07499836      0.01433966 md_running
     9      4.50000000      1.89521652      1.98878448   1347.77715794    300.00000000      0.99961108      0.16645829     -5.78850430      0.01977632     -5.76872798      0.08269550      0.02812566      0.08039544      0.01591476 md_running
    10      5.00000000      2.11460223      1.97103409   1344.67179629    300.00000000      0.99961124      0.16607476     -5.78789690      0.01942488     -5.76847202      0.09381456      0.02787463      0.08941390      0.01805462 md_running
    11      5.50000000      2.33907365      1.95425881   1339.58784459    300.00000000      0.99961159      0.16544687     -5.78706571      0.01909564     -5.76797007      0.10597810      0.02763739      0.10014961      0.02039550 md_running
    12      6.00000000      2.55888295      1.93863113   1332.92071141    300.00000000      0.99961208      0.16462344     -5.78606265      0.01879145     -5.76727119      0.11777343      0.02741638      0.11101888      0.02266551 md_running
    13      6.50000000      2.78211614      1.92430173   1325.14181281    300.00000000      0.99961270      0.16366270     -5.78494859      0.01851469     -5.76643390      0.12825268      0.02721374      0.12092265      0.02468224 md_running
    14      7.00000000      3.00502318      1.91139245   1316.72904106    300.00000000      0.99961340      0.16262367     -5.78378492      0.01826711     -5.76551782      0.13682797      0.02703117      0.12917256      0.02633255 md_running
    15      7.50000000      3.22885371      1.89999089   1308.10560750    300.00000000      0.99961414      0.16155863     -5.78262497      0.01804983     -5.76457514      0.14315514      0.02686993      0.13536691      0.02755022 md_running
    16      8.00000000      3.44805486      1.89014611   1299.59184080    300.00000000      0.99961489      0.16050713     -5.78150958      0.01786326     -5.76364632      0.14707830      0.02673070      0.13932019      0.02830523 md_running
    17      8.50000000      3.67002446      1.88186597   1291.36289383    300.00000000      0.99961564      0.15949081     -5.78045986      0.01770710     -5.76275277      0.14859660      0.02661360      0.14102234      0.02859743 md_running
    18      9.00000000      3.88709013      1.87511576   1283.44245746    300.00000000      0.99961636      0.15851259     -5.77947744      0.01758030     -5.76189715      0.14784934      0.02651814      0.14062069      0.02845362 md_running
    19      9.50000000      4.10263346      1.86981817   1275.72416074    300.00000000      0.99961707      0.15755933     -5.77854746      0.01748110     -5.76106636      0.14510600      0.02644322      0.13840779      0.02792566 md_running
    20     10.00000000      4.32061379      1.86585435   1267.99571350    300.00000000      0.99961778      0.15660482     -5.77764080      0.01740706     -5.76023374      0.14079492      0.02638717      0.13484690      0.02709600 md_running
    21     10.50000000      4.54152808      1.86306647   1259.97772344    300.00000000      0.99961851      0.15561455     -5.77671967      0.01735508     -5.75936458      0.13552532      0.02634774      0.13058581      0.02608186 md_running
    22     11.00000000      4.75334311      1.86126221   1251.37544051    300.00000000      0.99961929      0.15455212     -5.77574332      0.01732148     -5.75842184      0.13006449      0.02632222      0.12642717      0.02503092 md_running
    23     11.50000000      4.96813648      1.86021998   1241.93146530    300.00000000      0.99962015      0.15338574     -5.77467538      0.01730209     -5.75737328      0.12529455      0.02630748      0.12325903      0.02411295 md_running
    24     12.00000000      5.18470186      1.85969537   1231.49904407    300.00000000      0.99962111      0.15209727     -5.77349192      0.01729233     -5.75619958      0.12211770      0.02630006      0.12189902      0.02350156 md_running
    25     12.50000000      5.40361009      1.85943152   1220.12122606    300.00000000      0.99962220      0.15069205     -5.77219334      0.01728743     -5.75490592      0.12110321      0.02629633      0.12273167      0.02330632 md_running
    26     13.00000000      5.61863182      1.85917294   1208.04401703    300.00000000      0.99962338      0.14920044     -5.77080605      0.01728262     -5.75352343      0.12218615      0.02629268      0.12549636      0.02351474 md_running
    27     13.50000000      5.83306404      1.85867821   1195.66533630    300.00000000      0.99962465      0.14767160     -5.76937482      0.01727342     -5.75210140      0.12468740      0.02628568      0.12936903      0.02399610 md_running
    28     14.00000000      6.05925175      1.85773241   1183.45767581    300.00000000      0.99962595      0.14616389     -5.76795482      0.01725585     -5.75069897      0.12755124      0.02627230      0.13324090      0.02454725 md_running
    29     14.50000000      6.28282892      1.85615758   1171.88887328    300.00000000      0.99962723      0.14473507     -5.76660141      0.01722660     -5.74937481      0.12965862      0.02625003      0.13598988      0.02495281 md_running
    30     15.00000000      6.49989543      1.85382272   1161.32554184    300.00000000      0.99962845      0.14343044     -5.76535847      0.01718329     -5.74817518      0.13018288      0.02621701      0.13681988      0.02505371 md_running
    31     15.50000000      6.72036548      1.85064918   1151.95060475    300.00000000      0.99962956      0.14227258     -5.76424734      0.01712451     -5.74712283      0.12873734      0.02617213      0.13536857      0.02477551 md_running
    32     16.00000000      6.94652934      1.84661220   1143.75363158    300.00000000      0.99963055      0.14126021     -5.76326622      0.01704988     -5.74621634      0.12544218      0.02611504      0.13175422      0.02414136 md_running
    33     16.50000000      7.17322710      1.84173926   1136.55392211    300.00000000      0.99963143      0.14037100     -5.76239303      0.01696002     -5.74543302      0.12095630      0.02604613      0.12662106      0.02327805 md_running
    34     17.00000000      7.39614513      1.83610379   1130.05703407    300.00000000      0.99963221      0.13956860     -5.76159235      0.01685639     -5.74473596      0.11632649      0.02596643      0.12099840      0.02238704 md_running
    35     17.50000000      7.61672117      1.82981607   1123.94097934    300.00000000      0.99963295      0.13881323     -5.76082582      0.01674113     -5.74408469      0.11275291      0.02587751      0.11609970      0.02169931 md_running
    36     18.00000000      7.83381172      1.82301257   1117.93877366    300.00000000      0.99963366      0.13807192     -5.76006280      0.01661687     -5.74344593      0.11122827      0.02578129      0.11300225      0.02140589 md_running
    37     18.50000000      8.04936538      1.81584504   1111.89837248    300.00000000      0.99963438      0.13732590     -5.75928687      0.01648647     -5.74280040      0.11219616      0.02567993      0.11231435      0.02159216 md_running
    38     19.00000000      8.26196533      1.80847030   1105.81134804    300.00000000      0.99963512      0.13657411     -5.75850007      0.01635282     -5.74214724      0.11541375      0.02557563      0.11397956      0.02221139 md_running
    39     19.50000000      8.48039307      1.80104142   1099.80417672    300.00000000      0.99963586      0.13583219     -5.75772130      0.01621875     -5.74150255      0.12013376      0.02547057      0.11738021      0.02311975 md_running
    40     20.00000000      8.70552185      1.79370060   1094.09387445    300.00000000      0.99963660      0.13512694     -5.75698026      0.01608681     -5.74089346      0.12542187      0.02536676      0.12162640      0.02413745 md_running
    41     20.50000000      8.92545087      1.78657379   1088.93498740    300.00000000      0.99963728      0.13448979     -5.75631107      0.01595923     -5.74035184      0.13041250      0.02526597      0.12583665      0.02509790 md_running
    42     21.00000000      9.13640533      1.77976685   1084.57038447    300.00000000      0.99963789      0.13395073     -5.75574617      0.01583785     -5.73990832      0.13442961      0.02516970      0.12929546      0.02587099 md_running
    43     21.50000000      9.36252383      1.77336293   1081.18831324    300.00000000      0.99963839      0.13353303     -5.75531026      0.01572408     -5.73958618      0.13700834      0.02507914      0.13149772      0.02636727 md_running
    44     22.00000000      9.58486064      1.76742085   1078.89261099    300.00000000      0.99963875      0.13324949     -5.75501758      0.01561888     -5.73939870      0.13787162      0.02499511      0.13213557      0.02653340 md_running
    45     22.50000000      9.80473415      1.76197440   1077.68760515    300.00000000      0.99963898      0.13310067     -5.75486913      0.01552277     -5.73934636      0.13689807      0.02491808      0.13106881      0.02634605 md_running
    46     23.00000000     10.02407240      1.75703216   1077.48076300    300.00000000      0.99963907      0.13307512     -5.75485387      0.01543581     -5.73941806      0.13410443      0.02484819      0.12830729      0.02580841 md_running
    47     23.50000000     10.23780528      1.75257802   1078.09244010    300.00000000      0.99963904      0.13315067     -5.75494902      0.01535765     -5.73959137      0.12964810      0.02478520      0.12401349      0.02495079 md_running
    48     24.00000000     10.45539506      1.74857228   1079.27797195    300.00000000      0.99963892      0.13329709     -5.75512347      0.01528753     -5.73983594      0.12383906      0.02472855      0.11851382      0.02383284 md_running
    49     24.50000000     10.67601841      1.74495353   1080.76379529    300.00000000      0.99963874      0.13348060     -5.75534206      0.01522431     -5.74011774      0.11717465      0.02467737      0.11233237      0.02255027 md_running
    50     25.00000000     10.89644528      1.74164151   1082.28437945    300.00000000      0.99963854      0.13366840     -5.75557036      0.01516658     -5.74040379      0.11037433      0.02463053      0.10621974      0.02124155 md_running
    51     25.50000000     11.11504968      1.73854098   1083.61963765    300.00000000      0.99963835      0.13383331     -5.75577909      0.01511262     -5.74066647      0.10435566      0.02458668      0.10111149      0.02008326 md_running
    52     26.00000000     11.31121276      1.73554676   1084.62909296    300.00000000      0.99963820      0.13395798     -5.75594896      0.01506061     -5.74088835      0.10011116      0.02454434      0.09797017      0.01926640 md_running
    53     26.50000000     11.52995487      1.73254983   1085.27781422    300.00000000      0.99963810      0.13403810     -5.75607358      0.01500864     -5.74106494      0.09840520      0.02450195      0.09744881      0.01893809 md_running
    54     27.00000000     11.74614756      1.72944453   1085.64998964    300.00000000      0.99963804      0.13408407     -5.75616146      0.01495489     -5.74120657      0.09938392      0.02445804      0.09952170      0.01912644 md_running
    55     27.50000000     11.96612460      1.72613654   1085.93885528    300.00000000      0.99963800      0.13411975     -5.75623522      0.01489774     -5.74133748      0.10241122      0.02441126      0.10339977      0.01970905 md_running
    56     28.00000000     12.17443870      1.72255098   1086.40685735    300.00000000      0.99963796      0.13417755     -5.75632641      0.01483591     -5.74149050      0.10629289      0.02436055      0.10781452      0.02045608 md_running
    57     28.50000000     12.39614785      1.71863976   1087.32726048    300.00000000      0.99963788      0.13429122     -5.75646860      0.01476861     -5.74169998      0.10970981      0.02430524      0.11143999      0.02111366 md_running
    58     29.00000000     12.61702283      1.71438738   1088.91638241    300.00000000      0.99963772      0.13448749     -5.75668884      0.01469562     -5.74199322      0.11160956      0.02424510      0.11324172      0.02147927 md_running
    59     29.50000000     12.83320803      1.70981444   1091.26840068    300.00000000      0.99963747      0.13477798     -5.75699977      0.01461733     -5.74238244      0.11143299      0.02418043      0.11267250      0.02144529 md_running
    60     30.00000000     13.04826056      1.70497827   1094.31589781    300.00000000      0.99963712      0.13515436     -5.75739373      0.01453475     -5.74285898      0.10920315      0.02411203      0.10975077      0.02101616 md_running
    61     30.50000000     13.26643058      1.69997067   1097.84210438    300.00000000      0.99963671      0.13558987     -5.75784547      0.01444950     -5.74339596      0.10554150      0.02404122      0.10508362      0.02031147 md_running
    62     31.00000000     13.48320577      1.69491300   1101.53199379    300.00000000      0.99963625      0.13604559     -5.75831745      0.01436365     -5.74395380      0.10157575      0.02396969      0.09980342      0.01954826 md_running
    63     31.50000000     13.70172149      1.68994916   1105.02944166    300.00000000      0.99963579      0.13647754     -5.75876789      0.01427964     -5.74448825      0.09868478      0.02389949      0.09535999      0.01899190 md_running
    64     32.00000000     13.91674550      1.68523755   1108.00249899    300.00000000      0.99963539      0.13684473     -5.75915752      0.01420013     -5.74495740      0.09809443      0.02383286      0.09315487      0.01887828 md_running
    65     32.50000000     14.13435417      1.68094273   1110.21700317    300.00000000      0.99963507      0.13711824     -5.75945975      0.01412784     -5.74533191      0.10040699      0.02377212      0.09402770      0.01932334 md_running
    66     33.00000000     14.35322706      1.67722783   1111.58915954    300.00000000      0.99963485      0.13728771     -5.75966695      0.01406547     -5.74560148      0.10539090      0.02371958      0.09791816      0.02028249 md_running
    67     33.50000000     14.57741294      1.67424783   1112.17992171    300.00000000      0.99963473      0.13736067     -5.75978907      0.01401553     -5.74577354      0.11218393      0.02367744      0.10398974      0.02158981 md_running
    68     34.00000000     14.80125293      1.67214434   1112.17073017    300.00000000      0.99963470      0.13735953     -5.75985118      0.01398033     -5.74587084      0.11972353      0.02364769      0.11110371      0.02304080 md_running
    69     34.50000000     15.01447652      1.67104182   1111.83071003    300.00000000      0.99963473      0.13731754     -5.75988885      0.01396190     -5.74592695      0.12705284      0.02363210      0.11820536      0.02445133 md_running
    70     35.00000000     15.22986484      1.67104519   1111.46268303    300.00000000      0.99963478      0.13727209     -5.75994162      0.01396196     -5.74597966      0.13343614      0.02363215      0.12448131      0.02567980 md_running
    71     35.50000000     15.44750089      1.67223832   1111.35624042    300.00000000      0.99963481      0.13725894     -5.76004692      0.01398190     -5.74606501      0.13837504      0.02364902      0.12938451      0.02663029 md_running
    72     36.00000000     15.66631998      1.67468317   1111.75187400    300.00000000      0.99963480      0.13730780     -5.76023591      0.01402282     -5.74621309      0.14156961      0.02368360      0.13258694      0.02724508 md_running
    73     36.50000000     15.88833861      1.67841950   1112.80710049    300.00000000      0.99963472      0.13743813     -5.76052912      0.01408546     -5.74644366      0.14288871      0.02373644      0.13394464      0.02749895 md_running
    74     37.00000000     16.10997639      1.68346491   1114.56687816    300.00000000      0.99963454      0.13765547     -5.76093259      0.01417027     -5.74676232      0.14236441      0.02380779      0.13348839      0.02739804 md_running
    75     37.50000000     16.33005947      1.68981548   1116.94556429    300.00000000      0.99963429      0.13794925     -5.76143621      0.01427738     -5.74715882      0.14019480      0.02389760      0.13142594      0.02698050 md_running
    76     38.00000000     16.54532630      1.69744670   1119.73260291    300.00000000      0.99963397      0.13829347     -5.76201335      0.01440663     -5.74760672      0.13675181      0.02400552      0.12815188      0.02631790 md_running
    77     38.50000000     16.76224356      1.70631472   1122.62644837    300.00000000      0.99963363      0.13865088     -5.76262612      0.01455755     -5.74806857      0.13260038      0.02413093      0.12426739      0.02551895 md_running
    78     39.00000000     16.98102039      1.71635813   1125.27627477    300.00000000      0.99963329      0.13897814     -5.76323015      0.01472943     -5.74850072      0.12849798      0.02427297      0.12057557      0.02472945 md_running
    79     39.50000000     17.20005474      1.72750041   1127.33584946    300.00000000      0.99963300      0.13923251     -5.76378086      0.01492129     -5.74885957      0.12530171      0.02443055      0.11797621      0.02411432 md_running
    80     40.00000000     17.41308441      1.73965315   1128.53478173    300.00000000      0.99963281      0.13938059     -5.76424322      0.01513197     -5.74911126      0.12378719      0.02460241      0.11725545      0.02382286 md_running
    81     40.50000000     17.63638853      1.75272002   1128.74607473    300.00000000      0.99963272      0.13940669     -5.76459963      0.01536014     -5.74923949      0.12437961      0.02478720      0.11879020      0.02393687 md_running
    82     41.00000000     17.85549984      1.76660153   1128.02317713    300.00000000      0.99963275      0.13931740     -5.76485528      0.01560440     -5.74925087      0.12691435      0.02498352      0.12231466      0.02442468 md_running
    83     41.50000000     18.08101634      1.78120009   1126.59113799    300.00000000      0.99963289      0.13914054     -5.76503689      0.01586337     -5.74917352      0.13062660      0.02518997      0.12695211      0.02513910 md_running
    84     42.00000000     18.30414992      1.79642516   1124.79322485    300.00000000      0.99963309      0.13891849     -5.76518617      0.01613572     -5.74905046      0.13437065      0.02540529      0.13147630      0.02585964 md_running
    85     42.50000000     18.52727524      1.81219785   1123.00332655    300.00000000      0.99963331      0.13869742     -5.76534907      0.01642031     -5.74892876      0.13693210      0.02562835      0.13463520      0.02635259 md_running
    86     43.00000000     18.75138440      1.82845453   1121.52300387    300.00000000      0.99963351      0.13851459     -5.76556248      0.01671623     -5.74884626      0.13731453      0.02585825      0.13542792      0.02642619 md_running
    87     43.50000000     18.97487937      1.84514860   1120.49354169    300.00000000      0.99963366      0.13838745     -5.76584403      0.01702287     -5.74882116      0.13493759      0.02609434      0.13328375      0.02596875 md_running
    88     44.00000000     19.19682474      1.86225047   1119.83892980    300.00000000      0.99963375      0.13830660     -5.76618389      0.01733988     -5.74884401      0.12973668      0.02633620      0.12815141      0.02496784 md_running
    89     44.50000000     19.41383702      1.87974569   1119.27079497    300.00000000      0.99963382      0.13823643     -5.76654569      0.01766722     -5.74887847      0.12222434      0.02658362      0.12056162      0.02352209 md_running
    90     45.00000000     19.62121551      1.89763094   1118.35669005    300.00000000      0.99963390      0.13812354     -5.76687547      0.01800502     -5.74887045      0.11343912      0.02683655      0.11157550      0.02183137 md_running
    91     45.50000000     19.83827827      1.91590918   1116.62168898    300.00000000      0.99963405      0.13790925     -5.76711389      0.01835354     -5.74876035      0.10483071      0.02709505      0.10267907      0.02017468 md_running
    92     46.00000000     20.05428784      1.93458473   1113.65855536    300.00000000      0.99963432      0.13754329     -5.76720987      0.01871309     -5.74849678      0.09804109      0.02735916      0.09558746      0.01886802 md_running
    93     46.50000000     20.27317648      1.95365839   1109.22356541    300.00000000      0.99963477      0.13699554     -5.76713307      0.01908391     -5.74804916      0.09445941      0.02762890      0.09179805      0.01817872 md_running
    94     47.00000000     20.49441073      1.97312317   1103.29454569    300.00000000      0.99963540      0.13626327     -5.76688056      0.01946608     -5.74741448      0.09464090      0.02790418      0.09195900      0.01821365 md_running
