  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      0.15262457      2.07343078   1033.85995181    300.00000000      0.99964533      0.12768770     -5.78764294      0.04299115     -5.74465179      0.13688499      0.05864548      0.15601557      0.02634353 md_running
     2      1.00000000      0.35874225      2.07585482   1041.17534974    300.00000000      0.99964444      0.12859119     -5.78874099      0.04309173     -5.74564926      0.13386117      0.05871404      0.15280797      0.02576159 md_running
     3      1.50000000      0.57410700      2.07591368   1050.11685624    300.00000000      0.99964330      0.12969552     -5.78994529      0.04309418     -5.74685111      0.12805409      0.05871571      0.14609799      0.02464402 md_running
     4      2.00000000      0.78329915      2.07372179   1060.08522446    300.00000000      0.99964200      0.13092667     -5.79118576      0.04300322     -5.74818254      0.12090657      0.05865371      0.13709988      0.02326848 md_running
     5      2.50000000      0.98915465      2.06945848   1070.30600188    300.00000000      0.99964063      0.13218900     -5.79237318      0.04282658     -5.74954660      0.11445864      0.05853312      0.12756042      0.02202758 md_running
     6      3.00000000      1.17922321      2.06335863   1079.98742127    300.00000000      0.99963931      0.13338471     -5.79341861      0.04257449     -5.75084412      0.11092242      0.05836060      0.11952823      0.02134703 md_running
     7      3.50000000      1.39418332      2.05570100   1088.46590223    300.00000000      0.99963813      0.13443185     -5.79425153      0.04225907     -5.75199247      0.11190998      0.05814400      0.11489244      0.02153709 md_running
     8      4.00000000      1.61065310      2.04679535   1095.30818717    300.00000000      0.99963715      0.13527691     -5.79483096      0.04189371     -5.75293725      0.11768260      0.05789211      0.11471395      0.02264803 md_running
     9      4.50000000      1.82888011      2.03696969   1100.36273609    300.00000000      0.99963641      0.13590118     -5.79515213      0.04149246     -5.75365968      0.12714596      0.05761420      0.11876906      0.02446925 md_running
    10      5.00000000      2.03474108      2.02655791   1103.75523187    300.00000000      0.99963589      0.13632017     -5.79524484      0.04106937     -5.75417547      0.13860745      0.05731971      0.12580080      0.02667502 md_running
    11      5.50000000      2.24964579      2.01588869   1105.83736025    300.00000000      0.99963556      0.13657733     -5.79516657      0.04063807     -5.75452850      0.15047185      0.05701794      0.13420689      0.02895832 md_running
    12      6.00000000      2.46769449      2.00527607   1107.11073385    300.00000000      0.99963537      0.13673460     -5.79499263      0.04021132     -5.75478131      0.16152354      0.05671777      0.14256175      0.03108522 md_running
    13      6.50000000      2.68798867      1.99501231   1108.13216207    300.00000000      0.99963524      0.13686075     -5.79480409      0.03980074     -5.75500335      0.17093827      0.05642747      0.14981382      0.03289709 md_running
    14      7.00000000      2.91006801      1.98536263   1109.42841266    300.00000000      0.99963511      0.13702084     -5.79467699      0.03941665     -5.75526034      0.17821993      0.05615454      0.15528454      0.03429844 md_running
    15      7.50000000      3.13252489      1.97656138   1111.42740292    300.00000000      0.99963492      0.13726773     -5.79467341      0.03906795     -5.75560547      0.18313731      0.05590560      0.15860603      0.03524479 md_running
    16      8.00000000      3.34781583      1.96880996   1114.40975557    300.00000000      0.99963462      0.13763607     -5.79483572      0.03876213     -5.75607360      0.18563661      0.05568636      0.15963923      0.03572578 md_running
