  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.99459378      5.76142782    299.55283932    300.00000000      1.00000000      0.04980300     -7.59866941      0.09958215     -7.49908726      0.05778021      0.04888734      0.06517761      0.00963004 md_running
     2      1.00000000     20.17106307      5.75192551    298.36868755    300.00000000      1.00000127      0.04960612     -7.59814407      0.09925394     -7.49889013      0.05997402      0.04880671      0.06633142      0.00999567 md_running
     3      1.50000000     39.00421424      5.74150032    296.39557055    300.00000000      1.00000397      0.04927808     -7.59745393      0.09889448     -7.49855945      0.06234858      0.04871825      0.06759263      0.01039143 md_running
     4      2.00000000     39.23718330      5.73018490    293.85099382    300.00000000      1.00000792      0.04885502     -7.59663676      0.09850506     -7.49813171      0.06483563      0.04862223      0.06893759      0.01080594 md_running
     5      2.50000000     39.47797014      5.71801653    291.10012052    300.00000000      1.00001266      0.04839767     -7.59575582      0.09808714     -7.49766868      0.06726229      0.04851898      0.07023848      0.01121038 md_running
     6      3.00000000     44.69522034      5.70503593    288.55754127    300.00000000      1.00001747      0.04797494     -7.59488287      0.09764230     -7.49724057      0.06943832      0.04840884      0.07134062      0.01157305 md_running
     7      3.50000000     55.04813295      5.69128570    286.56799151    300.00000000      1.00002165      0.04764417     -7.59407802      0.09717220     -7.49690582      0.07124670      0.04829216      0.07214854      0.01187445 md_running
     8      4.00000000     55.28568971      5.67680891    285.30844246    300.00000000      1.00002464      0.04743476     -7.59337302      0.09667848     -7.49669455      0.07271042      0.04816932      0.07269982      0.01211840 md_running
     9      4.50000000     55.50600380      5.66164761    284.74331295    300.00000000      1.00002627      0.04734080     -7.59276324      0.09616276     -7.49660048      0.07400318      0.04804067      0.07318475      0.01233386 md_running
    10      5.00000000     55.74585986      5.64584154    284.64910175    300.00000000      1.00002677      0.04732514     -7.59221248      0.09562658     -7.49658590      0.07539881      0.04790655      0.07389939      0.01256647 md_running
    11      5.50000000     60.63133762      5.62942697    284.69904948    300.00000000      1.00002669      0.04733344     -7.59166643      0.09507134     -7.49659508      0.07716766      0.04776727      0.07513934      0.01286128 md_running
    12      6.00000000     60.87207111      5.61243574    284.57932489    300.00000000      1.00002666      0.04731353     -7.59107307      0.09449830     -7.49657477      0.07945609      0.04762310      0.07706669      0.01324268 md_running
    13      6.50000000     61.10118237      5.59489471    284.09715511    300.00000000      1.00002718      0.04723337     -7.59040061      0.09390854     -7.49649207      0.08221398      0.04747426      0.07962972      0.01370233 md_running
    14      7.00000000     61.33152832      5.57682539    283.24431527    300.00000000      1.00002846      0.04709158     -7.58964866      0.09330294     -7.49634572      0.08519664      0.04732093      0.08256279      0.01419944 md_running
    15      7.50000000     61.56466700      5.55824389    282.19960087    300.00000000      1.00003032      0.04691789     -7.58884806      0.09268223     -7.49616583      0.08803026      0.04716326      0.08546077      0.01467171 md_running
    16      8.00000000     61.79502179      5.53916114    281.27517086    300.00000000      1.00003230      0.04676419     -7.58805219      0.09204692     -7.49600527      0.09030225      0.04700134      0.08787956      0.01505038 md_running
    17      8.50000000     62.01146840      5.51958328    280.82409313    300.00000000      1.00003373      0.04668920     -7.58732143      0.09139740     -7.49592403      0.09164311      0.04683522      0.08942439      0.01527385 md_running
    18      9.00000000     62.23984490      5.49951232    281.13653969    300.00000000      1.00003394      0.04674114     -7.58670518      0.09073391     -7.49597127      0.09178400      0.04666491      0.08980965      0.01529733 md_running
    19      9.50000000     62.46762103      5.47894683    282.35508960    300.00000000      1.00003251      0.04694374     -7.58622791      0.09005658     -7.49617133      0.09059378      0.04649041      0.08889479      0.01509896 md_running
    20     10.00000000     62.69600274      5.45788278    284.42900098    300.00000000      1.00002936      0.04728854     -7.58588148      0.08936545     -7.49651602      0.08810498      0.04631167      0.08670963      0.01468416 md_running
    21     10.50000000     62.92597588      5.43631439    287.11917477    300.00000000      1.00002483      0.04773580     -7.58562542      0.08866054     -7.49696488      0.08453436      0.04612866      0.08347231      0.01408906 md_running
    22     11.00000000     63.15893787      5.41423492    290.05586908    300.00000000      1.00001957      0.04822405     -7.58539733      0.08794182     -7.49745551      0.08028670      0.04594131      0.07958983      0.01338112 md_running
    23     11.50000000     63.38953298      5.39163755    292.83409840    300.00000000      1.00001435      0.04868595     -7.58512892      0.08720927     -7.49791966      0.07594203      0.04574956      0.07564057      0.01265700 md_running
    24     12.00000000     63.61167785      5.36851606    295.12206393    300.00000000      1.00000983      0.04906635     -7.58476381      0.08646289     -7.49830092      0.07218722      0.04555337      0.07229834      0.01203120 md_running
    25     12.50000000     63.83125671      5.34486559    296.75324015    300.00000000      1.00000643      0.04933754     -7.58427377      0.08570276     -7.49857101      0.06966026      0.04535269      0.07017081      0.01161004 md_running
    26     13.00000000     64.05974383      5.32068320    297.77355353    300.00000000      1.00000422      0.04950718     -7.58366672      0.08492901     -7.49873771      0.06874469      0.04514749      0.06959783      0.01145745 md_running
    27     13.50000000     64.28055782      5.29596850    298.42749202    300.00000000      1.00000291      0.04961590     -7.58298395      0.08414185     -7.49884211      0.06940739      0.04493778      0.07050883      0.01156790 md_running
    28     14.00000000     64.51091213      5.27072402    299.08268566    300.00000000      1.00000193      0.04972483     -7.58228831      0.08334160     -7.49894672      0.07122211      0.04472358      0.07246175      0.01187035 md_running
    29     14.50000000     64.74026864      5.24495562    300.11382524    300.00000000      1.00000063      0.04989627     -7.58164400      0.08252868     -7.49911532      0.07357519      0.04450492      0.07484865      0.01226253 md_running
    30     15.00000000     64.97054310      5.21867268    301.78521179    300.00000000      0.99999844      0.05017415     -7.58109619      0.08170363     -7.49939255      0.07589750      0.04428191      0.07711430      0.01264958 md_running
    31     15.50000000     65.19822052      5.19188816    304.17235877    300.00000000      0.99999509      0.05057103     -7.58065836      0.08086711     -7.49979125      0.07780446      0.04405463      0.07888672      0.01296741 md_running
    32     16.00000000     65.42767314      5.16461860    307.14793261    300.00000000      0.99999068      0.05106574     -7.58030980      0.08001986     -7.50028994      0.07912723      0.04382324      0.08000515      0.01318787 md_running
    33     16.50000000     65.65893467      5.13688388    310.43427914    300.00000000      0.99998560      0.05161212     -7.58000407      0.07916273     -7.50084134      0.07987561      0.04358791      0.08048401      0.01331260 md_running
    34     17.00000000     65.88860188      5.10870683    313.70264944    300.00000000      0.99998041      0.05215551     -7.57968634      0.07829666     -7.50138969      0.08016465      0.04334881      0.08044423      0.01336078 md_running
    35     17.50000000     66.11838589      5.08011269    316.68236945    300.00000000      0.99997559      0.05265092     -7.57931164      0.07742263     -7.50188901      0.08014718      0.04310619      0.08004749      0.01335786 md_running
