  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.48548567      0.09700087      0.25183353   1000.00000000      1.41385996      0.00004187     -7.59785467      0.00121306     -7.59664161      0.08075126      0.01250567      0.07788154      0.01345854 md_running
     2      1.00000000     21.76831453      0.09686504      2.90409425   1000.00000000      1.41385996      0.00048283     -7.59805480      0.00242612     -7.59562868      0.07779232      0.02504642      0.07486875      0.01296539 md_running
     3      1.50000000     40.76518312      0.09967693      7.35160149   1000.00000000      1.11117431      0.00122226     -7.59846382      0.00363918     -7.59482463      0.07122929      0.03650979      0.07284360      0.01187155 md_running
     4      2.00000000     44.58633402      0.10923120     13.83329811   1000.00000000      1.05015058      0.00229989     -7.59892692      0.00485225     -7.59407467      0.06278923      0.04442179      0.07184182      0.01046487 md_running
     5      2.50000000     44.83808237      0.12863937     22.69646150   1000.00000000      1.02786580      0.00377346     -7.59931048      0.00606531     -7.59324518      0.05424550      0.04714969      0.06869337      0.00904092 md_running
     6      3.00000000     45.07785309      0.15903283     33.23958392   1000.00000000      1.01756496      0.00552634     -7.59947691      0.00727837     -7.59219855      0.04818448      0.04576645      0.06281564      0.00803075 md_running
     7      3.50000000     45.31723860      0.19937891     43.90320288   1000.00000000      1.01242905      0.00729925     -7.59930483      0.00849143     -7.59081340      0.04765729      0.04258941      0.05764227      0.00794288 md_running
     8      4.00000000     45.55511868      0.24748623     53.32063989   1000.00000000      1.00971784      0.00886497     -7.59873997      0.00970449     -7.58903547      0.05352481      0.03921224      0.05710560      0.00892080 md_running
     9      4.50000000     45.79203800      0.30099520     61.03511262   1000.00000000      1.00819570      0.01014756     -7.59783552      0.01091755     -7.58691797      0.06329865      0.03627151      0.06199841      0.01054977 md_running
    10      5.00000000     46.06081653      0.35792331     67.55752834   1000.00000000      1.00725818      0.01123197     -7.59675148      0.01213061     -7.58462087      0.07366509      0.03389165      0.06976602      0.01227751 md_running
    11      5.50000000     55.85916702      0.41692392     74.00369461   1000.00000000      1.00657279      0.01230369     -7.59570816      0.01334367     -7.58236449      0.08215395      0.03200506      0.07725233      0.01369232 md_running
    12      6.00000000     56.12325831      0.47738139     81.53761028   1000.00000000      1.00595233      0.01355626     -7.59490581      0.01455674     -7.58034908      0.08732027      0.03049289      0.08231740      0.01455338 md_running
    13      6.50000000     56.40105906      0.53936142     90.83034548   1000.00000000      1.00532405      0.01510125     -7.59444308      0.01576980     -7.57867328      0.08869816      0.02923790      0.08404980      0.01478303 md_running
    14      7.00000000     62.97599794      0.60341716    101.74222388   1000.00000000      1.00470461      0.01691544     -7.59427260      0.01698286     -7.57728974      0.08676807      0.02814447      0.08263697      0.01446134 md_running
    15      7.50000000     63.24428209      0.67028819    113.35310231   1000.00000000      1.00414797      0.01884584     -7.59421460      0.01819592     -7.57601868      0.08284717      0.02714641      0.07917437      0.01380786 md_running
    16      8.00000000     63.50501136      0.74057820    124.31129064   1000.00000000      1.00369675      0.02066772     -7.59402403      0.01940898     -7.57461505      0.07881285      0.02620788      0.07537392      0.01313548 md_running
    17      8.50000000     63.75814437      0.81451430    133.33461098   1000.00000000      1.00336546      0.02216792     -7.59347986      0.02062204     -7.57285782      0.07653705      0.02531821      0.07303751      0.01275618 md_running
    18      9.00000000     64.00954687      0.89185594    139.65762941   1000.00000000      1.00314666      0.02321917     -7.59246027      0.02183510     -7.57062516      0.07715053      0.02448277      0.07336127      0.01285842 md_running
    19      9.50000000     64.25815308      0.97195571    143.27735401   1000.00000000      1.00302072      0.02382098     -7.59098095      0.02304817     -7.56793278      0.08055067      0.02371318      0.07639674      0.01342511 md_running
    20     10.00000000     64.51325046      1.05392255    144.95421643   1000.00000000      1.00296104      0.02409977     -7.58918880      0.02426123     -7.56492757      0.08565400      0.02301993      0.08119558      0.01427567 md_running
    21     10.50000000     64.77377258      1.13682292    146.00710330   1000.00000000      1.00293520      0.02427482     -7.58732303      0.02547429     -7.56184874      0.09110371      0.02240832      0.08646416      0.01518395 md_running
    22     11.00000000     65.02914177      1.21986420    147.98220032   1000.00000000      1.00290651      0.02460320     -7.58565585      0.02668735     -7.55896850      0.09577380      0.02187731      0.09108733      0.01596230 md_running
    23     11.50000000     65.27989082      1.30252611    152.29539901   1000.00000000      1.00284026      0.02532030     -7.58443040      0.02790041     -7.55652999      0.09891977      0.02142023      0.09431032      0.01648663 md_running
    24     12.00000000     65.53746500      1.38462873    159.92716596   1000.00000000      1.00271476      0.02658914     -7.58380990      0.02911347     -7.55469642      0.10015385      0.02102619      0.09572825      0.01669231 md_running
    25     12.50000000     65.79441192      1.46633653    171.22073145   1000.00000000      1.00253036      0.02846678     -7.58384424      0.03032653     -7.55351771      0.09938914      0.02068184      0.09523635      0.01656486 md_running
    26     13.00000000     66.05125997      1.54810748    185.81493236   1000.00000000      1.00230784      0.03089318     -7.58446074      0.03153959     -7.55292115      0.09682948      0.02037300      0.09302142      0.01613825 md_running
    27     13.50000000     66.31134186      1.63060019    202.71999847   1000.00000000      1.00207653      0.03370378     -7.58547801      0.03275266     -7.55272535      0.09299464      0.02008626      0.08958587      0.01549911 md_running
    28     14.00000000     66.56905480      1.71455437    220.53231272   1000.00000000      1.00186175      0.03666522     -7.58664443      0.03396572     -7.55267871      0.08874263      0.01981023      0.08576914      0.01479044 md_running
    29     14.50000000     66.82281945      1.80066685    237.76981304   1000.00000000      1.00167864      0.03953109     -7.58769629      0.03517878     -7.55251752      0.08519071      0.01953653      0.08266836      0.01419845 md_running
    30     15.00000000     67.07463566      1.88949129    253.26417830   1000.00000000      1.00153218      0.04210715     -7.58842618      0.03639184     -7.55203434      0.08339236      0.01926013      0.08131062      0.01389873 md_running
    31     15.50000000     67.33353155      1.98138498    266.49270093   1000.00000000      1.00141989      0.04430649     -7.58873967      0.03760490     -7.55113477      0.08378639      0.01897910      0.08209833      0.01396440 md_running
    32     16.00000000     67.58467276      2.07651004    277.74303253   1000.00000000      1.00133458      0.04617695     -7.58868405      0.03881796     -7.54986609      0.08577325      0.01869385      0.08441037      0.01429554 md_running
    33     16.50000000     67.83406344      2.17489315    287.99953771   1000.00000000      1.00126641      0.04788217     -7.58842895      0.04003102     -7.54839793      0.08787363      0.01840597      0.08676422      0.01464560 md_running
    34     17.00000000     68.08598875      2.27650925    298.53036015   1000.00000000      1.00120523      0.04963300     -7.58819354      0.04124408     -7.54694946      0.08837238      0.01811725      0.08745864      0.01472873 md_running
    35     17.50000000     68.32785205      2.38135947    310.31872550   1000.00000000      1.00114340      0.05159291     -7.58814874      0.04245715     -7.54569160      0.08606007      0.01782895      0.08529689      0.01434335 md_running
    36     18.00000000     68.57539168      2.48951031    323.56373828   1000.00000000      1.00107818      0.05379500     -7.58833086      0.04367021     -7.54466065      0.08074260      0.01754169      0.08007711      0.01345710 md_running
    37     18.50000000     68.83140645      2.60107243    337.50038877   1000.00000000      1.00101217      0.05611207     -7.58861022      0.04488327     -7.54372696      0.07351014      0.01725568      0.07285681      0.01225169 md_running
    38     19.00000000     69.08715237      2.71613183    350.64550272   1000.00000000      1.00095128      0.05829755     -7.58873456      0.04609633     -7.54263823      0.06679829      0.01697132      0.06602381      0.01113305 md_running
    39     19.50000000     69.33815245      2.83466580    361.34211709   1000.00000000      1.00090153      0.06007595     -7.58842392      0.04730939     -7.54111452      0.06381518      0.01668958      0.06276752      0.01063586 md_running
    40     20.00000000     69.59275778      2.95647639    368.34674059   1000.00000000      1.00086691      0.06124052     -7.58747175      0.04852245     -7.53894929      0.06667690      0.01641226      0.06527815      0.01111282 md_running
    41     20.50000000     69.84717280      3.08116608    371.23877764   1000.00000000      1.00084865      0.06172134     -7.58581330      0.04973551     -7.53607779      0.07465108      0.01614178      0.07292903      0.01244185 md_running
    42     21.00000000     70.10562532      3.20816242    370.54956083   1000.00000000      1.00084527      0.06160676     -7.58354811      0.05094858     -7.53259954      0.08513467      0.01588092      0.08315476      0.01418911 md_running
    43     21.50000000     70.35960223      3.33678671    367.60202333   1000.00000000      1.00085294      0.06111671     -7.58090935      0.05216164     -7.52874771      0.09567730      0.01563230      0.09349245      0.01594622 md_running
    44     22.00000000     70.61630154      3.46633827    364.15988864   1000.00000000      1.00086598      0.06054442     -7.57820418      0.05337470     -7.52482949      0.10468683      0.01539801      0.10233738      0.01744781 md_running
    45     22.50000000     70.87344066      3.59617929    362.02551958   1000.00000000      1.00087763      0.06018957     -7.57574387      0.05458776     -7.52115611      0.11131569      0.01517938      0.10883717      0.01855261 md_running
    46     23.00000000     71.10788660      3.72580690    362.67651467   1000.00000000      1.00088129      0.06029780     -7.57378286      0.05580082     -7.51798204      0.11523851      0.01497684      0.11266877      0.01920642 md_running
    47     23.50000000     71.34167593      3.85490641    366.98569407   1000.00000000      1.00087222      0.06101424     -7.57247056      0.05701388     -7.51545668      0.11652496      0.01478995      0.11390429      0.01942083 md_running
    48     24.00000000     71.58819317      3.98337219    375.07904891   1000.00000000      1.00084908      0.06235982     -7.57182789      0.05822694     -7.51360095      0.11553088      0.01461750      0.11290611      0.01925515 md_running
    49     24.50000000     71.84674961      4.11130366    386.35688015   1000.00000000      1.00081413      0.06423485     -7.57175074      0.05944000     -7.51231073      0.11285053      0.01445770      0.11027810      0.01880842 md_running
    50     25.00000000     72.10336656      4.23897837    399.65636019   1000.00000000      1.00077221      0.06644599     -7.57203794      0.06065306     -7.51138488      0.10928449      0.01430842      0.10683206      0.01821408 md_running
    51     25.50000000     72.35716260      4.36680620    413.54296360   1000.00000000      1.00072887      0.06875475     -7.57244017      0.06186612     -7.51057405      0.10575167      0.01416737      0.10349594      0.01762528 md_running
    52     26.00000000     72.61711084      4.49527336    426.69055068   1000.00000000      1.00068878      0.07094063     -7.57272518      0.06307919     -7.50964599      0.10309610      0.01403234      0.10111360      0.01718268 md_running
    53     26.50000000     72.87173939      4.62488842    438.27585034   1000.00000000      1.00065463      0.07286678     -7.57274526      0.06429225     -7.50845301      0.10177769      0.01390137      0.10012943      0.01696295 md_running
