  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.99877805      8.25789563    328.39019061    300.00000000      1.00000000      0.03743824     -5.74430333      1.70482101     -4.03948232      0.07179448      0.58392140      0.57548951      0.01435890 md_running
     2      1.00000000     20.12923823      8.22994831    424.11993629    300.00000000      0.99990533      0.04835194     -5.74371336      1.69330123     -4.05041213      0.07877293      0.58194523      0.57259431      0.01575459 md_running
     3      1.50000000     39.19226423      8.18737395    570.43401291    300.00000000      0.99980522      0.06503253     -5.74295776      1.67582731     -4.06713045      0.08627401      0.57893476      0.56763886      0.01725480 md_running
     4      2.00000000     44.20794155      8.13033112    765.52616734    300.00000000      0.99972634      0.08727408     -5.74199444      1.65255710     -4.08943734      0.09475013      0.57490123      0.56076476      0.01895003 md_running
     5      2.50000000     50.91446789      8.05904055   1006.87335723    300.00000000      0.99967011      0.11478895     -5.74075345      1.62370336     -4.11705009      0.10515540      0.56986022      0.55227711      0.02103108 md_running
     6      3.00000000     55.00806690      7.97378191   1291.33603452    300.00000000      0.99963092      0.14721922     -5.73914447      1.58952995     -4.14961452      0.11848612      0.56383153      0.54264333      0.02369722 md_running
     7      3.50000000     55.25130901      7.87488982   1615.31525394    300.00000000      0.99960335      0.18415458     -5.73707070      1.55034724     -4.18672346      0.13530444      0.55683880      0.53244494      0.02706089 md_running
     8      4.00000000     60.12384940      7.76274865   1974.95663005    300.00000000      0.99958357      0.22515563     -5.73444640      1.50650666     -4.22793974      0.15542184      0.54890922      0.52229073      0.03108437 md_running
     9      4.50000000     60.35387158      7.63778563   2366.37339869    300.00000000      0.99956905      0.26977923     -5.73121667      1.45839423     -4.27282244      0.17785547      0.54007300      0.51266021      0.03557109 md_running
    10      5.00000000     60.57335096      7.50046225   2785.84119078    300.00000000      0.99955814      0.31760081     -5.72737244      1.40642335     -4.32094909      0.20096322      0.53036277      0.50373223      0.04019264 md_running
    11      5.50000000     60.79184327      7.35126378   3229.90431530    300.00000000      0.99954976      0.36822638     -5.72295585      1.35102698     -4.37192887      0.22277736      0.51981285      0.49526016      0.04455547 md_running
    12      6.00000000     61.00895838      7.19068822   3695.31609564    300.00000000      0.99954320      0.42128581     -5.71804624      1.29264993     -4.42539632      0.24128896      0.50845844      0.48651343      0.04825779 md_running
