  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.51953275     33.53352852      0.18282855    300.00000000      1.13973681      0.00003040     -7.59731245     -0.00114059     -7.59845305      0.07361935      0.00003748      0.07361514      0.01226989 md_running
     2      1.00000000     21.80966396     33.53291085      1.73859169    300.00000000      1.13973681      0.00028905     -7.59750713     -0.00228119     -7.59978833      0.07115027      0.00007497      0.07114157      0.01185838 md_running
     3      1.50000000     40.97487944     33.53164033      4.35349245    300.00000000      1.05176687      0.00072380     -7.59787685     -0.00342180     -7.60129865      0.06616958      0.00011246      0.06615561      0.01102826 md_running
     4      2.00000000     41.23263310     33.52986623      7.37771184    300.00000000      1.02526814      0.00122660     -7.59832494     -0.00456242     -7.60288737      0.05950259      0.00014996      0.05948202      0.00991710 md_running
     5      2.50000000     41.50307038     33.52776352     10.25513894    300.00000000      1.01638623      0.00170500     -7.59875264     -0.00570306     -7.60445570      0.05226608      0.00018746      0.05223708      0.00871101 md_running
     6      3.00000000     46.52364285     33.52552275     12.54841419    300.00000000      1.01249703      0.00208627     -7.59908408     -0.00684372     -7.60592779      0.04589160      0.00022498      0.04585256      0.00764860 md_running
     7      3.50000000     46.77732408     33.52334624     14.05001923    300.00000000      1.01064548      0.00233593     -7.59928317     -0.00798439     -7.60726756      0.04193894      0.00026250      0.04189018      0.00698982 md_running
     8      4.00000000     47.02714389     33.52143590     14.83135056    300.00000000      1.00979843      0.00246583     -7.59936124     -0.00912507     -7.60848631      0.04132589      0.00030003      0.04127109      0.00688765 md_running
     9      4.50000000     47.27340279     33.51997915     15.20677809    300.00000000      1.00945368      0.00252825     -7.59937105     -0.01026575     -7.60963680      0.04351636      0.00033757      0.04346031      0.00725273 md_running
    10      5.00000000     47.51495459     33.51913488     15.61646019    300.00000000      1.00925464      0.00259636     -7.59938706     -0.01140644     -7.61079349      0.04695971      0.00037511      0.04690530      0.00782662 md_running
    11      5.50000000     47.76060560     33.51902105     16.46294166    300.00000000      1.00890932      0.00273709     -7.59947715     -0.01254711     -7.61202425      0.05020822      0.00041266      0.05015643      0.00836804 md_running
    12      6.00000000     48.01062887     33.51970488     17.95999515    300.00000000      1.00827415      0.00298599     -7.59967802     -0.01368776     -7.61336578      0.05245019      0.00045020      0.05240126      0.00874170 md_running
    13      6.50000000     48.28164987     33.52119671     20.05329486    300.00000000      1.00742564      0.00333402     -7.59998101     -0.01482838     -7.61480939      0.05352733      0.00048774      0.05348159      0.00892122 md_running
    14      7.00000000     52.40588471     33.52344895     22.44566239    300.00000000      1.00656137      0.00373177     -7.60033594     -0.01596897     -7.61630491      0.05376467      0.00052528      0.05372290      0.00896078 md_running
    15      7.50000000     52.66304498     33.52636080     24.71431051    300.00000000      1.00584079      0.00410895     -7.60067126     -0.01710953     -7.61778079      0.05373003      0.00056282      0.05369343      0.00895501 md_running
    16      8.00000000     52.90944615     33.52978815     26.46907046    300.00000000      1.00532955      0.00440069     -7.60092071     -0.01825005     -7.61917076      0.05396112      0.00060036      0.05393095      0.00899352 md_running
    17      8.50000000     53.17547210     33.53355706     27.48998671    300.00000000      1.00502692      0.00457042     -7.60104688     -0.01939054     -7.62043742      0.05472645      0.00063790      0.05470357      0.00912107 md_running
    18      9.00000000     58.24114699     33.53747886     27.79898110    300.00000000      1.00489994      0.00462180     -7.60105310     -0.02053099     -7.62158410      0.05592877      0.00067544      0.05591322      0.00932146 md_running
    19      9.50000000     58.50433981     33.54136563     27.64939930    300.00000000      1.00489713      0.00459693     -7.60098195     -0.02167143     -7.62265337      0.05718527      0.00071300      0.05717628      0.00953088 md_running
    20     10.00000000     58.75251350     33.54504484     27.44432204    300.00000000      1.00494820      0.00456283     -7.60090116     -0.02281184     -7.62371300      0.05801134      0.00075056      0.05800750      0.00966856 md_running
    21     10.50000000     59.00693734     33.54837209     27.61321256    300.00000000      1.00496693      0.00459091     -7.60088328     -0.02395224     -7.62483552      0.05799352      0.00078814      0.05799296      0.00966559 md_running
