  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.92868695      9.60842925    305.65686492    300.00000000      1.00000000      0.03339458     -5.25543152      0.46160956     -4.79382196      0.07564663      0.13588371      0.15494407      0.01544130 md_running
     2      1.00000000     20.11462114      9.58858478    319.28577672    300.00000000      0.99998030      0.03488361     -5.25501654      0.45970479     -4.79531175      0.07828786      0.13560307      0.15567584      0.01598044 md_running
     3      1.50000000     39.82171485      9.56528286    335.62417848    300.00000000      0.99995832      0.03666866     -5.25457273      0.45747318     -4.79709954      0.07872977      0.13527353      0.15505393      0.01607065 md_running
     4      2.00000000     40.06829031      9.53855244    354.72640412    300.00000000      0.99993477      0.03875568     -5.25411153      0.45491991     -4.79919162      0.07712493      0.13489550      0.15311070      0.01574306 md_running
     5      2.50000000     45.06239699      9.50843251    376.59383896    300.00000000      0.99991038      0.04114481     -5.25364015      0.45205144     -4.80158870      0.07385995      0.13446954      0.15005372      0.01507660 md_running
     6      3.00000000     49.15607194      9.47497213    401.14373061    300.00000000      0.99988584      0.04382701     -5.25315766      0.44887548     -4.80428218      0.06958071      0.13399634      0.14624028      0.01420310 md_running
     7      3.50000000     49.38332879      9.43823014    428.18480404    300.00000000      0.99986178      0.04678139     -5.25265254      0.44540094     -4.80725160      0.06521629      0.13347673      0.14214312      0.01331222 md_running
     8      4.00000000     49.59510908      9.39827458    457.41530752    300.00000000      0.99983872      0.04997497     -5.25210180      0.44163783     -4.81046398      0.06193067      0.13291167      0.13828973      0.01264154 md_running
     9      4.50000000     49.81974698      9.35518192    488.45267475    300.00000000      0.99981707      0.05336596     -5.25147449      0.43759714     -4.81387735      0.06090677      0.13230225      0.13519241      0.01243254 md_running
    10      5.00000000     54.85110414      9.30903581    520.88990791    300.00000000      0.99979708      0.05690989     -5.25073767      0.43329074     -4.81744693      0.06289908      0.13164965      0.13325828      0.01283922 md_running
    11      5.50000000     55.08108106      9.25992563    554.36625246    300.00000000      0.99977883      0.06056736     -5.24986410      0.42873111     -4.82113298      0.06785222      0.13095512      0.13270133      0.01385028 md_running
