  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.40998492     33.53352852      0.18301392    300.00000000      1.13973681      0.00003043     -7.59731241     -0.00570297     -7.60301539      0.07361937      0.00018742      0.07359847      0.01226989 md_running
     2      1.00000000     21.52327194     33.53289536      1.74089880    300.00000000      1.13973681      0.00028944     -7.59750716     -0.01140597     -7.60891313      0.07114941      0.00037485      0.07110668      0.01185823 md_running
     3      1.50000000     40.46219296     33.53157663      4.36041608    300.00000000      1.05169172      0.00072495     -7.59787721     -0.01710901     -7.61498621      0.06616663      0.00056231      0.06609864      0.01102777 md_running
     4      2.00000000     40.72295303     33.52970899      7.39196493    300.00000000      1.02522281      0.00122897     -7.59832539     -0.02281212     -7.62113751      0.05949600      0.00074980      0.05939672      0.00991600 md_running
     5      2.50000000     40.99945938     33.52745567     10.27816985    300.00000000      1.01635077      0.00170883     -7.59875283     -0.02851532     -7.62726815      0.05225730      0.00093734      0.05211861      0.00870955 md_running
     6      3.00000000     46.03571676     33.52499630     12.57928265    300.00000000      1.01246606      0.00209140     -7.59908346     -0.03421860     -7.63330206      0.04588522      0.00112493      0.04570011      0.00764754 md_running
     7      3.50000000     46.29669288     33.52252346     14.08486031    300.00000000      1.01061736      0.00234172     -7.59928059     -0.03992195     -7.63920253      0.04194664      0.00131258      0.04171762      0.00699111 md_running
     8      4.00000000     46.54690319     33.52023065     14.86378065    300.00000000      1.00977358      0.00247122     -7.59935533     -0.04562535     -7.64498068      0.04136181      0.00150029      0.04110719      0.00689363 md_running
     9      4.50000000     46.77646142     33.51829807     15.22909400    300.00000000      1.00943451      0.00253196     -7.59936071     -0.05132878     -7.65068949      0.04358947      0.00168805      0.04333236      0.00726491 md_running
    10      5.00000000     47.00557256     33.51687859     15.62137172    300.00000000      1.00924509      0.00259717     -7.59937137     -0.05703219     -7.65640356      0.04706880      0.00187586      0.04682295      0.00784480 md_running
    11      5.50000000     47.23488182     33.51608520     16.44516863    300.00000000      1.00891255      0.00273414     -7.59945611     -0.06273555     -7.66219166      0.05034666      0.00206370      0.05011687      0.00839111 md_running
    12      6.00000000     47.47342855     33.51598113     17.91714331    300.00000000      1.00828956      0.00297886     -7.59965236     -0.06843881     -7.66809117      0.05260424      0.00225159      0.05239223      0.00876737 md_running
    13      6.50000000     47.71082587     33.51657360     19.98560487    300.00000000      1.00744890      0.00332276     -7.59995195     -0.07414193     -7.67409388      0.05367881      0.00243950      0.05348698      0.00894647 md_running
    14      7.00000000     51.64071032     33.51781248     22.35471301    300.00000000      1.00658792      0.00371665     -7.60030511     -0.07984490     -7.68015002      0.05389116      0.00262746      0.05372410      0.00898186 md_running
    15      7.50000000     51.91189694     33.51959473     24.60129072    300.00000000      1.00586825      0.00409016     -7.60064044     -0.08554770     -7.68618814      0.05380824      0.00281545      0.05367237      0.00896804 md_running
    16      8.00000000     56.97491135     33.52177390     26.33343039    300.00000000      1.00535777      0.00437814     -7.60089095     -0.09125031     -7.69214126      0.05397153      0.00300350      0.05387334      0.00899525 md_running
    17      8.50000000     57.22806081     33.52417339     27.32891735    300.00000000      1.00505713      0.00454365     -7.60101855     -0.09695276     -7.69797130      0.05465956      0.00319162      0.05460309      0.00910993 md_running
    18      9.00000000     57.46651036     33.52660153     27.60781833    300.00000000      1.00493417      0.00459002     -7.60102581     -0.10265505     -7.70368086      0.05578423      0.00337984      0.05576947      0.00929737 md_running
    19      9.50000000     57.71571045     33.52886706     27.42272518    300.00000000      1.00493777      0.00455924     -7.60095462     -0.10835723     -7.70931186      0.05696996      0.00356817      0.05699309      0.00949499 md_running
    20     10.00000000     57.96084449     33.53079393     27.17725921    300.00000000      1.00499728      0.00451843     -7.60087222     -0.11405933     -7.71493154      0.05773563      0.00375664      0.05779021      0.00962260 md_running
    21     10.50000000     58.19420226     33.53223422     27.30240729    300.00000000      1.00502496      0.00453924     -7.60085056     -0.11976138     -7.72061194      0.05766951      0.00394528      0.05774740      0.00961158 md_running
    22     11.00000000     58.43016201     33.53307873     28.12800192    300.00000000      1.00493917      0.00467650     -7.60094475     -0.12546342     -7.72640818      0.05655115      0.00413411      0.05664259      0.00942519 md_running
    23     11.50000000     58.65755106     33.53326478     29.78435472    300.00000000      1.00470557      0.00495188     -7.60117669     -0.13116548     -7.73234217      0.05443501      0.00432316      0.05452781      0.00907250 md_running
    24     12.00000000     58.88023913     33.53278103     32.16075577    300.00000000      1.00435844      0.00534698     -7.60152748     -0.13686758     -7.73839506      0.05171744      0.00451243      0.05179571      0.00861957 md_running
    25     12.50000000     59.12381512     33.53166873     34.93321373    300.00000000      1.00397420      0.00580792     -7.60194284     -0.14256970     -7.74451254      0.04914885      0.00470194      0.04919219      0.00819147 md_running
    26     13.00000000     59.35436627     33.53001918     37.65616769    300.00000000      1.00362512      0.00626063     -7.60234778     -0.14827184     -7.75061962      0.04774050      0.00489168      0.04772656      0.00795675 md_running
    27     13.50000000     59.59246601     33.52796733     39.89623681    300.00000000      1.00335422      0.00663306     -7.60266934     -0.15397396     -7.75664329      0.04839462      0.00508165      0.04830719      0.00806577 md_running
    28     14.00000000     59.84516973     33.52568206     41.37159210    300.00000000      1.00317553      0.00687835     -7.60286032     -0.15967601     -7.76253632      0.05134121      0.00527181      0.05117788      0.00855687 md_running
    29     14.50000000     60.09535766     33.52335347     42.05356073    300.00000000      1.00308252      0.00699173     -7.60291642     -0.16537792     -7.76829434      0.05591871      0.00546215      0.05568838      0.00931979 md_running
    30     15.00000000     60.33999054     33.52117822     42.19296766    300.00000000      1.00305357      0.00701491     -7.60288086     -0.17107961     -7.77396047      0.06092529      0.00565265      0.06063945      0.01015421 md_running
    31     15.50000000     60.58816969     33.51934375     42.25277210    300.00000000      1.00305353      0.00702485     -7.60283308     -0.17678102     -7.77961410      0.06509640      0.00584326      0.06476367      0.01084940 md_running
    32     16.00000000     60.82565849     33.51801251     42.75918933    300.00000000      1.00303776      0.00710905     -7.60286354     -0.18248206     -7.78534560      0.06739995      0.00603396      0.06702493      0.01123333 md_running
    33     16.50000000     61.05844707     33.51730732     44.11832524    300.00000000      1.00296611      0.00733502     -7.60304226     -0.18818267     -7.79122492      0.06717125      0.00622472      0.06675514      0.01119521 md_running
    34     17.00000000     61.30918137     33.51729949     46.46613192    300.00000000      1.00282345      0.00772536     -7.60339355     -0.19388279     -7.79727634      0.06416872      0.00641552      0.06371031      0.01069479 md_running
    35     17.50000000     67.88194177     33.51800083     49.61122672    300.00000000      1.00262857      0.00824825     -7.60388551     -0.19958241     -7.80346793      0.05859121      0.00660634      0.05808803      0.00976520 md_running
    36     18.00000000     68.15579468     33.51936067     53.09288883    300.00000000      1.00242037      0.00882711     -7.60444025     -0.20528154     -7.80972180      0.05107779      0.00679718      0.05052854      0.00851296 md_running
    37     18.50000000     68.41714179     33.52126839     56.32928088    300.00000000      1.00223556      0.00936518     -7.60495873     -0.21098021     -7.81593894      0.04274390      0.00698805      0.04215568      0.00712398 md_running
    38     19.00000000     68.67244344     33.52356128     58.79789464    300.00000000      1.00209653      0.00977561     -7.60535154     -0.21667849     -7.82203003      0.03530941      0.00717897      0.03471901      0.00588490 md_running
    39     19.50000000     68.92572153     33.52603658     60.18578995    300.00000000      1.00201124      0.01000636     -7.60556422     -0.22237649     -7.82794070      0.03110933      0.00736995      0.03061579      0.00518489 md_running
    40     20.00000000     69.18264518     33.52846655     60.46651266    300.00000000      1.00197756      0.01005303     -7.60559048     -0.22807431     -7.83366479      0.03183188      0.00756104      0.03154964      0.00530531 md_running
    41     20.50000000     69.44294909     33.53061488     59.88940384    300.00000000      1.00198647      0.00995708     -7.60547066     -0.23377209     -7.83924275      0.03653299      0.00775228      0.03647378      0.00608883 md_running
    42     21.00000000     69.70230126     33.53225310     58.89369545    300.00000000      1.00202326      0.00979154     -7.60527684     -0.23946999     -7.84474682      0.04281589      0.00794372      0.04292677      0.00713598 md_running
    43     21.50000000     69.96421862     33.53317585     57.97774512    300.00000000      1.00206849      0.00963925     -7.60509106     -0.24516813     -7.85025919      0.04887993      0.00813540      0.04911298      0.00814665 md_running
    44     22.00000000     70.22159098     33.53321402     57.56132695    300.00000000      1.00210105      0.00957002     -7.60498255     -0.25086665     -7.85584921      0.05378026      0.00832737      0.05410421      0.00896338 md_running
    45     22.50000000     70.47402531     33.53224496     57.87652488    300.00000000      1.00210433      0.00962242     -7.60498910     -0.25656566     -7.86155476      0.05716195      0.00851966      0.05755639      0.00952699 md_running
    46     23.00000000     70.73422151     33.53019962     58.91510556    300.00000000      1.00207301      0.00979510     -7.60510820     -0.26226523     -7.86737343      0.05906620      0.00871230      0.05951538      0.00984437 md_running
    47     23.50000000     70.99344352     33.52706596     60.44622632    300.00000000      1.00201495      0.01004966     -7.60530026     -0.26796542     -7.87326567      0.05982173      0.00890531      0.06031009      0.00997029 md_running
