  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.64170580     31.33756270      0.08581655    300.00000000      1.13973681      0.00001427     -7.60469620     -0.00012084     -7.60481704      0.06038645      0.00000427      0.06038647      0.01006441 md_running
     2      1.00000000     21.84615225     31.33757905      0.82236362    300.00000000      1.13973681      0.00013672     -7.60478810     -0.00024613     -7.60503424      0.05850110      0.00000871      0.05850115      0.00975018 md_running
     3      1.50000000     40.41407064     31.33761469      2.31563988    300.00000000      1.10672306      0.00038499     -7.60496751     -0.00037582     -7.60534333      0.05461194      0.00001329      0.05461202      0.00910199 md_running
     4      2.00000000     40.61769374     31.33767233      4.10071187    300.00000000      1.04766332      0.00068178     -7.60520579     -0.00050982     -7.60571562      0.04891018      0.00001803      0.04891031      0.00815170 md_running
     5      2.50000000     40.85106785     31.33775245      5.91719973    300.00000000      1.02965742      0.00098378     -7.60545387     -0.00064800     -7.60610187      0.04206594      0.00002292      0.04206614      0.00701099 md_running
     6      3.00000000     46.01757784     31.33785679      7.54291036    300.00000000      1.02176144      0.00125407     -7.60567249     -0.00079022     -7.60646271      0.03484148      0.00002796      0.03484178      0.00580691 md_running
     7      3.50000000     46.23167481     31.33798736      8.83201369    300.00000000      1.01774961      0.00146839     -7.60583630     -0.00093627     -7.60677257      0.02826286      0.00003312      0.02826330      0.00471048 md_running
     8      4.00000000     46.43914098     31.33814587      9.73493523    300.00000000      1.01559591      0.00161851     -7.60593640     -0.00108595     -7.60702235      0.02376382      0.00003842      0.02376443      0.00396064 md_running
     9      4.50000000     46.63728454     31.33833324     10.29249959    300.00000000      1.01444458      0.00171121     -7.60597940     -0.00123901     -7.60721841      0.02274465      0.00004383      0.02274535      0.00379077 md_running
    10      5.00000000     46.83056535     31.33854920     10.60614610    300.00000000      1.01385149      0.00176335     -7.60598232     -0.00139517     -7.60737748      0.02518787      0.00004936      0.02518856      0.00419798 md_running
    11      5.50000000     47.09633811     31.33879197     10.79466155    300.00000000      1.01354172      0.00179470     -7.60596484     -0.00155412     -7.60751897      0.02960776      0.00005498      0.02960835      0.00493463 md_running
    12      6.00000000     47.28768156     31.33905799     10.95156169    300.00000000      1.01333464      0.00182078     -7.60594279     -0.00171555     -7.60765834      0.03461735      0.00006069      0.03461784      0.00576956 md_running
    13      6.50000000     47.47924188     31.33934183     11.11676393    300.00000000      1.01313390      0.00184825     -7.60592277     -0.00187909     -7.60780186      0.03946152      0.00006647      0.03946190      0.00657692 md_running
    14      7.00000000     47.70235299     31.33963626     11.27136252    300.00000000      1.01292793      0.00187395     -7.60590153     -0.00204437     -7.60794590      0.04380100      0.00007231      0.04380128      0.00730017 md_running
    15      7.50000000     51.60778764     31.33993252     11.35589313    300.00000000      1.01276926      0.00188801     -7.60586881     -0.00221101     -7.60807981      0.04750326      0.00007819      0.04750342      0.00791721 md_running
    16      8.00000000     51.82929586     31.34022071     11.30399485    300.00000000      1.01273600      0.00187938     -7.60581349     -0.00237858     -7.60819207      0.05051685      0.00008411      0.05051690      0.00841948 md_running
    17      8.50000000     52.04362710     31.34049031     11.07835781    300.00000000      1.01289547      0.00184186     -7.60572906     -0.00254666     -7.60827572      0.05280754      0.00009005      0.05280747      0.00880126 md_running
    18      9.00000000     52.24268447     31.34073074     10.69577111    300.00000000      1.01327913      0.00177826     -7.60561810     -0.00271482     -7.60833292      0.05433548      0.00009598      0.05433530      0.00905591 md_running
