  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00642328      5.39332806    309.88241989    300.00000000      1.00000000      0.05299238     -7.57092310      0.72719969     -6.84372341      0.06306699      0.38136588      0.38053973      0.01036815 md_running
     2      1.00000000     20.28140340      5.37204718    340.42893172    300.00000000      0.99996335      0.05821608     -7.57042676      0.72147227     -6.84895449      0.06537427      0.37986110      0.37743542      0.01074746 md_running
     3      1.50000000     39.18231370      5.34111147    384.42826953    300.00000000      0.99991541      0.06574032     -7.56968113      0.71318679     -6.85649433      0.06909159      0.37767361      0.37196192      0.01135859 md_running
     4      2.00000000     44.41326406      5.30068099    441.43716451    300.00000000      0.99986432      0.07548930     -7.56870134      0.70243047     -6.86627087      0.07424172      0.37481475      0.36413494      0.01220526 md_running
     5      2.50000000     51.10561980      5.25098678    510.77104729    300.00000000      0.99981572      0.08734595     -7.56749253      0.68932156     -6.87817097      0.08105462      0.37130084      0.35402713      0.01332530 md_running
     6      3.00000000     51.36761105      5.19233061    591.36835469    300.00000000      0.99977254      0.10112874     -7.56602382      0.67400743     -6.89201639      0.09002147      0.36715322      0.34186733      0.01479944 md_running
     7      3.50000000     55.48422701      5.12508352    681.68812136    300.00000000      0.99973575      0.11657414     -7.56420755      0.65666203     -6.90754552      0.10185928      0.36239813      0.32810832      0.01674556 md_running
     8      4.00000000     60.37384416      5.04968335    779.70979189    300.00000000      0.99970521      0.13333663     -7.56189522      0.63748255     -6.92441267      0.11726074      0.35706653      0.31351513      0.01927755 md_running
     9      4.50000000     60.61941300      4.96663059    883.07374887    300.00000000      0.99968023      0.15101270     -7.55889784      0.61668549     -6.94221236      0.13661768      0.35119382      0.29918358      0.02245981 md_running
    10      5.00000000     60.85337371      4.87648286    989.34753055    300.00000000      0.99965997      0.16918637     -7.55502768      0.59450213     -6.96052556      0.15983508      0.34481941      0.28651568      0.02627673 md_running
    11      5.50000000     61.08331937      4.77984758   1096.34177936    300.00000000      0.99964356      0.18748325     -7.55014830      0.57117357     -6.97897473      0.18634769      0.33798626      0.27692471      0.03063537 md_running
    12      6.00000000     61.30655067      4.67737494   1202.41545595    300.00000000      0.99963022      0.20562270     -7.54422195      0.54694591     -6.99727604      0.21511184      0.33074035      0.27161408      0.03536417 md_running
    13      6.50000000     61.52209509      4.56974771   1306.71598106    300.00000000      0.99961930      0.22345892     -7.53734774      0.52206485     -7.01528289      0.24468934      0.32312996      0.27108283      0.04022668 md_running
    14      7.00000000     61.75207129      4.45766765   1409.23309407    300.00000000      0.99961022      0.24099017     -7.52976397      0.49677002     -7.03299395      0.27348837      0.31520470      0.27476982      0.04496121 md_running
    15      7.50000000     61.97015808      4.34184168   1510.69643003    300.00000000      0.99960253      0.25834122     -7.52182645      0.47128973     -7.05053672      0.29978906      0.30701457      0.28124703      0.04928502 md_running
    16      8.00000000     62.18922897      4.22296357   1612.33904240    300.00000000      0.99959588      0.27572292     -7.51396093      0.44583553     -7.06812539      0.32188067      0.29860862      0.28837006      0.05291686 md_running
    17      8.50000000     62.41266309      4.10169590   1715.54663993    300.00000000      0.99958999      0.29337225     -7.50659899      0.42059773     -7.08600126      0.33811838      0.29003370      0.29384728      0.05558632 md_running
    18      9.00000000     62.64327232      3.97864941   1821.46751198    300.00000000      0.99958467      0.31148557     -7.50010735      0.39574128     -7.10436607      0.34726595      0.28133300      0.29572415      0.05709017 md_running
    19      9.50000000     62.87042922      3.85436487   1930.63490551    300.00000000      0.99957981      0.33015407     -7.49471762      0.37140321     -7.12331441      0.34879432      0.27254475      0.29278723      0.05734143 md_running
    20     10.00000000     63.09855861      3.72930152   2042.75484163    300.00000000      0.99957536      0.34932748     -7.49048830      0.34769225     -7.14279605      0.34300433      0.26370144      0.28484605      0.05638956 md_running
    21     10.50000000     63.31615616      3.60383169   2156.68623390    300.00000000      0.99957129      0.36881066     -7.48730535      0.32469007     -7.16261528      0.33114384      0.25482938      0.27278512      0.05443971 md_running
    22     11.00000000     63.53347828      3.47824623   2270.61177248    300.00000000      0.99956760      0.38829284     -7.48491279      0.30245492     -7.18245787      0.31519758      0.24594915      0.25838961      0.05181816 md_running
    23     11.50000000     63.76235627      3.35276730   2382.48934509    300.00000000      0.99956430      0.40742481     -7.48298718      0.28102621     -7.20196097      0.29736482      0.23707645      0.24391940      0.04888648 md_running
    24     12.00000000     63.99538597      3.22755950   2490.70550539    300.00000000      0.99956139      0.42593064     -7.48128017      0.26042851     -7.22085166      0.27923518      0.22822292      0.23125246      0.04590598 md_running
    25     12.50000000     64.22629861      3.10273214   2594.14324698    300.00000000      0.99955883      0.44361932     -7.47961497      0.24067367     -7.23894130      0.26217015      0.21939629      0.22107716      0.04310051 md_running
    26     13.00000000     64.45583747      2.97836930   2692.02095258    300.00000000      0.99955658      0.46035720     -7.47785849      0.22176709     -7.25609140      0.24643729      0.21060251      0.21297285      0.04051404 md_running
    27     13.50000000     64.69057951      2.85455079   2783.92020538    300.00000000      0.99955462      0.47607271     -7.47594478      0.20371151     -7.27223328      0.23149011      0.20184722      0.20570204      0.03805674 md_running
    28     14.00000000     64.92240653      2.73136948   2869.56215247    300.00000000      0.99955290      0.49071817     -7.47383091      0.18650948     -7.28732142      0.21649758      0.19313699      0.19796168      0.03559198 md_running
    29     14.50000000     65.15245182      2.60894462   2948.66571513    300.00000000      0.99955140      0.50424551     -7.47146843      0.17016480     -7.30130363      0.20091198      0.18448024      0.18920042      0.03302973 md_running
    30     15.00000000     65.38236303      2.48742758   3020.77806251    300.00000000      0.99955009      0.51657730     -7.46879219      0.15468240     -7.31410979      0.18512843      0.17588769      0.17960140      0.03043493 md_running
