  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00967082      9.48035700    312.13386707    300.00000000      1.00000000      0.03855034     -5.84825072      0.89877169     -4.94947904      0.07541086      0.26814499      0.29659410      0.01451283 md_running
     2      1.00000000     20.19829042      9.45648908    345.24858113    300.00000000      0.99995810      0.04264020     -5.84782406      0.89425186     -4.95357220      0.07758415      0.26746990      0.29689385      0.01493108 md_running
     3      1.50000000     39.27775327      9.42531751    389.67118151    300.00000000      0.99990954      0.04812665     -5.84743654      0.88836610     -4.95907043      0.07524415      0.26658824      0.29394009      0.01448074 md_running
     4      2.00000000     47.85555334      9.38690740    444.99615347    300.00000000      0.99986033      0.05495961     -5.84706528      0.88114031     -4.96592498      0.06885096      0.26550184      0.28791195      0.01325037 md_running
     5      2.50000000     48.08640967      9.34138184    510.41534508    300.00000000      0.99981454      0.06303925     -5.84665089      0.87261415     -4.97403674      0.06001163      0.26421418      0.27941396      0.01154924 md_running
     6      3.00000000     48.30648706      9.28891795    584.79676376    300.00000000      0.99977418      0.07222579     -5.84610626      0.86283997     -4.98326629      0.05210438      0.26273027      0.26937837      0.01002749 md_running
     7      3.50000000     48.54537356      9.22974044    666.80327556    300.00000000      0.99973976      0.08235407     -5.84532936      0.85188109     -4.99344827      0.05053620      0.26105648      0.25893457      0.00972570 md_running
     8      4.00000000     55.22229881      9.16411306    755.02814477    300.00000000      0.99971094      0.09325035     -5.84421856      0.83980968     -5.00440888      0.05898288      0.25920026      0.24918493      0.01135126 md_running
     9      4.50000000     55.46885088      9.09232942    848.12017713    300.00000000      0.99968701      0.10474776     -5.84268545      0.82670454     -5.01598091      0.07546403      0.25716991      0.24105327      0.01452306 md_running
    10      5.00000000     60.34409377      9.01470412    944.89140102    300.00000000      0.99966716      0.11669957     -5.84066647      0.81264890     -5.02801757      0.09609117      0.25497434      0.23516179      0.01849275 md_running
    11      5.50000000     60.57731738      8.93156470   1044.39349155    300.00000000      0.99965063      0.12898865     -5.83813026      0.79772848     -5.04040178      0.11818902      0.25262280      0.23171655      0.02274549 md_running
    12      6.00000000     60.79669780      8.84324516   1145.96662898    300.00000000      0.99963678      0.14153352     -5.83508206      0.78202985     -5.05305221      0.14008984      0.25012474      0.23051975      0.02696030 md_running
    13      6.50000000     61.00778641      8.75008005   1249.26301579    300.00000000      0.99962508      0.15429123     -5.83156507      0.76563901     -5.06592606      0.16074836      0.24748964      0.23108095      0.03093604 md_running
    14      7.00000000     61.21769708      8.65239867   1354.20066869    300.00000000      0.99961507      0.16725163     -5.82765478      0.74864003     -5.07901476      0.17957236      0.24472679      0.23272241      0.03455872 md_running
    15      7.50000000     61.42977957      8.55052263   1460.88892130    300.00000000      0.99960641      0.18042825     -5.82344551      0.73111437     -5.09233114      0.19623986      0.24184530      0.23483726      0.03776638 md_running
    16      8.00000000     61.64913531      8.44476261   1569.58489056    300.00000000      0.99959885      0.19385284     -5.81904900      0.71314016     -5.10590885      0.21056689      0.23885396      0.23696325      0.04052362 md_running
    17      8.50000000     61.87262252      8.33541368   1680.60397934    300.00000000      0.99959216      0.20756434     -5.81457891      0.69479121     -5.11978770      0.22251861      0.23576110      0.23869220      0.04282373 md_running
    18      9.00000000     62.09655088      8.22275378   1794.19277569    300.00000000      0.99958620      0.22159321     -5.81013610      0.67613680     -5.13399930      0.23217626      0.23257460      0.23973211      0.04468234 md_running
    19      9.50000000     62.31864637      8.10704404   1910.46164371    300.00000000      0.99958084      0.23595309     -5.80579907      0.65724163     -5.14855744      0.23966819      0.22930183      0.23993924      0.04612417 md_running
    20     10.00000000     62.53603971      7.98852833   2029.36393649    300.00000000      0.99957601      0.25063821     -5.80162259      0.63816585     -5.16345674      0.24514864      0.22594970      0.23925760      0.04717888 md_running
    21     10.50000000     62.75195042      7.86743291   2150.71105307    300.00000000      0.99957163      0.26562529     -5.79763883      0.61896501     -5.17867382      0.24879229      0.22252461      0.23772838      0.04788010 md_running
    22     11.00000000     62.97135981      7.74396550   2274.19876501    300.00000000      0.99956766      0.28087673     -5.79386118      0.59969002     -5.19417116      0.25078509      0.21903242      0.23540619      0.04826361 md_running
    23     11.50000000     63.19510592      7.61831541   2399.44678605    300.00000000      0.99956405      0.29634559     -5.79028859      0.58038730     -5.20990130      0.25129139      0.21547850      0.23238083      0.04836105 md_running
    24     12.00000000     63.42077155      7.49065320   2526.06185964    300.00000000      0.99956077      0.31198329     -5.78691464      0.56109885     -5.22581578      0.25046430      0.21186767      0.22874811      0.04820188 md_running
    25     12.50000000     63.64361965      7.36113038   2653.68648035    300.00000000      0.99955778      0.32774567     -5.78373315      0.54186240     -5.24187075      0.24844122      0.20820421      0.22461676      0.04781253 md_running
    26     13.00000000     63.85159379      7.22987915   2781.99817661    300.00000000      0.99955505      0.34359291     -5.78073771      0.52271153     -5.25802618      0.24536496      0.20449186      0.22004466      0.04722051 md_running
    27     13.50000000     64.07056094      7.09701391   2910.67268245    300.00000000      0.99955256      0.35948495     -5.77791863      0.50367607     -5.27424256      0.24135022      0.20073387      0.21507911      0.04644787 md_running
    28     14.00000000     64.29080846      6.96263261   3039.38078831    300.00000000      0.99955028      0.37538115     -5.77526158      0.48478253     -5.29047905      0.23648369      0.19693299      0.20982745      0.04551131 md_running
    29     14.50000000     64.51101545      6.82681622   3167.78987192    300.00000000      0.99954819      0.39124042     -5.77274866      0.46605420     -5.30669447      0.23088740      0.19309152      0.20447003      0.04443430 md_running
    30     15.00000000     64.72508180      6.68962771   3295.55374995    300.00000000      0.99954628      0.40702000     -5.77035713      0.44751119     -5.32284594      0.22471089      0.18921124      0.19922596      0.04324563 md_running
    31     15.50000000     64.93747820      6.55111083   3422.28136783    300.00000000      0.99954452      0.42267159     -5.76805685      0.42917053     -5.33888632      0.21825451      0.18529340      0.19433645      0.04200310 md_running
    32     16.00000000     65.14437947      6.41129279   3547.50225463    300.00000000      0.99954291      0.43813710     -5.76580314      0.41104675     -5.35475639      0.21192098      0.18133874      0.19003653      0.04078421 md_running
    33     16.50000000     65.35144640      6.27019031   3670.73947077    300.00000000      0.99954142      0.45335761     -5.76354829      0.39315287     -5.37039543      0.20603483      0.17734776      0.18653424      0.03965142 md_running
    34     17.00000000     65.56853799      6.12781337   3791.56393173    300.00000000      0.99954006      0.46828013     -5.76125364      0.37550097     -5.38575267      0.20089030      0.17332074      0.18384034      0.03866136 md_running
    35     17.50000000     65.77742101      5.98417282   3909.59718095    300.00000000      0.99953882      0.48285792     -5.75888110      0.35810324     -5.40077786      0.19665821      0.16925797      0.18181021      0.03784689 md_running
    36     18.00000000     65.99260905      5.83928862   4024.59288086    300.00000000      0.99953767      0.49706056     -5.75641392      0.34097292     -5.41544101      0.19329298      0.16516002      0.18015803      0.03719925 md_running
    37     18.50000000     66.20704130      5.69319568   4136.44559297    300.00000000      0.99953662      0.51087502     -5.75385422      0.32412477     -5.42972944      0.19058121      0.16102789      0.17843615      0.03667737 md_running
    38     19.00000000     66.42579889      5.54595005   4245.09851100    300.00000000      0.99953566      0.52429428     -5.75121237      0.30757562     -5.44363675      0.18820036      0.15686316      0.17613912      0.03621918 md_running
    39     19.50000000     66.64580954      5.39763426   4350.46010132    300.00000000      0.99953477      0.53730705     -5.74849751      0.29134456     -5.45715295      0.18586463      0.15266815      0.17285667      0.03576966 md_running
    40     20.00000000     66.85418128      5.24836123   4452.26437117    300.00000000      0.99953394      0.54988047     -5.74569587      0.27545296     -5.47024291      0.18345964      0.14844607      0.16832441      0.03530682 md_running
    41     20.50000000     67.06960789      5.09827933   4550.26650501    300.00000000      0.99953319      0.56198430     -5.74279899      0.25992452     -5.48287447      0.18085581      0.14420112      0.16280581      0.03480572 md_running
    42     21.00000000     67.28199023      4.94756125   4644.20167554    300.00000000      0.99953249      0.57358584     -5.73980022      0.24478362     -5.49501659      0.17836045      0.13993816      0.15652391      0.03432549 md_running
    43     21.50000000     67.50106603      4.79640776   4733.59565362    300.00000000      0.99953185      0.58462651     -5.73666252      0.23005527     -5.50660724      0.17632496      0.13566290      0.15011119      0.03393375 md_running
    44     22.00000000     67.71806745      4.64504237   4817.80673301    300.00000000      0.99953127      0.59502707     -5.73334027      0.21576419     -5.51757608      0.17519160      0.13138164      0.14417345      0.03371564 md_running
    45     22.50000000     67.93607073      4.49371162   4895.99130496    300.00000000      0.99953075      0.60468332     -5.72973966      0.20193444     -5.52780522      0.17529191      0.12710136      0.13933370      0.03373494 md_running
    46     23.00000000     68.15351914      4.34268352   4967.50932761    300.00000000      0.99953028      0.61351621     -5.72580535      0.18858900     -5.53721635      0.17667442      0.12282964      0.13634490      0.03400101 md_running
    47     23.50000000     68.36965932      4.19223449   5032.11059335    300.00000000      0.99952986      0.62149484     -5.72152835      0.17574830     -5.54578005      0.17926581      0.11857430      0.13553230      0.03449972 md_running
    48     24.00000000     68.58478502      4.04264348   5089.81882167    300.00000000      0.99952950      0.62862214     -5.71692439      0.16342966     -5.55349473      0.18269747      0.11434322      0.13677687      0.03516014 md_running
    49     24.50000000     68.79765528      3.89418455   5140.99192828    300.00000000      0.99952919      0.63494231     -5.71205888      0.15164673     -5.56041215      0.18635937      0.11014417      0.13955822      0.03586488 md_running
    50     25.00000000     69.01811668      3.74711713   5185.91029520    300.00000000      0.99952891      0.64048999     -5.70697019      0.14040887     -5.56656132      0.19037813      0.10598448      0.14344724      0.03663829 md_running
    51     25.50000000     69.23185287      3.60170479   5224.96983400    300.00000000      0.99952868      0.64531407     -5.70170659      0.12972277     -5.57198382      0.19377912      0.10187160      0.14767295      0.03729281 md_running
    52     26.00000000     69.44950934      3.45819281   5258.82056780    300.00000000      0.99952848      0.64949483     -5.69637258      0.11959097     -5.57678160      0.19628350      0.09781246      0.15168581      0.03777478 md_running
    53     26.50000000     69.66761583      3.31681045   5287.61524804    300.00000000      0.99952831      0.65305114     -5.69096720      0.11001232     -5.58095488      0.19829134      0.09381357      0.15544487      0.03816119 md_running
    54     27.00000000     69.89105763      3.17779305   5311.41847394    300.00000000      0.99952817      0.65599098     -5.68549306      0.10098369     -5.58450937      0.19943052      0.08988156      0.15877041      0.03838042 md_running
    55     27.50000000     70.10529274      3.04136836   5330.69567533    300.00000000      0.99952806      0.65837183     -5.68000600      0.09249921     -5.58750679      0.19967203      0.08602289      0.16165725      0.03842690 md_running
    56     28.00000000     70.32007339      2.90775439   5345.99589803    300.00000000      0.99952797      0.66026149     -5.67456672      0.08455036     -5.59001636      0.19917933      0.08224371      0.16414483      0.03833208 md_running
    57     28.50000000     70.53644435      2.77716760   5357.74302361    300.00000000      0.99952790      0.66171233     -5.66921769      0.07712660     -5.59209109      0.19812281      0.07855016      0.16625799      0.03812875 md_running
    58     29.00000000     70.75194157      2.64983354   5366.24203321    300.00000000      0.99952784      0.66276201     -5.66397965      0.07021618     -5.59376348      0.19655075      0.07494861      0.16793631      0.03782621 md_running
    59     29.50000000     70.96550008      2.52599569   5371.96527018    300.00000000      0.99952781      0.66346886     -5.65889958      0.06380654     -5.59509304      0.19441827      0.07144595      0.16919953      0.03741581 md_running
    60     30.00000000     71.17819008      2.40591503   5375.60048492    300.00000000      0.99952778      0.66391783     -5.65404997      0.05788427     -5.59616570      0.19167386      0.06804955      0.16991130      0.03688765 md_running
    61     30.50000000     71.38435922      2.28987959   5377.71399029    300.00000000      0.99952777      0.66417886     -5.64948528      0.05243549     -5.59704980      0.18817461      0.06476758      0.16979129      0.03621422 md_running
    62     31.00000000     71.59158551      2.17821789   5378.82351745    300.00000000      0.99952776      0.66431589     -5.64525340      0.04744633     -5.59780707      0.18384306      0.06160931      0.16875882      0.03538061 md_running
    63     31.50000000     71.80114138      2.07130645   5379.71954583    300.00000000      0.99952776      0.66442656     -5.64143961      0.04290310     -5.59853650      0.17872062      0.05858539      0.16688049      0.03439480 md_running
    64     32.00000000     72.02526875      1.96957680   5381.15263431    300.00000000      0.99952775      0.66460355     -5.63813034      0.03879233     -5.59933801      0.17294957      0.05570804      0.16418510      0.03328416 md_running
    65     32.50000000     72.24178008      1.87353160   5383.51504640    300.00000000      0.99952774      0.66489532     -5.63535696      0.03510121     -5.60025575      0.16678155      0.05299148      0.16088406      0.03209712 md_running
    66     33.00000000     72.45942132      1.78375439   5386.98445526    300.00000000      0.99952773      0.66532382     -5.63313044      0.03181780     -5.60131264      0.16061594      0.05045219      0.15735106      0.03091055 md_running
    67     33.50000000     72.67760296      1.70091355   5391.61261965    300.00000000      0.99952771      0.66589542     -5.63144278      0.02893107     -5.60251171      0.15513832      0.04810910      0.15419812      0.02985638 md_running
    68     34.00000000     72.89437916      1.62576201   5397.49907739    300.00000000      0.99952768      0.66662243     -5.63029803      0.02643102     -5.60386701      0.15102238      0.04598349      0.15213129      0.02906427 md_running
    69     34.50000000     73.11480149      1.55911561   5404.80187369    300.00000000      0.99952765      0.66752437     -5.62970570      0.02430841     -5.60539729      0.14872697      0.04409845      0.15155732      0.02862252 md_running
    70     35.00000000     73.33515654      1.50182218   5413.56175347    300.00000000      0.99952760      0.66860627     -5.62967079      0.02255470     -5.60711609      0.14830975      0.04247795      0.15224484      0.02854223 md_running
