  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      0.15464849      2.33491729    818.54177869    300.00000000      0.99968180      0.09331814     -5.66339972      0.02725919     -5.63614053      0.10637392      0.03302072      0.09549209      0.02127478 md_running
     2      1.00000000      0.36480655      2.35810024    807.00422857    300.00000000      0.99968440      0.09200280     -5.66268647      0.02780318     -5.63488328      0.10730604      0.03334857      0.09687566      0.02146121 md_running
     3      1.50000000      0.57978996      2.38172234    795.61000548    300.00000000      0.99968704      0.09070380     -5.66200397      0.02836301     -5.63364096      0.10838974      0.03368264      0.09847242      0.02167795 md_running
     4      2.00000000      0.78961643      2.40573308    784.38878625    300.00000000      0.99968972      0.08942452     -5.66135466      0.02893776     -5.63241691      0.10961320      0.03402220      0.10026121      0.02192264 md_running
     5      2.50000000      1.00528119      2.43007902    773.39038216    300.00000000      0.99969243      0.08817064     -5.66074330      0.02952642     -5.63121688      0.11092303      0.03436651      0.10217235      0.02218461 md_running
     6      3.00000000      1.21918988      2.45470439    762.68731159    300.00000000      0.99969515      0.08695044     -5.66017686      0.03012787     -5.63004900      0.11222442      0.03471476      0.10409539      0.02244488 md_running
     7      3.50000000      1.42847876      2.47955148    752.36943446    300.00000000      0.99969787      0.08577414     -5.65966479      0.03074088     -5.62892391      0.11339642      0.03506615      0.10589111      0.02267928 md_running
     8      4.00000000      1.63821791      2.50456146    742.53143077    300.00000000      0.99970054      0.08465256     -5.65921664      0.03136414     -5.62785250      0.11430634      0.03541985      0.10741251      0.02286127 md_running
     9      4.50000000      1.84963442      2.52967505    733.25666669    300.00000000      0.99970314      0.08359518     -5.65884064      0.03199628     -5.62684436      0.11482838      0.03577501      0.10852434      0.02296568 md_running
    10      5.00000000      2.06515964      2.55483308    724.60504487    300.00000000      0.99970564      0.08260885     -5.65854238      0.03263586     -5.62590652      0.11486193      0.03613080      0.10912056      0.02297239 md_running
    11      5.50000000      2.28201456      2.57997706    716.60505581    300.00000000      0.99970802      0.08169681     -5.65832374      0.03328141     -5.62504233      0.11434618      0.03648639      0.10913779      0.02286924 md_running
    12      6.00000000      2.49852507      2.60504976    709.24588578    300.00000000      0.99971026      0.08085783     -5.65818202      0.03393142     -5.62425060      0.11327342      0.03684097      0.10857082      0.02265468 md_running
    13      6.50000000      2.70981590      2.62999554    702.47126541    300.00000000      0.99971236      0.08008548     -5.65810950      0.03458438     -5.62352511      0.11169668      0.03719375      0.10747879      0.02233934 md_running
    14      7.00000000      2.91748293      2.65476054    696.18474094    300.00000000      0.99971434      0.07936879     -5.65809339      0.03523877     -5.62285462      0.10972630      0.03754398      0.10598011      0.02194526 md_running
    15      7.50000000      3.13260348      2.67929283    690.26485000    300.00000000      0.99971622      0.07869389     -5.65811835      0.03589305     -5.62222530      0.10753088      0.03789092      0.10425112      0.02150618 md_running
    16      8.00000000      3.35098674      2.70354250    684.58649052    300.00000000      0.99971804      0.07804652     -5.65816841      0.03654571     -5.62162270      0.10532137      0.03823386      0.10251074      0.02106427 md_running
    17      8.50000000      3.56567597      2.72746169    679.04019875    300.00000000      0.99971983      0.07741422     -5.65822955      0.03719524     -5.62103432      0.10332671      0.03857213      0.10099824      0.02066534 md_running
    18      9.00000000      3.78030588      2.75100422    673.54815639    300.00000000      0.99972162      0.07678809     -5.65829126      0.03784012     -5.62045114      0.10175795      0.03890507      0.09992869      0.02035159 md_running
    19      9.50000000      3.98895343      2.77412545    668.07994943    300.00000000      0.99972343      0.07616469     -5.65834851      0.03847886     -5.61986965      0.10077029      0.03923206      0.09945696      0.02015406 md_running
    20     10.00000000      4.19743147      2.79678202    662.65687501    300.00000000      0.99972527      0.07554643     -5.65840222      0.03910995     -5.61929227      0.10043248      0.03955247      0.09964695      0.02008650 md_running
    21     10.50000000      4.39626245      2.81893171    657.34710141    300.00000000      0.99972710      0.07494109     -5.65845892      0.03973188     -5.61872704      0.10070390      0.03986571      0.10045198      0.02014078 md_running
    22     11.00000000      4.60179956      2.84053318    652.25547894    300.00000000      0.99972892      0.07436062     -5.65852909      0.04034314     -5.61818595      0.10144474      0.04017121      0.10172570      0.02028895 md_running
    23     11.50000000      4.81417024      2.86154581    647.51009996    300.00000000      0.99973066      0.07381962     -5.65862588      0.04094222     -5.61768365      0.10244376      0.04046837      0.10325188      0.02048875 md_running
    24     12.00000000      5.02679190      2.88192972    643.24736998    300.00000000      0.99973228      0.07333364     -5.65876353      0.04152759     -5.61723593      0.10346162      0.04075664      0.10479040      0.02069232 md_running
    25     12.50000000      5.23639149      2.90164582    639.59673922    300.00000000      0.99973372      0.07291745     -5.65895546      0.04209774     -5.61685772      0.10426950      0.04103547      0.10611339      0.02085390 md_running
    26     13.00000000      5.44687316      2.92065601    636.66586939    300.00000000      0.99973494      0.07258332     -5.65921262      0.04265116     -5.61656146      0.10468579      0.04130431      0.10704391      0.02093716 md_running
    27     13.50000000      5.65803312      2.93892338    634.53262955    300.00000000      0.99973588      0.07234012     -5.65954238      0.04318635     -5.61635603      0.10460933      0.04156265      0.10748513      0.02092187 md_running
    28     14.00000000      5.86705240      2.95641247    633.24971484    300.00000000      0.99973652      0.07219386     -5.65994949      0.04370187     -5.61624762      0.10403156      0.04180999      0.10742925      0.02080631 md_running
    29     14.50000000      6.07106785      2.97308965    632.84473914    300.00000000      0.99973683      0.07214769     -5.66043570      0.04419631     -5.61623939      0.10302382      0.04204584      0.10694565      0.02060476 md_running
    30     15.00000000      6.28064652      2.98892358    633.31691663    300.00000000      0.99973682      0.07220152     -5.66099983      0.04466832     -5.61633151      0.10172933      0.04226976      0.10616940      0.02034587 md_running
    31     15.50000000      6.49628074      3.00388559    634.64392143    300.00000000      0.99973648      0.07235280     -5.66163782      0.04511664     -5.61652117      0.10033588      0.04248136      0.10527436      0.02006718 md_running
    32     16.00000000      6.70715214      3.01795022    636.79343738    300.00000000      0.99973583      0.07259786     -5.66234497      0.04554012     -5.61680485      0.09904387      0.04268026      0.10444128      0.01980877 md_running
    33     16.50000000      6.90959258      3.03109569    639.73136938    300.00000000      0.99973489      0.07293280     -5.66311645      0.04593771     -5.61717875      0.09803116      0.04286617      0.10382519      0.01960623 md_running
    34     17.00000000      7.12129604      3.04330437    643.42748896    300.00000000      0.99973367      0.07335418     -5.66394798      0.04630851     -5.61763948      0.09742320      0.04303882      0.10352889      0.01948464 md_running
    35     17.50000000      7.33711315      3.05456330    647.86021385    300.00000000      0.99973220      0.07385953     -5.66483638      0.04665178     -5.61818459      0.09727310      0.04319805      0.10358772      0.01945462 md_running
    36     18.00000000      7.55155404      3.06486464    653.01765527    300.00000000      0.99973048      0.07444751     -5.66577971      0.04696698     -5.61881273      0.09756039      0.04334373      0.10397280      0.01951208 md_running
    37     18.50000000      7.75787583      3.07420592    658.89775669    300.00000000      0.99972854      0.07511787     -5.66677776      0.04725371     -5.61952405      0.09819863      0.04347584      0.10459831      0.01963973 md_running
    38     19.00000000      7.96638706      3.08259021    665.50682574    300.00000000      0.99972639      0.07587134     -5.66783080      0.04751181     -5.62031899      0.09905014      0.04359441      0.10533422      0.01981003 md_running
    39     19.50000000      8.17765496      3.09002612    672.85857484    300.00000000      0.99972402      0.07670948     -5.66894081      0.04774131     -5.62119951      0.09995546      0.04369957      0.10602974      0.01999109 md_running
    40     20.00000000      8.38629892      3.09652787    680.97065525    300.00000000      0.99972146      0.07763430     -5.67010990      0.04794242     -5.62216747      0.10076287      0.04379152      0.10654235      0.02015257 md_running
    41     20.50000000      8.59941155      3.10211525    689.85176261    300.00000000      0.99971872      0.07864679     -5.67133999      0.04811560     -5.62322439      0.10134362      0.04387053      0.10675339      0.02026872 md_running
    42     21.00000000      8.81051372      3.10681329    699.48538892    300.00000000      0.99971580      0.07974508     -5.67262997      0.04826144     -5.62436852      0.10161505      0.04393697      0.10659266      0.02032301 md_running
    43     21.50000000      9.01860286      3.11065164    709.82124858    300.00000000      0.99971273      0.08092342     -5.67397480      0.04838077     -5.62559403      0.10155370      0.04399126      0.10604585      0.02031074 md_running
    44     22.00000000      9.22242461      3.11366382    720.77511967    300.00000000      0.99970956      0.08217222     -5.67536594      0.04847451     -5.62689143      0.10119509      0.04403386      0.10515513      0.02023902 md_running
    45     22.50000000      9.43246898      3.11588640    732.23482367    300.00000000      0.99970632      0.08347869     -5.67679162      0.04854374     -5.62824788      0.10062531      0.04406529      0.10401689      0.02012506 md_running
    46     23.00000000      9.64693800      3.11735792    744.07243308    300.00000000      0.99970306      0.08482824     -5.67823841      0.04858960     -5.62964880      0.09997245      0.04408610      0.10276786      0.01999449 md_running
    47     23.50000000      9.85756648      3.11811797    756.15814859    300.00000000      0.99969981      0.08620608     -5.67969259      0.04861330     -5.63107929      0.09937652      0.04409685      0.10156071      0.01987530 md_running
    48     24.00000000     10.07439102      3.11820620    768.37592744    300.00000000      0.99969662      0.08759897     -5.68114198      0.04861605     -5.63252593      0.09897015      0.04409809      0.10054212      0.01979403 md_running
    49     24.50000000     10.28576440      3.11766144    780.63883969    300.00000000      0.99969351      0.08899701     -5.68257793      0.04859906     -5.63397887      0.09884521      0.04409039      0.09982212      0.01976904 md_running
    50     25.00000000     10.49954077      3.11652094    792.89768062    300.00000000      0.99969049      0.09039458     -5.68399600      0.04856351     -5.63543249      0.09902281      0.04407426      0.09944157      0.01980456 md_running
    51     25.50000000     10.70924544      3.11481960    805.14236655    300.00000000      0.99968757      0.09179054     -5.68539618      0.04851051     -5.63688567      0.09944214      0.04405020      0.09935838      0.01988843 md_running
    52     26.00000000     10.92003503      3.11258929    817.39698614    300.00000000      0.99968473      0.09318763     -5.68678229      0.04844106     -5.63834123      0.09995957      0.04401866      0.09944306      0.01999191 md_running
    53     26.50000000     11.13504347      3.10985835    829.70886714    300.00000000      0.99968198      0.09459125     -5.68816069      0.04835609     -5.63980460      0.10039120      0.04398004      0.09951817      0.02007824 md_running
    54     27.00000000     11.35599360      3.10665127    842.13290811    300.00000000      0.99967929      0.09600766     -5.68953879      0.04825641     -5.64128238      0.10053867      0.04393468      0.09938559      0.02010773 md_running
    55     27.50000000     11.57829612      3.10298852    854.71430861    300.00000000      0.99967665      0.09744201     -5.69092228      0.04814269     -5.64277959      0.10022322      0.04388288      0.09886450      0.02004464 md_running
    56     28.00000000     11.80057373      3.09888646    867.47232096    300.00000000      0.99967405      0.09889649     -5.69231421      0.04801549     -5.64429872      0.09932645      0.04382487      0.09783186      0.01986529 md_running
    57     28.50000000     12.02360802      3.09435745    880.38055157    300.00000000      0.99967149      0.10036809     -5.69371217      0.04787524     -5.64583693      0.09781153      0.04376082      0.09624721      0.01956231 md_running
    58     29.00000000     12.24176228      3.08941005    893.36416617    300.00000000      0.99966898      0.10184830     -5.69510768      0.04772227     -5.64738541      0.09574888      0.04369086      0.09417918      0.01914978 md_running
    59     29.50000000     12.46201874      3.08404922    906.30847424    300.00000000      0.99966654      0.10332402     -5.69648799      0.04755680     -5.64893120      0.09329593      0.04361504      0.09178509      0.01865919 md_running
    60     30.00000000     12.67891985      3.07827673    919.06587910    300.00000000      0.99966419      0.10477843     -5.69783618      0.04737894     -5.65045724      0.09068446      0.04353341      0.08929758      0.01813689 md_running
    61     30.50000000     12.89315342      3.07209150    931.47566095    300.00000000      0.99966195      0.10619321     -5.69913380      0.04718873     -5.65194507      0.08819978      0.04344593      0.08700495      0.01763996 md_running
    62     31.00000000     13.10904884      3.06548987    943.37666130    300.00000000      0.99965984      0.10754999     -5.70036239      0.04698614     -5.65337625      0.08611831      0.04335257      0.08517957      0.01722366 md_running
    63     31.50000000     13.32153077      3.05846613    954.61450309    300.00000000      0.99965789      0.10883116     -5.70150394      0.04677108     -5.65473286      0.08466763      0.04325324      0.08403754      0.01693353 md_running
    64     32.00000000     13.54098646      3.05101303    965.04753521    300.00000000      0.99965610      0.11002058     -5.70254259      0.04654340     -5.65599918      0.08398626      0.04314784      0.08369876      0.01679725 md_running
    65     32.50000000     13.74888067      3.04312243    974.54874098    300.00000000      0.99965449      0.11110377     -5.70346303      0.04630297     -5.65716006      0.08410837      0.04303625      0.08417874      0.01682167 md_running
    66     33.00000000     13.96124342      3.03478560    983.01086814    300.00000000      0.99965307      0.11206850     -5.70425306      0.04604962     -5.65820345      0.08495987      0.04291835      0.08538927      0.01699197 md_running
    67     33.50000000     14.17465805      3.02599326    990.34569109    300.00000000      0.99965184      0.11290471     -5.70490213      0.04578318     -5.65911895      0.08637947      0.04279401      0.08715352      0.01727589 md_running
    68     34.00000000     14.38611953      3.01673589    996.48388239    300.00000000      0.99965081      0.11360450     -5.70540211      0.04550348     -5.65989863      0.08816318      0.04266309      0.08925496      0.01763264 md_running
    69     34.50000000     14.58999154      3.00700407   1001.37972947    300.00000000      0.99964997      0.11416265     -5.70574752      0.04521037     -5.66053715      0.09009602      0.04252546      0.09147117      0.01801920 md_running
    70     35.00000000     14.79876624      2.99678887   1005.00830557    300.00000000      0.99964933      0.11457633     -5.70593524      0.04490372     -5.66103153      0.09199286      0.04238099      0.09361662      0.01839857 md_running
    71     35.50000000     14.98685606      2.98608201   1007.36520214    300.00000000      0.99964889      0.11484502     -5.70596432      0.04458343     -5.66138089      0.09370183      0.04222958      0.09554124      0.01874037 md_running
    72     36.00000000     15.20174027      2.97487595   1008.46230745    300.00000000      0.99964863      0.11497010     -5.70583631      0.04424943     -5.66158687      0.09512905      0.04207110      0.09714737      0.01902581 md_running
    73     36.50000000     15.41867247      2.96316450   1008.32149530    300.00000000      0.99964856      0.11495405     -5.70555332      0.04390172     -5.66165160      0.09622777      0.04190547      0.09839037      0.01924555 md_running
    74     37.00000000     15.63151299      2.95094294   1006.97444645    300.00000000      0.99964867      0.11480048     -5.70511887      0.04354032     -5.66157855      0.09699992      0.04173264      0.09927265      0.01939998 md_running
    75     37.50000000     15.83643704      2.93820818   1004.45859237    300.00000000      0.99964896      0.11451366     -5.70453734      0.04316534     -5.66137200      0.09750135      0.04155254      0.09984950      0.01950027 md_running
    76     38.00000000     16.05109206      2.92495895   1000.81665814    300.00000000      0.99964942      0.11409846     -5.70381343      0.04277692     -5.66103651      0.09783137      0.04136517      0.10021972      0.01956627 md_running
    77     38.50000000     16.26511718      2.91119584    996.10049233    300.00000000      0.99965004      0.11356079     -5.70295329      0.04237531     -5.66057799      0.09812105      0.04117053      0.10051128      0.01962421 md_running
    78     39.00000000     16.47768022      2.89692146    990.37549584    300.00000000      0.99965084      0.11290811     -5.70196426      0.04196077     -5.66000349      0.09852168      0.04096866      0.10087620      0.01970434 md_running
    79     39.50000000     16.69691172      2.88214023    983.73032633    300.00000000      0.99965178      0.11215052     -5.70085688      0.04153366     -5.65932322      0.09915299      0.04075962      0.10143401      0.01983060 md_running
    80     40.00000000     16.91336859      2.86685844    976.28699963    300.00000000      0.99965288      0.11130194     -5.69964510      0.04109439     -5.65855071      0.10009037      0.04054350      0.10226483      0.02001807 md_running
    81     40.50000000     17.12615901      2.85108394    968.20411817    300.00000000      0.99965411      0.11038045     -5.69834755      0.04064340     -5.65770415      0.10134059      0.04032042      0.10338164      0.02026812 md_running
    82     41.00000000     17.33743990      2.83482593    959.67428093    300.00000000      0.99965544      0.10940800     -5.69698658      0.04018119     -5.65680539      0.10283567      0.04009049      0.10472431      0.02056713 md_running
    83     41.50000000     17.55184953      2.81809473    950.91478467    300.00000000      0.99965686      0.10840938     -5.69558768      0.03970829     -5.65587939      0.10443365      0.03985388      0.10615799      0.02088673 md_running
    84     42.00000000     17.76557091      2.80090165    942.15382206    300.00000000      0.99965832      0.10741058     -5.69417747      0.03922525     -5.65495222      0.10595398      0.03961073      0.10750989      0.02119080 md_running
    85     42.50000000     17.97861622      2.78325866    933.61020422    300.00000000      0.99965979      0.10643656     -5.69278181      0.03873264     -5.65404917      0.10720066      0.03936122      0.10858733      0.02144013 md_running
    86     43.00000000     18.18997877      2.76517842    925.47047096    300.00000000      0.99966123      0.10550859     -5.69142260      0.03823106     -5.65319154      0.10800483      0.03910553      0.10922294      0.02160097 md_running
    87     43.50000000     18.40298073      2.74667421    917.87058699    300.00000000      0.99966261      0.10464216     -5.69011626      0.03772110     -5.65239517      0.10826312      0.03884384      0.10931048      0.02165262 md_running
    88     44.00000000     18.61569750      2.72776014    910.87759370    300.00000000      0.99966391      0.10384492     -5.68887104      0.03720338     -5.65166766      0.10795888      0.03857635      0.10882429      0.02159178 md_running
    89     44.50000000     18.82612883      2.70845169    904.48656573    300.00000000      0.99966512      0.10311631     -5.68768728      0.03667855     -5.65100872      0.10716518      0.03830329      0.10782902      0.02143304 md_running
    90     45.00000000     19.03991548      2.68876613    898.62634351    300.00000000      0.99966624      0.10244821     -5.68655716      0.03614732     -5.65040984      0.10606075      0.03802490      0.10649290      0.02121215 md_running
    91     45.50000000     19.25149329      2.66872318    893.18446714    300.00000000      0.99966728      0.10182781     -5.68546827      0.03561042     -5.64985785      0.10487565      0.03774145      0.10504306      0.02097513 md_running
    92     46.00000000     19.44701424      2.64834495    888.04201310    300.00000000      0.99966827      0.10124154     -5.68440836      0.03506865     -5.64933971      0.10386610      0.03745325      0.10373594      0.02077322 md_running
    93     46.50000000     19.65514140      2.62765583    883.08153165    300.00000000      0.99966923      0.10067602     -5.68336451      0.03452288     -5.64884163      0.10328566      0.03716067      0.10282778      0.02065713 md_running
    94     47.00000000     19.84701135      2.60668243    878.19823902    300.00000000      0.99967017      0.10011930     -5.68232566      0.03397397     -5.64835170      0.10331034      0.03686406      0.10250544      0.02066207 md_running
    95     47.50000000     20.04808984      2.58545320    873.31773900    300.00000000      0.99967112      0.09956290     -5.68128397      0.03342284     -5.64786113      0.10401563      0.03656383      0.10285776      0.02080313 md_running
    96     48.00000000     20.25562350      2.56399788    868.40386842    300.00000000      0.99967208      0.09900269     -5.68023650      0.03287043     -5.64736607      0.10536354      0.03626041      0.10386034      0.02107271 md_running
    97     48.50000000     20.46739720      2.54234696    863.45886661    300.00000000      0.99967306      0.09843893     -5.67918425      0.03231764     -5.64686661      0.10721192      0.03595422      0.10538078      0.02144238 md_running
    98     49.00000000     20.67617346      2.52053125    858.51597796    300.00000000      0.99967406      0.09787542     -5.67813201      0.03176539     -5.64636662      0.10935797      0.03564569      0.10722108      0.02187159 md_running
    99     49.50000000     20.88548791      2.49858143    853.62742499    300.00000000      0.99967506      0.09731810     -5.67708684      0.03121455     -5.64587229      0.11157605      0.03533528      0.10915578      0.02231521 md_running
   100     50.00000000     21.08878255      2.47652782    848.85222486    300.00000000      0.99967605      0.09677370     -5.67605629      0.03066595     -5.64539034      0.11364231      0.03502339      0.11095800      0.02272846 md_running
   101     50.50000000     21.29858801      2.45440011    844.24482763    300.00000000      0.99967703      0.09624843     -5.67504751      0.03012040     -5.64492711      0.11535902      0.03471046      0.11242549      0.02307180 md_running
   102     51.00000000     21.50578190      2.43222720    839.84663279    300.00000000      0.99967798      0.09574701     -5.67406598      0.02957865     -5.64448733      0.11657425      0.03439689      0.11340271      0.02331485 md_running
   103     51.50000000     21.71564539      2.41003691    835.67854672    300.00000000      0.99967889      0.09527183     -5.67311493      0.02904139     -5.64407354      0.11717938      0.03408307      0.11377733      0.02343588 md_running
