  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      0.15307080      2.12540742    389.71674214    300.00000000      0.99988361      0.04442979     -5.63463922      0.04517357     -5.58946566      0.14399499      0.06011560      0.14949867      0.02879900 md_running
     2      1.00000000      0.35691854      2.11768178    389.77525124    300.00000000      0.99988492      0.04443646     -5.63432553      0.04484576     -5.58947977      0.14759738      0.05989709      0.15266564      0.02951948 md_running
     3      1.50000000      0.57293205      2.10886531    392.84433825    300.00000000      0.99988344      0.04478636     -5.63431128      0.04447313     -5.58983815      0.14984000      0.05964772      0.15447022      0.02996800 md_running
     4      2.00000000      0.79310166      2.09897989    399.17678731    300.00000000      0.99987892      0.04550829     -5.63462772      0.04405717     -5.59057056      0.15061747      0.05936812      0.15481069      0.03012349 md_running
     5      2.50000000      1.01871203      2.08805211    408.86158852    300.00000000      0.99987140      0.04661241     -5.63528680      0.04359962     -5.59168719      0.14991563      0.05905903      0.15367362      0.02998313 md_running
     6      3.00000000      1.23818130      2.07611269    421.81733874    300.00000000      0.99986124      0.04808943     -5.63628173      0.04310244     -5.59317929      0.14780989      0.05872133      0.15113138      0.02956198 md_running
     7      3.50000000      1.45574750      2.06319589    437.79776936    300.00000000      0.99984902      0.04991129     -5.63758684      0.04256777     -5.59501907      0.14446819      0.05835599      0.14734556      0.02889364 md_running
     8      4.00000000      1.67387010      2.04933907    456.41287019    300.00000000      0.99983544      0.05203351     -5.63915996      0.04199791     -5.59716205      0.14016700      0.05796406      0.14258699      0.02803340 md_running
     9      4.50000000      1.88779448      2.03458206    477.16514584    300.00000000      0.99982122      0.05439938     -5.64094666      0.04139524     -5.59955142      0.13529514      0.05754667      0.13724025      0.02705903 md_running
    10      5.00000000      2.10261950      2.01896653    499.49404980    300.00000000      0.99980698      0.05694500     -5.64288548      0.04076226     -5.60212323      0.13035910      0.05710500      0.13180763      0.02607182 md_running
    11      5.50000000      2.31854047      2.00253534    522.82862261    300.00000000      0.99979320      0.05960526     -5.64491340      0.04010148     -5.60481192      0.12594877      0.05664025      0.12687932      0.02518975 md_running
    12      6.00000000      2.53373152      1.98533210    546.64362419    300.00000000      0.99978023      0.06232030     -5.64697292      0.03941544     -5.60755748      0.12266757      0.05615367      0.12306933      0.02453351 md_running
    13      6.50000000      2.74155660      1.96740052    570.50916229    300.00000000      0.99976823      0.06504110     -5.64901723      0.03870665     -5.61031058      0.12100438      0.05564649      0.12088623      0.02420088 md_running
    14      7.00000000      2.95377898      1.94878403    594.12714135    300.00000000      0.99975728      0.06773367     -5.65101469      0.03797759     -5.61303710      0.12118764      0.05511994      0.12058315      0.02423753 md_running
    15      7.50000000      3.17617904      1.92952550    617.35531377    300.00000000      0.99974733      0.07038181     -5.65295149      0.03723069     -5.61572081      0.12309288      0.05457522      0.12206024      0.02461858 md_running
    16      8.00000000      3.39401646      1.90966692    640.20342334    300.00000000      0.99973828      0.07298662     -5.65483111      0.03646828     -5.61836284      0.12624095      0.05401354      0.12485066      0.02524819 md_running
    17      8.50000000      3.59800386      1.88924903    662.80512469    300.00000000      0.99972998      0.07556333     -5.65667146      0.03569262     -5.62097884      0.12994539      0.05343603      0.12826526      0.02598908 md_running
    18      9.00000000      3.80736874      1.86831109    685.36853801    300.00000000      0.99972229      0.07813568     -5.65849896      0.03490586     -5.62359310      0.13342093      0.05284382      0.13150303      0.02668419 md_running
    19      9.50000000      4.02032832      1.84689082    708.10693960    300.00000000      0.99971507      0.08072798     -5.66034038      0.03411006     -5.62623032      0.13596044      0.05223796      0.13384092      0.02719209 md_running
    20     10.00000000      4.23110269      1.82502420    731.17479465    300.00000000      0.99970823      0.08335784     -5.66221570      0.03330713     -5.62890857      0.13705552      0.05161948      0.13475435      0.02741110 md_running
    21     10.50000000      4.43777925      1.80274530    754.61782750    300.00000000      0.99970171      0.08603047     -5.66413225      0.03249891     -5.63163334      0.13643289      0.05098934      0.13395398      0.02728658 md_running
    22     11.00000000      4.65158447      1.78008644    778.34453773    300.00000000      0.99969549      0.08873544     -5.66608141      0.03168708     -5.63439434      0.13407314      0.05034845      0.13140742      0.02681463 md_running
    23     11.50000000      4.86915282      1.75707822    802.11480245    300.00000000      0.99968960      0.09144538     -5.66803720      0.03087324     -5.63716396      0.13016235      0.04969768      0.12729128      0.02603247 md_running
    24     12.00000000      5.08120867      1.73374980    825.56752232    300.00000000      0.99968408      0.09411912     -5.66995943      0.03005888     -5.63990055      0.12513654      0.04903785      0.12203686      0.02502731 md_running
    25     12.50000000      5.30301703      1.71012896    848.28101784    300.00000000      0.99967898      0.09670858     -5.67180094      0.02924541     -5.64255553      0.11962872      0.04836975      0.11627872      0.02392574 md_running
    26     13.00000000      5.52213396      1.68624250    869.82643517    300.00000000      0.99967435      0.09916487     -5.67351366      0.02843414     -5.64507952      0.11438740      0.04769414      0.11077418      0.02287748 md_running
    27     13.50000000      5.73953213      1.66211657    889.82128346    300.00000000      0.99967022      0.10144439     -5.67505457      0.02762631     -5.64742826      0.11018653      0.04701176      0.10631627      0.02203731 md_running
    28     14.00000000      5.95918646      1.63777713    907.97890937    300.00000000      0.99966660      0.10351446     -5.67639203      0.02682314     -5.64956889      0.10765667      0.04632333      0.10356083      0.02153133 md_running
    29     14.50000000      6.16987320      1.61325043    924.14069193    300.00000000      0.99966348      0.10535699     -5.67750860      0.02602577     -5.65148283      0.10713775      0.04562961      0.10287194      0.02142755 md_running
    30     15.00000000      6.37708677      1.58856319    938.28906000    300.00000000      0.99966082      0.10696997     -5.67840312      0.02523533     -5.65316779      0.10860879      0.04493135      0.10423409      0.02172176 md_running
    31     15.50000000      6.58168252      1.56374296    950.52193252    300.00000000      0.99965858      0.10836459     -5.67908839      0.02445292     -5.65463547      0.11166421      0.04422933      0.10722487      0.02233284 md_running
    32     16.00000000      6.79274924      1.53881838    961.01624611    300.00000000      0.99965670      0.10956100     -5.67958518      0.02367962     -5.65590556      0.11570452      0.04352436      0.11121861      0.02314090 md_running
    33     16.50000000      7.01543430      1.51381947    969.98929141    300.00000000      0.99965512      0.11058397     -5.67992001      0.02291649     -5.65700352      0.12005472      0.04281728      0.11551259      0.02401094 md_running
    34     17.00000000      7.23626124      1.48877771    977.65155597    300.00000000      0.99965380      0.11145751     -5.68011787      0.02216459     -5.65795328      0.12411753      0.04210899      0.11948809      0.02482351 md_running
    35     17.50000000      7.44747036      1.46372624    984.17695891    300.00000000      0.99965269      0.11220144     -5.68019935      0.02142495     -5.65877441      0.12742116      0.04140043      0.12265822      0.02548423 md_running
    36     18.00000000      7.66413235      1.43869998    989.67608129    300.00000000      0.99965177      0.11282837     -5.68017849      0.02069858     -5.65947992      0.12961636      0.04069258      0.12465792      0.02592327 md_running
    37     18.50000000      7.86850551      1.41373601    994.16010945    300.00000000      0.99965100      0.11333957     -5.68005764      0.01998650     -5.66007114      0.13046287      0.03998649      0.12523639      0.02609257 md_running
    38     19.00000000      8.07923473      1.38887367    997.53999341    300.00000000      0.99965040      0.11372490     -5.67982689      0.01928970     -5.66053719      0.12994440      0.03928328      0.12436670      0.02598888 md_running
    39     19.50000000      8.29814923      1.36415490    999.65311348    300.00000000      0.99964998      0.11396581     -5.67946868      0.01860919     -5.66085950      0.12816732      0.03858413      0.12214535      0.02563346 md_running
    40     20.00000000      8.51675021      1.33962451   1000.27254424    300.00000000      0.99964977      0.11403642     -5.67895799      0.01794594     -5.66101206      0.12540510      0.03789030      0.11884137      0.02508102 md_running
    41     20.50000000      8.73631150      1.31533046    999.12052557    300.00000000      0.99964980      0.11390509     -5.67826355      0.01730094     -5.66096260      0.12210540      0.03720316      0.11490847      0.02442108 md_running
    42     21.00000000      8.95783686      1.29132400    995.89978368    300.00000000      0.99965012      0.11353791     -5.67735209      0.01667518     -5.66067691      0.11886394      0.03652416      0.11096645      0.02377279 md_running
    43     21.50000000      9.17851463      1.26765982    990.33643070    300.00000000      0.99965078      0.11290365     -5.67619264      0.01606961     -5.66012303      0.11636517      0.03585483      0.10774990      0.02327303 md_running
    44     22.00000000      9.39897977      1.24439613    982.22630260    300.00000000      0.99965182      0.11197906     -5.67476229      0.01548522     -5.65927707      0.11526120      0.03519684      0.10598321      0.02305224 md_running
    45     22.50000000      9.61528101      1.22159467    971.48544455    300.00000000      0.99965328      0.11075454     -5.67305185      0.01492294     -5.65812891      0.11596877      0.03455192      0.10615520      0.02319375 md_running
    46     23.00000000      9.83783388      1.19932044    958.17335060    300.00000000      0.99965520      0.10923689     -5.67106888      0.01438370     -5.65668519      0.11854610      0.03392190      0.10835995      0.02370922 md_running
