  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      0.15244980      1.45670883   1088.02036051    300.00000000      0.99963620      0.11887181     -5.17321205      0.02122001     -5.15199204      0.16516285      0.04120195      0.17006963      0.03371373 md_running
     2      1.00000000      0.36500123      1.46168017   1064.03696557    300.00000000      0.99963899      0.11625150     -5.17080429      0.02136509     -5.14943920      0.18649470      0.04134256      0.18797695      0.03806807 md_running
     3      1.50000000      0.57745193      1.46599022   1038.02502177    300.00000000      0.99964236      0.11340956     -5.16814633      0.02149127     -5.14665506      0.21343024      0.04146447      0.21228715      0.04356627 md_running
     4      2.00000000      0.78751072      1.46988677   1013.42443178    300.00000000      0.99964597      0.11072182     -5.16562560      0.02160567     -5.14401993      0.24044022      0.04157468      0.23739398      0.04907966 md_running
     5      2.50000000      1.00288202      1.47361331    993.99054076    300.00000000      0.99964927      0.10859857     -5.16366513      0.02171536     -5.14194977      0.26351411      0.04168008      0.25903650      0.05378959 md_running
     6      3.00000000      1.21619833      1.47741142    983.09247133    300.00000000      0.99965165      0.10740790     -5.16264539      0.02182744     -5.14081794      0.28009095      0.04178751      0.27444062      0.05717333 md_running
     7      3.50000000      1.43596926      1.48152107    983.06032001    300.00000000      0.99965254      0.10740438     -5.16283252      0.02194905     -5.14088347      0.28880952      0.04190374      0.28210610      0.05895300 md_running
     8      4.00000000      1.65465435      1.48617575    994.73126935    300.00000000      0.99965164      0.10867949     -5.16432752      0.02208718     -5.14224034      0.28935091      0.04203540      0.28163755      0.05906351 md_running
     9      4.50000000      1.87339089      1.49159141   1017.27903389    300.00000000      0.99964901      0.11114295     -5.16704665      0.02224845     -5.14479820      0.28236347      0.04218858      0.27365903      0.05763720 md_running
    10      5.00000000      2.08908421      1.49795055   1048.37665774    300.00000000      0.99964506      0.11454053     -5.17073935      0.02243856     -5.14830079      0.26929901      0.04236844      0.25964813      0.05497043 md_running
    11      5.50000000      2.30809767      1.50538413   1084.65096946    300.00000000      0.99964038      0.11850368     -5.17503695      0.02266181     -5.15237513      0.25220068      0.04257869      0.24173373      0.05148025 md_running
    12      6.00000000      2.52834238      1.51395463   1122.31523201    300.00000000      0.99963560      0.12261870     -5.17952431      0.02292059     -5.15660372      0.23336873      0.04282110      0.22237506      0.04763619 md_running
    13      6.50000000      2.75067342      1.52364291   1157.80400011    300.00000000      0.99963118      0.12649603     -5.18380797      0.02321488     -5.16059310      0.21500850      0.04309513      0.20400875      0.04388843 md_running
    14      7.00000000      2.96357655      1.53434123   1188.25763548    300.00000000      0.99962745      0.12982324     -5.18757081      0.02354203     -5.16402878      0.19896198      0.04339772      0.18874732      0.04061294 md_running
