  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.05553989      9.61322312    152.15154293    300.00000000      1.00049988      0.01662334     -5.25555556      0.27724218     -4.97831338      0.07420674      0.08157090      0.10981580      0.01514739 md_running
     2      1.00000000     20.30280281      9.59955863    157.46472041    300.00000000      1.00046984      0.01720383     -5.25533232      0.27645458     -4.97887774      0.07529849      0.08145496      0.11030569      0.01537024 md_running
     3      1.50000000     39.21588579      9.58381281    164.11137054    300.00000000      1.00043371      0.01793001     -5.25513701      0.27554840     -4.97958861      0.07416898      0.08132135      0.10916591      0.01513968 md_running
     4      2.00000000     39.44144988      9.56600016    172.05488088    300.00000000      1.00039308      0.01879788     -5.25496738      0.27452508     -4.98044230      0.07102706      0.08117020      0.10654661      0.01449834 md_running
     5      2.50000000     39.64624030      9.54614073    181.21393237    300.00000000      1.00034971      0.01979855     -5.25481630      0.27338641     -4.98142989      0.06627567      0.08100169      0.10277350      0.01352847 md_running
     6      3.00000000     39.88045874      9.52426036    191.46601222    300.00000000      1.00030530      0.02091864     -5.25467299      0.27213461     -4.98253838      0.06052514      0.08081603      0.09832265      0.01235464 md_running
     7      3.50000000     44.85453407      9.50039057    202.65220869    300.00000000      1.00026134      0.02214079     -5.25452247      0.27077226     -4.98375021      0.05462410      0.08061349      0.09377925      0.01115010 md_running
     8      4.00000000     45.09947722      9.47456838    214.58471288    300.00000000      1.00021901      0.02344448     -5.25434739      0.26930234     -4.98504505      0.04966764      0.08039438      0.08977048      0.01013836 md_running
     9      4.50000000     49.00634157      9.44683593    227.06061211    300.00000000      1.00017914      0.02480754     -5.25412866      0.26772813     -4.98640054      0.04686818      0.08015906      0.08687235      0.00956693 md_running
    10      5.00000000     49.22665137      9.41723992    239.88399517    300.00000000      1.00014224      0.02620856     -5.25384844      0.26605322     -4.98779522      0.04710490      0.07990793      0.08548691      0.00961525 md_running
    11      5.50000000     49.43737530      9.38583089    252.89310251    300.00000000      1.00010851      0.02762987     -5.25349272      0.26428146     -4.98921125      0.05038230      0.07964142      0.08573976      0.01028424 md_running
    12      6.00000000     49.64790926      9.35266250    265.98824265    300.00000000      1.00007787      0.02906058     -5.25305445      0.26241689     -4.99063756      0.05590257      0.07935997      0.08747358      0.01141107 md_running
    13      6.50000000     49.87072321      9.31779055    279.15521293    300.00000000      1.00005005      0.03049914     -5.25253615      0.26046366     -4.99207249      0.06260791      0.07906407      0.09030698      0.01277979 md_running
    14      7.00000000     54.89242977      9.28127197    292.47466358    300.00000000      1.00002460      0.03195436     -5.25195098      0.25842603     -4.99352496      0.06957551      0.07875420      0.09373567      0.01420204 md_running
    15      7.50000000     55.12210112      9.24316383    306.11271966    300.00000000      1.00000104      0.03344438     -5.25132163      0.25630823     -4.99501340      0.07611328      0.07843085      0.09723767      0.01553656 md_running
    16      8.00000000     55.34353598      9.20352237    320.29288244    300.00000000      0.99997885      0.03499364     -5.25067692      0.25411447     -4.99656245      0.08172973      0.07809448      0.10034601      0.01668301 md_running
    17      8.50000000     55.56012497      9.16240210    335.25290189    300.00000000      0.99995762      0.03662810     -5.25004742      0.25184884     -4.99819858      0.08609589      0.07774556      0.10269130      0.01757425 md_running
    18      9.00000000     55.77832208      9.11985502    351.19618348    300.00000000      0.99993705      0.03836998     -5.24945973      0.24951527     -4.99994447      0.08901310      0.07738454      0.10401634      0.01816972 md_running
    19      9.50000000     55.99519064      9.07592985    368.24756338    300.00000000      0.99991701      0.04023294     -5.24893147      0.24711751     -5.00181396      0.09040886      0.07701182      0.10418694      0.01845463 md_running
    20     10.00000000     56.20878484      9.03067155    386.42291058    300.00000000      0.99989752      0.04221869     -5.24846811      0.24465909     -5.00380902      0.09032988      0.07662779      0.10319371      0.01843851 md_running
    21     10.50000000     56.42042571      8.98412105    405.62235126    300.00000000      0.99987872      0.04431632     -5.24806210      0.24214329     -5.00591880      0.08895240      0.07623280      0.10116648      0.01815733 md_running
    22     11.00000000     56.65807982      8.93631492    425.64914098    300.00000000      0.99986080      0.04650435     -5.24769473      0.23957317     -5.00812156      0.08659168      0.07582715      0.09837557      0.01767545 md_running
    23     11.50000000     63.19481105      8.88728525    446.24835957    300.00000000      0.99984394      0.04875492     -5.24734071      0.23695152     -5.01038920      0.08370733      0.07541112      0.09522653      0.01708669 md_running
    24     12.00000000     63.43100289      8.83705973    467.15889029    300.00000000      0.99982828      0.05103950     -5.24697372      0.23428087     -5.01269285      0.08089122      0.07498494      0.09224318      0.01651185 md_running
    25     12.50000000     63.66030676      8.78566188    488.16860685    300.00000000      0.99981384      0.05333492     -5.24657251      0.23156356     -5.01500895      0.07881586      0.07454881      0.09001037      0.01608822 md_running
    26     13.00000000     63.87857921      8.73311144    509.16245196    300.00000000      0.99980062      0.05562861     -5.24612649      0.22880171     -5.01732479      0.07810979      0.07410291      0.08906711      0.01594409 md_running
