  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.02999872      2.04527165    298.39569776    300.00000000      1.00000000      0.04677572     -7.72079073      0.04183136     -7.67895937      0.06786711      0.05784902      0.07909767      0.01163911 md_running
     2      1.00000000     20.18124018      2.03840781    294.44383955    300.00000000      1.00000507      0.04615624     -7.71988688      0.04155106     -7.67833581      0.07921028      0.05765488      0.08532943      0.01358445 md_running
     3      1.50000000     39.22770346      2.03054344    288.90096339    300.00000000      1.00001344      0.04528735     -7.71869099      0.04123107     -7.67745992      0.09102068      0.05743244      0.09279065      0.01560992 md_running
     4      2.00000000     39.46502821      2.02181708    282.35580813    300.00000000      1.00002452      0.04426135     -7.71730239      0.04087744     -7.67642495      0.10232632      0.05718562      0.10056039      0.01754882 md_running
     5      2.50000000     39.70340632      2.01237115    275.49066611    300.00000000      1.00003736      0.04318519     -7.71583570      0.04049638     -7.67533933      0.11240493      0.05691845      0.10783768      0.01927729 md_running
     6      3.00000000     43.60713403      2.00234401    268.93681149    300.00000000      1.00005082      0.04215782     -7.71439696      0.04009382     -7.67430315      0.12079000      0.05663484      0.11405643      0.02071531 md_running
     7      3.50000000     43.84312955      1.99186237    263.15061738    300.00000000      1.00006372      0.04125080     -7.71306402      0.03967516     -7.67338887      0.12726448      0.05633838      0.11893037      0.02182568 md_running
     8      4.00000000     44.08856055      1.98103404    258.35266303    300.00000000      1.00007521      0.04049868     -7.71187566      0.03924496     -7.67263070      0.13185044      0.05603210      0.12244476      0.02261216 md_running
     9      4.50000000     49.09053942      1.96994214    254.54691004    300.00000000      1.00008482      0.03990210     -7.71083552      0.03880672     -7.67202880      0.13476649      0.05571838      0.12480306      0.02311226 md_running
    10      5.00000000     55.77926550      1.95864120    251.60471044    300.00000000      1.00009255      0.03944089     -7.70992462      0.03836275     -7.67156186      0.13635438      0.05539874      0.12634208      0.02338458 md_running
    11      5.50000000     56.03404293      1.94715551    249.37574575    300.00000000      1.00009861      0.03909148     -7.70911974      0.03791415     -7.67120560      0.13699087      0.05507387      0.12742018      0.02349374 md_running
    12      6.00000000     60.92625204      1.93547976    247.78217897    300.00000000      1.00010320      0.03884168     -7.70840818      0.03746082     -7.67094736      0.13699777      0.05474363      0.12831338      0.02349492 md_running
    13      6.50000000     61.17193151      1.92358188    246.86563482    300.00000000      1.00010631      0.03869801     -7.70779551      0.03700167     -7.67079384      0.13657411      0.05440711      0.12913870      0.02342227 md_running
