  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.51987115     33.53352852      0.18301392    300.00000000      1.13973681      0.00003043     -7.59731243     -0.00570297     -7.60301541      0.07361935      0.00018742      0.07359845      0.01226989 md_running
     2      1.00000000     21.88726775     33.53289536      1.74089864    300.00000000      1.13973681      0.00028944     -7.59750718     -0.01140597     -7.60891314      0.07114938      0.00037485      0.07110665      0.01185823 md_running
     3      1.50000000     40.84026213     33.53157663      4.36041519    300.00000000      1.05169173      0.00072495     -7.59787718     -0.01710901     -7.61498618      0.06616661      0.00056231      0.06609861      0.01102777 md_running
     4      2.00000000     41.10784374     33.52970899      7.39196302    300.00000000      1.02522282      0.00122897     -7.59832539     -0.02281212     -7.62113751      0.05949599      0.00074980      0.05939671      0.00991600 md_running
     5      2.50000000     41.37876827     33.52745567     10.27816741    300.00000000      1.01635078      0.00170883     -7.59875285     -0.02851532     -7.62726817      0.05225730      0.00093734      0.05211862      0.00870955 md_running
     6      3.00000000     46.38200283     33.52499630     12.57928009    300.00000000      1.01246606      0.00209140     -7.59908342     -0.03421860     -7.63330201      0.04588523      0.00112493      0.04570012      0.00764754 md_running
     7      3.50000000     46.63730122     33.52252346     14.08485994    300.00000000      1.01061736      0.00234172     -7.59928057     -0.03992195     -7.63920251      0.04194663      0.00131258      0.04171760      0.00699110 md_running
     8      4.00000000     46.86971658     33.52023064     14.86378628    300.00000000      1.00977358      0.00247122     -7.59935534     -0.04562535     -7.64498070      0.04136182      0.00150029      0.04110720      0.00689364 md_running
     9      4.50000000     47.10993713     33.51829806     15.22910285    300.00000000      1.00943450      0.00253196     -7.59936075     -0.05132878     -7.65068953      0.04358947      0.00168805      0.04333236      0.00726491 md_running
    10      5.00000000     47.33685154     33.51687858     15.62137762    300.00000000      1.00924508      0.00259718     -7.59937133     -0.05703219     -7.65640352      0.04706886      0.00187586      0.04682301      0.00784481 md_running
    11      5.50000000     47.56199328     33.51608520     16.44517239    300.00000000      1.00891255      0.00273414     -7.59945614     -0.06273555     -7.66219168      0.05034682      0.00206370      0.05011703      0.00839114 md_running
    12      6.00000000     47.80355949     33.51598113     17.91714702    300.00000000      1.00828955      0.00297887     -7.59965234     -0.06843881     -7.66809115      0.05260425      0.00225159      0.05239224      0.00876738 md_running
    13      6.50000000     48.07507858     33.51657360     19.98560979    300.00000000      1.00744890      0.00332276     -7.59995194     -0.07414193     -7.67409387      0.05367879      0.00243950      0.05348697      0.00894646 md_running
    14      7.00000000     52.03064131     33.51781249     22.35471857    300.00000000      1.00658792      0.00371665     -7.60030515     -0.07984490     -7.68015005      0.05389090      0.00262746      0.05372384      0.00898182 md_running
    15      7.50000000     52.31479538     33.51959473     24.60129480    300.00000000      1.00586825      0.00409016     -7.60064046     -0.08554770     -7.68618816      0.05380828      0.00281545      0.05367242      0.00896805 md_running
    16      8.00000000     57.38459157     33.52177390     26.33343366    300.00000000      1.00535777      0.00437814     -7.60089098     -0.09125031     -7.69214129      0.05397172      0.00300350      0.05387354      0.00899529 md_running
    17      8.50000000     57.65310503     33.52417339     27.32891890    300.00000000      1.00505713      0.00454365     -7.60101853     -0.09695276     -7.69797129      0.05465956      0.00319162      0.05460309      0.00910993 md_running
