  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.65049998     31.33756270      0.08581695    300.00000000      1.13973681      0.00001427     -7.60469621     -0.00012085     -7.60481706      0.06038691      0.00000427      0.06038694      0.01006449 md_running
     2      1.00000000     21.83594851     31.33757888      0.82236701    300.00000000      1.13973681      0.00013672     -7.60478812     -0.00024615     -7.60503428      0.05850108      0.00000871      0.05850114      0.00975018 md_running
     3      1.50000000     40.41802132     31.33761308      2.31564974    300.00000000      1.10672267      0.00038499     -7.60496747     -0.00037585     -7.60534333      0.05461190      0.00001329      0.05461199      0.00910198 md_running
     4      2.00000000     40.63222646     31.33766570      4.10073176    300.00000000      1.04766308      0.00068178     -7.60520577     -0.00050986     -7.60571563      0.04891005      0.00001803      0.04891019      0.00815168 md_running
     5      2.50000000     40.86137214     31.33773409      5.91722965    300.00000000      1.02965727      0.00098379     -7.60545384     -0.00064805     -7.60610189      0.04206602      0.00002292      0.04206623      0.00701100 md_running
     6      3.00000000     46.03453452     31.33781626      7.54295958    300.00000000      1.02176132      0.00125408     -7.60567252     -0.00079028     -7.60646280      0.03484143      0.00002795      0.03484174      0.00580691 md_running
     7      3.50000000     46.24252580     31.33791019      8.83209108    300.00000000      1.01774947      0.00146840     -7.60583630     -0.00093634     -7.60677264      0.02826293      0.00003312      0.02826339      0.00471049 md_running
     8      4.00000000     46.45357774     31.33801367      9.73504424    300.00000000      1.01559574      0.00161853     -7.60593640     -0.00108604     -7.60702243      0.02376373      0.00003841      0.02376435      0.00396062 md_running
     9      4.50000000     46.66050520     31.33812429     10.29264795    300.00000000      1.01444439      0.00171123     -7.60597939     -0.00123911     -7.60721850      0.02274413      0.00004383      0.02274485      0.00379069 md_running
    10      5.00000000     46.87082658     31.33823927     10.60633563    300.00000000      1.01385126      0.00176339     -7.60598232     -0.00139528     -7.60737760      0.02518759      0.00004935      0.02518828      0.00419793 md_running
    11      5.50000000     47.12617043     31.33835558     10.79490175    300.00000000      1.01354144      0.00179474     -7.60596486     -0.00155425     -7.60751911      0.02960694      0.00005497      0.02960754      0.00493449 md_running
    12      6.00000000     47.32480001     31.33846991     10.95185846    300.00000000      1.01333429      0.00182083     -7.60594286     -0.00171568     -7.60765854      0.03461694      0.00006068      0.03461742      0.00576949 md_running
