  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.01987685      2.04527165    299.73750974    300.00000000      1.00000000      0.04698606     -7.72079069      0.10457840     -7.61621229      0.06786712      0.14462255      0.14588214      0.01163911 md_running
     2      1.00000000     20.18641445      2.03618004    299.71703290    300.00000000      0.99999980      0.04698285     -7.71985913      0.10365073     -7.61620840      0.07987322      0.14397967      0.14479990      0.01369814 md_running
     3      1.50000000     39.23565390      2.02390275    299.51412444    300.00000000      1.00000004      0.04695104     -7.71857864      0.10240456     -7.61617408      0.09369243      0.14311154      0.14416670      0.01606812 md_running
     4      2.00000000     39.47506283      2.00865759    299.38507295    300.00000000      1.00000042      0.04693081     -7.71701791      0.10086763     -7.61615028      0.10875233      0.14203354      0.14450715      0.01865087 md_running
     5      2.50000000     39.71473368      1.99070129    299.69498651    300.00000000      1.00000038      0.04697939     -7.71526734      0.09907229     -7.61619505      0.12442356      0.14076384      0.14617911      0.02133847 md_running
     6      3.00000000     43.64428487      1.97031834    300.83264181    300.00000000      0.99999929      0.04715773     -7.71342414      0.09705386     -7.61637028      0.13998583      0.13932255      0.14923956      0.02400737 md_running
     7      3.50000000     43.87911459      1.94780745    303.12871619    300.00000000      0.99999654      0.04751766     -7.71157726      0.09484885     -7.61672841      0.15465415      0.13773079      0.15338302      0.02652297 md_running
     8      4.00000000     44.11511129      1.92346640    306.80535830    300.00000000      0.99999172      0.04809400     -7.70979774      0.09249307     -7.61730466      0.16762749      0.13600961      0.15798833      0.02874788 md_running
     9      4.50000000     49.10874448      1.89757658    311.96904807    300.00000000      0.99998471      0.04890344     -7.70813535      0.09001992     -7.61811543      0.17817275      0.13417893      0.16227536      0.03055637 md_running
    10      5.00000000     49.38341535      1.87038877    318.63692647    300.00000000      0.99997561      0.04994868     -7.70662232      0.08745885     -7.61916347      0.18572316      0.13225646      0.16549617      0.03185126 md_running
    11      5.50000000     60.69460135      1.84211166    326.77570548    300.00000000      0.99996468      0.05122450     -7.70527769      0.08483438     -7.62044331      0.18994430      0.13025696      0.16710235      0.03257518 md_running
    12      6.00000000     60.94513933      1.81290390    336.33349942    300.00000000      0.99995227      0.05272275     -7.70411258      0.08216551     -7.62194706      0.19079604      0.12819166      0.16685538      0.03272125 md_running
    13      6.50000000     61.18102778      1.78287044    347.25284337    300.00000000      0.99993870      0.05443444     -7.70313169      0.07946568     -7.62366602      0.18855324      0.12606798      0.16486052      0.03233661 md_running
    14      7.00000000     61.40926792      1.75206345    359.46276301    300.00000000      0.99992432      0.05634843     -7.70233275      0.07674316     -7.62558960      0.18376594      0.12388959      0.16150975      0.03151560 md_running
    15      7.50000000     61.63909891      1.72048786    372.85937069    300.00000000      0.99990946      0.05844845     -7.70170364      0.07400196     -7.62770168      0.17715968      0.12165686      0.15735888      0.03038263 md_running
    16      8.00000000     61.86835420      1.68811047    387.28515366    300.00000000      0.99989443      0.06070980     -7.70122099      0.07124292     -7.62997807      0.16947980      0.11936744      0.15293734      0.02906555 md_running
    17      8.50000000     62.10018020      1.65487148    402.50850415    300.00000000      0.99987958      0.06309617     -7.70084786      0.06846499     -7.63238287      0.16135325      0.11701708      0.14858556      0.02767185 md_running
    18      9.00000000     62.33277400      1.62069719    418.20951680    300.00000000      0.99986521      0.06555742     -7.70053227      0.06566648     -7.63486578      0.15319266      0.11460060      0.14438149      0.02627233 md_running
    19      9.50000000     62.56103537      1.58551240    433.98018997    300.00000000      0.99985166      0.06802959     -7.70020910      0.06284624     -7.63736286      0.14520608      0.11211266      0.14018149      0.02490264 md_running
    20     10.00000000     62.79192928      1.54925182    449.34406467    300.00000000      0.99983919      0.07043799     -7.69980355      0.06000453     -7.63979902      0.13748265      0.10954865      0.13574309      0.02357808 md_running
    21     10.50000000     63.03045008      1.51187015    463.79675477    300.00000000      0.99982806      0.07270355     -7.69923829      0.05714378     -7.64209451      0.13012021      0.10690536      0.13088372      0.02231543 md_running
    22     11.00000000     63.26030888      1.47335014    476.86275992    300.00000000      0.99981841      0.07475175     -7.69844283      0.05426902     -7.64417381      0.12336291      0.10418159      0.12562440      0.02115656 md_running
    23     11.50000000     63.48861960      1.43370844    488.15772624    300.00000000      0.99981034      0.07652232     -7.69736392      0.05138800     -7.64597593      0.11767533      0.10137850      0.12026228      0.02018115 md_running
    24     12.00000000     63.71200142      1.39299890    497.43850041    300.00000000      0.99980384      0.07797715     -7.69597342      0.04851115     -7.64746228      0.11371782      0.09849990      0.11536418      0.01950245 md_running
    25     12.50000000     63.94564974      1.35131374    504.62308338    300.00000000      0.99979885      0.07910338     -7.69427110      0.04565122     -7.64861988      0.11216081      0.09555231      0.11164966      0.01923542 md_running
    26     13.00000000     64.18020943      1.30878257    509.77256177    300.00000000      0.99979524      0.07991060     -7.69228103      0.04282280     -7.64945823      0.11341750      0.09254490      0.10978962      0.01945094 md_running
    27     13.50000000     64.41129377      1.26556978    513.04253684    300.00000000      0.99979283      0.08042319     -7.69004385      0.04004167     -7.65000218      0.11744528      0.08948930      0.11017778      0.02014170 md_running
    28     14.00000000     64.64202109      1.22187070    514.62440365    300.00000000      0.99979147      0.08067116     -7.68760612      0.03732420     -7.65028192      0.12373153      0.08639931      0.11276731      0.02121978 md_running
    29     14.50000000     64.86524521      1.17790717    514.69935007    300.00000000      0.99979102      0.08068291     -7.68501242      0.03468663     -7.65032579      0.13146732      0.08329061      0.11708451      0.02254646 md_running
    30     15.00000000     65.08375023      1.13392277    513.42206399    300.00000000      0.99979138      0.08048269     -7.68230207      0.03214452     -7.65015755      0.13978144      0.08018045      0.12240971      0.02397232 md_running
    31     15.50000000     65.31015702      1.09017818    510.93659380    300.00000000      0.99979246      0.08009307     -7.67951171      0.02971221     -7.64979950      0.14789757      0.07708724      0.12797720      0.02536422 md_running
    32     16.00000000     65.54034993      1.04694679    507.41041923    300.00000000      0.99979421      0.07954032     -7.67667963      0.02740244     -7.64927719      0.15520799      0.07403032      0.13312454      0.02661795 md_running
    33     16.50000000     65.77471820      1.00451061    503.06356015    300.00000000      0.99979653      0.07885892     -7.67385095      0.02522604     -7.64862491      0.16129515      0.07102963      0.13736090      0.02766189 md_running
    34     17.00000000     66.00878434      0.96315642    498.17584113    300.00000000      0.99979930      0.07809273     -7.67107852      0.02319176     -7.64788676      0.16591741      0.06810544      0.14038028      0.02845460 md_running
    35     17.50000000     66.24215002      0.92317201    493.06438283    300.00000000      0.99980236      0.07729147     -7.66841909      0.02130616     -7.64711293      0.16899989      0.06527812      0.14206315      0.02898324 md_running
    36     18.00000000     66.46282750      0.88484236    488.03443690    300.00000000      0.99980552      0.07650299     -7.66592547      0.01957365     -7.64635182      0.17061026      0.06256780      0.14245194      0.02925942 md_running
    37     18.50000000     66.69244573      0.84844566    483.32300347    300.00000000      0.99980860      0.07576444     -7.66363750      0.01799650     -7.64564100      0.17091025      0.05999417      0.14170594      0.02931087 md_running
    38     19.00000000     66.92355530      0.81424861    479.05274578    300.00000000      0.99981149      0.07509504     -7.66157514      0.01657502     -7.64500012      0.17013779      0.05757607      0.14008482      0.02917839 md_running
    39     19.50000000     67.15448382      0.78250052    475.20670826    300.00000000      0.99981413      0.07449215     -7.65973393      0.01530768     -7.64442625      0.16859504      0.05533114      0.13792934      0.02891381 md_running
    40     20.00000000     67.37188409      0.75342666    471.63457830    300.00000000      0.99981657      0.07393219     -7.65808720      0.01419129     -7.64389590      0.16661583      0.05327531      0.13562397      0.02857438 md_running
    41     20.50000000     67.60265924      0.72722093    468.09364642    300.00000000      0.99981893      0.07337712     -7.65659134      0.01322126     -7.64337008      0.16453117      0.05142229      0.13355933      0.02821686 md_running
    42     21.00000000     67.83951152      0.70403758    464.31291744    300.00000000      0.99982140      0.07278447     -7.65519747      0.01239172     -7.64280574      0.16263315      0.04978297      0.13207861      0.02789136 md_running
    43     21.50000000     68.07139084      0.68398288    460.06334763    300.00000000      0.99982417      0.07211832     -7.65386204      0.01169581     -7.64216623      0.16114480      0.04836489      0.13143031      0.02763610 md_running
    44     22.00000000     68.29636588      0.66710768    455.21850673    300.00000000      0.99982738      0.07135885     -7.65255700      0.01112582     -7.64143118      0.16018429      0.04717164      0.13172068      0.02747138 md_running
    45     22.50000000     68.52260191      0.65340160    449.79062674    300.00000000      0.99983111      0.07050799     -7.65127593      0.01067334     -7.64060258      0.15973993      0.04620247      0.13288431      0.02739517 md_running
    46     23.00000000     68.75040900      0.64279012    443.92788105    300.00000000      0.99983532      0.06958896     -7.65003347      0.01032948     -7.63970399      0.15968483      0.04545213      0.13470594      0.02738572 md_running
    47     23.50000000     68.99342163      0.63513559    437.87344794    300.00000000      0.99983989      0.06863989     -7.64885898      0.01008493     -7.63877405      0.15983111      0.04491087      0.13689930      0.02741081 md_running
    48     24.00000000     69.22621149      0.63024253    431.91071206    300.00000000      0.99984463      0.06770518     -7.64778782      0.00993014     -7.63785768      0.15997269      0.04456488      0.13917131      0.02743509 md_running
    49     24.50000000     69.45158443      0.62786661    426.30718817    300.00000000      0.99984931      0.06682679     -7.64685283      0.00985541     -7.63699742      0.15994632      0.04439687      0.14128761      0.02743057 md_running
    50     25.00000000     69.67848309      0.62772693    421.26998327    300.00000000      0.99985372      0.06603717     -7.64607672      0.00985103     -7.63622570      0.15964330      0.04438700      0.14308400      0.02737860 md_running
    51     25.50000000     69.90776622      0.62952011    416.93513350    300.00000000      0.99985769      0.06535765     -7.64547140      0.00990739     -7.63556401      0.15899775      0.04451379      0.14444393      0.02726789 md_running
    52     26.00000000     70.14263985      0.63293507    413.38096670    300.00000000      0.99986110      0.06480051     -7.64503964      0.01001517     -7.63502447      0.15795247      0.04475527      0.14526173      0.02708863 md_running
    53     26.50000000     70.37563951      0.63766705    410.65110874    300.00000000      0.99986386      0.06437258     -7.64477916      0.01016548     -7.63461368      0.15644585      0.04508987      0.14542859      0.02683024 md_running
    54     27.00000000     70.61390006      0.64342968    408.77760756    300.00000000      0.99986591      0.06407890     -7.64468693      0.01035004     -7.63433689      0.15442139      0.04549735      0.14484475      0.02648305 md_running
    55     27.50000000     70.84311313      0.64996458    407.79067292    300.00000000      0.99986720      0.06392419     -7.64476013      0.01056135     -7.63419878      0.15188141      0.04595944      0.14347508      0.02604745 md_running
    56     28.00000000     71.06898555      0.65704833    407.71166010    300.00000000      0.99986769      0.06391180     -7.64499611      0.01079281     -7.63420330      0.14895270      0.04646033      0.14142013      0.02554518 md_running
    57     28.50000000     71.29714140      0.66449659    408.53425700    300.00000000      0.99986735      0.06404075     -7.64538869      0.01103889     -7.63434979      0.14594803      0.04698700      0.13898175      0.02502988 md_running
    58     29.00000000     71.53290841      0.67216549    410.20578775    300.00000000      0.99986621      0.06430278     -7.64592536      0.01129516     -7.63463020      0.14338220      0.04752928      0.13668339      0.02458984 md_running
    59     29.50000000     71.76329409      0.67995062    412.62004615    300.00000000      0.99986437      0.06468123     -7.64658600      0.01155832     -7.63502768      0.14190741      0.04807977      0.13520699      0.02433692 md_running
    60     30.00000000     71.99152649      0.68778429    415.62957016    300.00000000      0.99986196      0.06515299     -7.64734543      0.01182618     -7.63551925      0.14212286      0.04863369      0.13520817      0.02437387 md_running
    61     30.50000000     72.22079285      0.69563112    419.07788245    300.00000000      0.99985913      0.06569354     -7.64817718      0.01209757     -7.63607962      0.14433942      0.04918855      0.13707242      0.02475401 md_running
    62     31.00000000     72.45285793      0.70348257    422.84507135    300.00000000      0.99985604      0.06628408     -7.64906200      0.01237219     -7.63668981      0.14838502      0.04974373      0.14069636      0.02544782 md_running
    63     31.50000000     72.68444900      0.71135086    426.89192306    300.00000000      0.99985276      0.06691845     -7.64999385      0.01265050     -7.63734335      0.15357989      0.05030010      0.14544420      0.02633873 md_running
    64     32.00000000     72.91515659      0.71926272    431.28434380    300.00000000      0.99984931      0.06760699     -7.65098439      0.01293347     -7.63805092      0.15889818      0.05085955      0.15030617      0.02725081 md_running
    65     32.50000000     73.14320719      0.72725322    436.18355163    300.00000000      0.99984560      0.06837498     -7.65206042      0.01322243     -7.63883799      0.16321081      0.05142457      0.15414952      0.02799042 md_running
    66     33.00000000     73.36707334      0.73535977    441.79555601    300.00000000      0.99984149      0.06925470     -7.65325696      0.01351885     -7.63973811      0.16552978      0.05199779      0.15597243      0.02838812 md_running
    67     33.50000000     73.58437862      0.74361688    448.28957022    300.00000000      0.99983686      0.07027269     -7.65460281      0.01382415     -7.64077866      0.16517494      0.05258165      0.15508120      0.02832727 md_running
    68     34.00000000     73.81379477      0.75205164    455.70688346    300.00000000      0.99983166      0.07143541     -7.65610659      0.01413954     -7.64196705      0.16188015      0.05317808      0.15120308      0.02776222 md_running
    69     34.50000000     74.04689608      0.76068013    463.89111458    300.00000000      0.99982600      0.07271835     -7.65774511      0.01446586     -7.64327926      0.15585289      0.05378821      0.14455428      0.02672855 md_running
    70     35.00000000     74.27667405      0.76950491    472.46952312    300.00000000      0.99982010      0.07406307     -7.65945964      0.01480345     -7.64465620      0.14777872      0.05441221      0.13585619      0.02534384 md_running
    71     35.50000000     74.49846022      0.77851369    480.89803822    300.00000000      0.99981431      0.07538431     -7.66116376      0.01515209     -7.64601167      0.13877221      0.05504923      0.12630864      0.02379924 md_running
    72     36.00000000     74.72527908      0.78767908    488.56325284    300.00000000      0.99980902      0.07658589     -7.66275916      0.01551096     -7.64724820      0.13025973      0.05569732      0.11749236      0.02233936 md_running
    73     36.50000000     74.94095180      0.79695933    494.91490452    300.00000000      0.99980456      0.07758155     -7.66415645      0.01587860     -7.64827784      0.12374247      0.05635353      0.11111863      0.02122166 md_running
    74     37.00000000     75.16793401      0.80629991    499.58975007    300.00000000      0.99980116      0.07831437     -7.66529583      0.01625299     -7.64904284      0.12039437      0.05701401      0.10852537      0.02064746 md_running
    75     37.50000000     75.39824415      0.81563562    502.49058845    300.00000000      0.99979889      0.07876910     -7.66615893      0.01663154     -7.64952739      0.12065732      0.05767415      0.11012445      0.02069256 md_running
