  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00406686      5.76142782    298.94166642    300.00000000      1.00000000      0.04970139     -7.59866939      0.03319405     -7.56547534      0.05778019      0.01629578      0.05577307      0.00963003 md_running
     2      1.00000000     20.18853135      5.75276227    296.43095652    300.00000000      1.00000339      0.04928396     -7.59815157      0.03309427     -7.56505730      0.05994193      0.01627127      0.05775861      0.00999032 md_running
     3      1.50000000     39.02665315      5.74400496    293.00569889    300.00000000      1.00000850      0.04871448     -7.59747815      0.03299359     -7.56448456      0.06217894      0.01624650      0.05983372      0.01036316 md_running
     4      2.00000000     39.26786449      5.73517855    288.90057380    300.00000000      1.00001519      0.04803198     -7.59668877      0.03289227     -7.56379650      0.06435649      0.01622153      0.06186640      0.01072608 md_running
     5      2.50000000     39.51548518      5.72630607    284.49715486    300.00000000      1.00002298      0.04729987     -7.59584826      0.03279058     -7.56305768      0.06625428      0.01619644      0.06363450      0.01104238 md_running
     6      3.00000000     44.74293414      5.71740991    280.22314011    300.00000000      1.00003116      0.04658928     -7.59502923      0.03268878     -7.56234046      0.06766533      0.01617128      0.06492864      0.01127755 md_running
     7      3.50000000     55.10771227      5.70851072    276.43125782    300.00000000      1.00003896      0.04595885     -7.59429157      0.03258709     -7.56170448      0.06848660      0.01614611      0.06564639      0.01141443 md_running
     8      4.00000000     55.35302044      5.69962637    273.30067303    300.00000000      1.00004577      0.04543837     -7.59366611      0.03248574     -7.56118037      0.06879205      0.01612098      0.06586872      0.01146534 md_running
     9      4.50000000     55.58531912      5.69077109    270.79265883    300.00000000      1.00005138      0.04502139     -7.59314607      0.03238488     -7.56076119      0.06884612      0.01609593      0.06587535      0.01147435 md_running
    10      5.00000000     55.83251043      5.68195480    268.67668583    300.00000000      1.00005599      0.04466960     -7.59269270      0.03228461     -7.56040809      0.06904853      0.01607100      0.06608708      0.01150809 md_running
    11      5.50000000     60.72361824      5.67318261    266.61724109    300.00000000      1.00006019      0.04432720     -7.59224889      0.03218500     -7.56006389      0.06981094      0.01604618      0.06693433      0.01163516 md_running
