  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.47308367      0.09971706      4.87756295    300.00000000      1.13973681      0.00081093     -7.39387427      0.00030327     -7.39357101      0.35301407      0.00304126      0.35257706      0.05883568 md_running
     2      1.00000000     21.74043243      0.09923563     36.89432492    300.00000000      1.00819168      0.00613397     -7.39913126      0.00060653     -7.39852473      0.34315415      0.00611202      0.34323927      0.05719236 md_running
     3      1.50000000     40.50471681      0.11968850     95.04751893    300.00000000      1.00186999      0.01580239     -7.40865862      0.00090980     -7.40774883      0.32472881      0.00760136      0.32664540      0.05412147 md_running
     4      2.00000000     45.68665607      0.17753118    172.58169314    300.00000000      1.00062855      0.02869305     -7.42120881      0.00121306     -7.41999575      0.29928708      0.00683295      0.30195440      0.04988118 bias_off_after_pot_drop
     5      2.50000000     45.89328580      0.26758419    259.42271427    300.00000000      1.00019051      0.04313105     -7.43518104      0.00151633     -7.43366471      0.26921930      0.00566673      0.27163588      0.04486988 bias_off_after_pot_drop
     6      3.00000000     46.09207039      0.38048785    345.15628258    300.00000000      0.99999130      0.05738493     -7.44893230      0.00181959     -7.44711271      0.23774449      0.00478226      0.23971794      0.03962408 bias_off_after_pot_drop
     7      3.50000000     46.30696151      0.50924142    421.49607185    300.00000000      0.99988701      0.07007701     -7.46111591      0.00212286     -7.45899306      0.20851150      0.00416867      0.21004054      0.03475192 bias_off_after_pot_drop
     8      4.00000000     50.10378112      0.64833264    483.11781455    300.00000000      0.99982809      0.08032211     -7.47085778      0.00242612     -7.46843166      0.18514831      0.00374210      0.18623755      0.03085805 bias_off_after_pot_drop
     9      4.50000000     61.41196278      0.79309121    527.67703383    300.00000000      0.99979390      0.08773043     -7.47777414      0.00272939     -7.47504475      0.17066745      0.00344146      0.17131528      0.02844457 bias_off_after_pot_drop
    10      5.00000000     61.62624127      0.93947356    555.33453913    300.00000000      0.99977464      0.09232870     -7.48189879      0.00303265     -7.47886614      0.16617272      0.00322803      0.16640725      0.02769545 bias_off_after_pot_drop
    11      5.50000000     61.88932365      1.08399208    568.08950507    300.00000000      0.99976512      0.09444931     -7.48357113      0.00333592     -7.48023521      0.16985621      0.00307744      0.16975118      0.02830937 bias_off_after_pot_drop
    12      6.00000000     62.09948873      1.22367984    568.99570756    300.00000000      0.99976228      0.09459998     -7.48330656      0.00363918     -7.47966738      0.17802221      0.00297397      0.17766448      0.02967037 bias_off_after_pot_drop
    13      6.50000000     62.30125796      1.35602074    561.44418587    300.00000000      0.99976414      0.09334448     -7.48166617      0.00394245     -7.47772372      0.18696925      0.00290737      0.18642600      0.03116154 bias_off_after_pot_drop
    14      7.00000000     62.51038825      1.47886661    548.88906599    300.00000000      0.99976924      0.09125709     -7.47923045      0.00424571     -7.47498473      0.19426323      0.00287092      0.19358181      0.03237720 bias_off_after_pot_drop
    15      7.50000000     62.71671680      1.59046890    534.55310671    300.00000000      0.99977621      0.08887363     -7.47653697      0.00454898     -7.47198799      0.19897800      0.00286015      0.19818499      0.03316300 bias_off_after_pot_drop
    16      8.00000000     62.92007971      1.68943409    521.11856094    300.00000000      0.99978372      0.08664003     -7.47403395      0.00485225     -7.46918171      0.20146565      0.00287211      0.20057623      0.03357761 bias_off_after_pot_drop
    17      8.50000000     63.12759388      1.77468910    510.77508984    300.00000000      0.99979047      0.08492035     -7.47208426      0.00515551     -7.46692875      0.20287221      0.00290502      0.20189918      0.03381204 bias_off_after_pot_drop
    18      9.00000000     63.33875512      1.84547779    505.32965541    300.00000000      0.99979517      0.08401500     -7.47098992      0.00545878     -7.46553114      0.20441394      0.00295792      0.20337208      0.03406899 bias_off_after_pot_drop
    19      9.50000000     63.54755361      1.90136674    506.28017549    300.00000000      0.99979664      0.08417303     -7.47100194      0.00576204     -7.46523989      0.20671115      0.00303047      0.20561707      0.03445186 bias_off_after_pot_drop
    20     10.00000000     63.75101003      1.94225648    514.82774434    300.00000000      0.99979399      0.08559413     -7.47232326      0.00606531     -7.46625795      0.20946891      0.00312281      0.20833792      0.03491148 bias_off_after_pot_drop
    21     10.50000000     64.00568286      1.96839971    531.79636052    300.00000000      0.99978688      0.08841530     -7.47509544      0.00636857     -7.46872687      0.21164655      0.00323541      0.21048911      0.03527443 bias_off_after_pot_drop
    22     11.00000000     64.20843481      1.98042062    557.48333552    300.00000000      0.99977563      0.09268596     -7.47937145      0.00667184     -7.47269962      0.21194597      0.00336890      0.21076620      0.03532433 bias_off_after_pot_drop
    23     11.50000000     64.41895765      1.97932968    591.52530240    300.00000000      0.99976122      0.09834570     -7.48509295      0.00697510     -7.47811784      0.20929722      0.00352397      0.20809418      0.03488287 bias_off_after_pot_drop
    24     12.00000000     64.62119291      1.96653344    632.83706799    300.00000000      0.99974502      0.10521410     -7.49207981      0.00727837     -7.48480145      0.20319675      0.00370112      0.20196732      0.03386612 bias_off_after_pot_drop
