  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.92133730      4.02801195    299.83009182    300.00000000      1.00000000      0.04984909     -7.51488243      0.08112440     -7.43375803      0.06158834      0.05696469      0.07759089      0.01026472 md_running
     2      1.00000000     20.13229371      4.01930429    299.37353035    300.00000000      1.00000027      0.04977319     -7.51445299      0.08077403     -7.43367895      0.06461145      0.05684155      0.08018116      0.01076858 md_running
     3      1.50000000     39.56181583      4.00932868    298.55953650    300.00000000      1.00000146      0.04963785     -7.51391217      0.08037358     -7.43353858      0.06710952      0.05670047      0.08197702      0.01118492 md_running
     4      2.00000000     39.82556639      3.99809095    297.84663700    300.00000000      1.00000290      0.04951933     -7.51333826      0.07992366     -7.43341460      0.06852311      0.05654154      0.08250893      0.01142052 md_running
     5      2.50000000     45.05801205      3.98561243    297.71512508    300.00000000      1.00000375      0.04949746     -7.51281413      0.07942553     -7.43338859      0.06843744      0.05636507      0.08140927      0.01140624 md_running
     6      3.00000000     49.01160352      3.97192990    298.50325179    300.00000000      1.00000327      0.04962850     -7.51239969      0.07888114     -7.43351856      0.06673160      0.05617157      0.07854800      0.01112193 md_running
     7      3.50000000     49.25573699      3.95709457    300.28181064    300.00000000      1.00000108      0.04992419     -7.51210958      0.07829299     -7.43381659      0.06372089      0.05596177      0.07416439      0.01062015 md_running
     8      4.00000000     49.51913536      3.94117054    302.81975623    300.00000000      0.99999738      0.05034615     -7.51190791      0.07766413     -7.43424378      0.06024191      0.05573657      0.06895160      0.01004032 md_running
     9      4.50000000     60.79690240      3.92423244    305.65778174    300.00000000      0.99999282      0.05081799     -7.51172014      0.07699800     -7.43472214      0.05758783      0.05549703      0.06405020      0.00959797 md_running
    10      5.00000000     61.04660264      3.90636271    308.26245010    300.00000000      0.99998830      0.05125104     -7.51145936      0.07629835     -7.43516101      0.05712438      0.05524431      0.06083473      0.00952073 md_running
    11      5.50000000     61.28250513      3.88764832    310.20271204    300.00000000      0.99998462      0.05157362     -7.51105627      0.07556905     -7.43548722      0.05957845      0.05497965      0.06037392      0.00992974 md_running
    12      6.00000000     61.51689304      3.86817738    311.28540588    300.00000000      0.99998225      0.05175363     -7.51048191      0.07481398     -7.43566793      0.06457349      0.05470429      0.06279914      0.01076225 md_running
    13      6.50000000     61.73506911      3.84803590    311.60920825    300.00000000      0.99998123      0.05180746     -7.50975683      0.07403690     -7.43571993      0.07094969      0.05441945      0.06723504      0.01182495 md_running
    14      7.00000000     61.94468143      3.82730460    311.52805578    300.00000000      0.99998118      0.05179397     -7.50894412      0.07324130     -7.43570282      0.07741082      0.05412626      0.07236661      0.01290180 md_running
    15      7.50000000     62.17274033      3.80605626    311.54217809    300.00000000      0.99998138      0.05179632     -7.50813216      0.07243032     -7.43570184      0.08289797      0.05382576      0.07699179      0.01381633 md_running
    16      8.00000000     62.40871458      3.78435351    312.15274151    300.00000000      0.99998103      0.05189783     -7.50740801      0.07160666     -7.43580135      0.08669073      0.05351884      0.08025243      0.01444845 md_running
    17      8.50000000     62.64427347      3.76224729    313.72143551    300.00000000      0.99997943      0.05215864     -7.50683549      0.07077252     -7.43606297      0.08839439      0.05320621      0.08165911      0.01473240 md_running
    18      9.00000000     62.86533323      3.73977603    316.37188270    300.00000000      0.99997621      0.05259929     -7.50643738      0.06992962     -7.43650776      0.08790731      0.05288842      0.08105691      0.01465122 md_running
    19      9.50000000     63.08740225      3.71696550    319.95617312    300.00000000      0.99997147      0.05319521     -7.50618994      0.06907916     -7.43711078      0.08539664      0.05256583      0.07859013      0.01423277 md_running
    20     10.00000000     63.31596225      3.69382934    324.09241568    300.00000000      0.99996568      0.05388289     -7.50602960      0.06822188     -7.43780772      0.08127319      0.05223864      0.07467399      0.01354553 md_running
    21     10.50000000     63.54862737      3.67037041    328.26235930    300.00000000      0.99995961      0.05457618     -7.50586915      0.06735809     -7.43851105      0.07617685      0.05190688      0.06998053      0.01269614 md_running
    22     11.00000000     63.78430416      3.64658242    331.94794389    300.00000000      0.99995402      0.05518894     -7.50562084      0.06648782     -7.43913303      0.07093560      0.05157046      0.06539995      0.01182260 md_running
    23     11.50000000     64.02102361      3.62245154    334.76694233    300.00000000      0.99994951      0.05565762     -7.50521976      0.06561078     -7.43960899      0.06649659      0.05122920      0.06191240      0.01108277 md_running
    24     12.00000000     64.25324087      3.59795903    336.57251036    300.00000000      0.99994641      0.05595781     -7.50464041      0.06472655     -7.43991387      0.06369781      0.05088282      0.06031761      0.01061630 md_running
    25     12.50000000     64.49587593      3.57308380    337.49102834    300.00000000      0.99994467      0.05611052     -7.50390364      0.06383464     -7.44006900      0.06294085      0.05053104      0.06086223      0.01049014 md_running
    26     13.00000000     64.73737621      3.54780497    337.87609696    300.00000000      0.99994392      0.05617454     -7.50306900      0.06293460     -7.44013440      0.06400730      0.05017354      0.06311363      0.01066788 md_running
    27     13.50000000     64.97316330      3.52210437    338.18731142    300.00000000      0.99994358      0.05622628     -7.50221418      0.06202610     -7.44018808      0.06624322      0.04981008      0.06626145      0.01104054 md_running
    28     14.00000000     65.19558857      3.49596909    338.83278046    300.00000000      0.99994303      0.05633359     -7.50140846      0.06110900     -7.44029947      0.06895570      0.04944047      0.06954236      0.01149262 md_running
    29     14.50000000     65.42523907      3.46939405    340.03604905    300.00000000      0.99994185      0.05653365     -7.50068984      0.06018348     -7.44050636      0.07168168      0.04906464      0.07248374      0.01194695 md_running
