  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.02731897      5.14385124    300.96976292    300.00000000      1.00000000      0.05003857     -7.34460589      0.26459206     -7.08001383      0.11036163      0.14549008      0.19262077      0.01839360 md_running
     2      1.00000000     20.23842773      5.13146572    305.04311626    300.00000000      0.99999529      0.05071580     -7.34401109      0.26331940     -7.08069169      0.10994693      0.14513977      0.19158984      0.01832449 md_running
     3      1.50000000     39.01179060      5.11564441    311.55041157    300.00000000      0.99998678      0.05179769     -7.34347355      0.26169818     -7.08177538      0.10706403      0.14469227      0.18836650      0.01784400 md_running
     4      2.00000000     44.22591719      5.09642549    320.44679821    300.00000000      0.99997488      0.05327678     -7.34299378      0.25973553     -7.08325825      0.10205031      0.14414868      0.18315358      0.01700838 md_running
     5      2.50000000     44.46688338      5.07387235    331.62425062    300.00000000      0.99996021      0.05513512     -7.34256498      0.25744181     -7.08512317      0.09551160      0.14351078      0.17631434      0.01591860 md_running
     6      3.00000000     44.69230707      5.04807320    344.86950252    300.00000000      0.99994351      0.05733725     -7.34216581      0.25483043     -7.08733538      0.08836415      0.14278107      0.16835628      0.01472736 md_running
     7      3.50000000     44.93684782      5.01914025    359.82868799    300.00000000      0.99992565      0.05982433     -7.34175425      0.25191769     -7.08983656      0.08190578      0.14196272      0.15992621      0.01365096 md_running
     8      4.00000000     51.63088716      4.98720845    376.00204452    300.00000000      0.99990752      0.06251327     -7.34126598      0.24872248     -7.09254349      0.07779811      0.14105956      0.15179657      0.01296635 md_running
     9      4.50000000     51.89301729      4.95243369    392.78539418    300.00000000      0.99988992      0.06530364     -7.34062088      0.24526599     -7.09535489      0.07770836      0.14007598      0.14482307      0.01295139 md_running
    10      5.00000000     55.69724455      4.91499043    409.55984275    300.00000000      0.99987351      0.06809252     -7.33973790      0.24157131     -7.09816659      0.08252129      0.13901692      0.13983953      0.01375355 md_running
    11      5.50000000     60.62420066      4.87506877    425.80625996    300.00000000      0.99985868      0.07079361     -7.33855408      0.23766295     -7.10089113      0.09182254      0.13788777      0.13747496      0.01530376 md_running
    12      6.00000000     60.86910204      4.83287071    441.20712792    300.00000000      0.99984557      0.07335413     -7.33704121      0.23356639     -7.10347482      0.10430437      0.13669423      0.13794604      0.01738406 md_running
    13      6.50000000     61.10639932      4.78860645    455.71117016    300.00000000      0.99983406      0.07576554     -7.33521653      0.22930752     -7.10590901      0.11842645      0.13544224      0.14095413      0.01973774 md_running
    14      7.00000000     61.34201557      4.74248980    469.54134543    300.00000000      0.99982389      0.07806491     -7.33314327      0.22491209     -7.10823118      0.13283831      0.13413787      0.14576810      0.02213972 md_running
    15      7.50000000     61.58272951      4.69473336    483.13421066    300.00000000      0.99981463      0.08032483     -7.33092014      0.22040521     -7.11051492      0.14647108      0.13278711      0.15141751      0.02441185 md_running
    16      8.00000000     61.81343048      4.64554440    497.04255541    300.00000000      0.99980587      0.08263720     -7.32866413      0.21581083     -7.11285331      0.15841029      0.13139584      0.15687625      0.02640172 md_running
    17      8.50000000     62.04535967      4.59511874    511.80783339    300.00000000      0.99979723      0.08509205     -7.32648952      0.21115116     -7.11533836      0.16802943      0.12996958      0.16124170      0.02800491 md_running
    18      9.00000000     62.27419682      4.54363742    527.83054193    300.00000000      0.99978846      0.08775595     -7.32448365      0.20644641     -7.11803724      0.17488780      0.12851347      0.16380683      0.02914797 md_running
    19      9.50000000     62.50624310      4.49126356    545.28250276    300.00000000      0.99977946      0.09065747     -7.32269424      0.20171448     -7.12097976      0.17875310      0.12703212      0.16410156      0.02979218 md_running
    20     10.00000000     62.73177262      4.43814049    564.06750349    300.00000000      0.99977031      0.09378063     -7.32112054      0.19697091     -7.12414963      0.17962192      0.12552957      0.16193324      0.02993699 md_running
    21     10.50000000     62.96626216      4.38439074    583.84130047    300.00000000      0.99976119      0.09706817     -7.31971789      0.19222882     -7.12748907      0.17773466      0.12400930      0.15740701      0.02962244 md_running
    22     11.00000000     63.20547822      4.33011589    604.08236529    300.00000000      0.99975234      0.10043341     -7.31840956      0.18749904     -7.13091052      0.17358257      0.12247417      0.15093392      0.02893043 md_running
    23     11.50000000     63.44539378      4.27539731    624.19365720    300.00000000      0.99974400      0.10377707     -7.31710363      0.18279022     -7.13431340      0.16793712      0.12092650      0.14326053      0.02798952 md_running
    24     12.00000000     63.67687054      4.22029817    643.61433202    300.00000000      0.99973636      0.10700591     -7.31571258      0.17810917     -7.13760341      0.16180293      0.11936806      0.13544715      0.02696716 md_running
