  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.03104063      3.83469162    301.87784669    300.00000000      1.00000000      0.06166145     -8.91231612      0.14704860     -8.76526752      0.08365224      0.10846146      0.13477771      0.01261105 md_running
     2      1.00000000     20.16133357      3.81307224    309.05607892    300.00000000      0.99999151      0.06312767     -8.91214506      0.14539520     -8.76674986      0.08079726      0.10784997      0.13168099      0.01218065 md_running
     3      1.50000000     39.13196770      3.78860962    319.30825955    300.00000000      0.99997737      0.06522177     -8.91240928      0.14353563     -8.76887365      0.07577200      0.10715806      0.12662838      0.01142306 md_running
     4      2.00000000     48.04871643      3.76136372    330.63039178    300.00000000      0.99996090      0.06753443     -8.91270088      0.14147857     -8.77122231      0.07087430      0.10638743      0.12099646      0.01068470 md_running
     5      2.50000000     59.38534363      3.73141646    340.77198321    300.00000000      0.99994563      0.06960595     -8.91255989      0.13923469     -8.77332520      0.06999490      0.10554040      0.11700255      0.01055213 md_running
     6      3.00000000     59.64853749      3.69887133    348.05954773    300.00000000      0.99993409      0.07109450     -8.91164556      0.13681649     -8.77482907      0.07669292      0.10461988      0.11706672      0.01156189 md_running
     7      3.50000000     59.90035780      3.66385288    352.19897369    300.00000000      0.99992713      0.07194002     -8.90990508      0.13423818     -8.77566690      0.09038504      0.10362941      0.12205294      0.01362606 md_running
     8      4.00000000     60.14246538      3.62650572    354.63904709    300.00000000      0.99992366      0.07243843     -8.90765630      0.13151544     -8.77614086      0.10623112      0.10257307      0.12963736      0.01601494 md_running
     9      4.50000000     60.39025626      3.58699323    357.99575367    300.00000000      0.99992084      0.07312407     -8.90547131      0.12866520     -8.77680611      0.11866498      0.10145549      0.13529622      0.01788942 md_running
    10      5.00000000     60.63564330      3.54549574    364.54689991    300.00000000      0.99991541      0.07446220     -8.90385653      0.12570540     -8.77815113      0.12414360      0.10028176      0.13518389      0.01871535 md_running
    11      5.50000000     60.88257198      3.50220788    374.69766227    300.00000000      0.99990584      0.07653559     -8.90291946      0.12265460     -8.78026486      0.12270882      0.09905740      0.12855365      0.01849905 md_running
    12      6.00000000     61.13311924      3.45733554    386.61715819    300.00000000      0.99989353      0.07897026     -8.90228845      0.11953169     -8.78275676      0.11819475      0.09778822      0.11849766      0.01781853 md_running
