  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.03607122      5.14385124    306.44256346    300.00000000      1.00000000      0.05094847     -7.34460588      0.66148014     -6.68312575      0.11036164      0.36372521      0.39225626      0.01839361 md_running
     2      1.00000000     20.21559228      5.12693717    329.34113466    300.00000000      0.99997400      0.05475553     -7.34407634      0.65713712     -6.68693923      0.10939651      0.36252920      0.38934254      0.01823275 md_running
     3      1.50000000     38.95164934      5.10209750    364.85345902    300.00000000      0.99993381      0.06065974     -7.34364367      0.65078497     -6.69285869      0.10556761      0.36077277      0.38333576      0.01759460 md_running
     4      2.00000000     44.15472822      5.06944205    412.28007665    300.00000000      0.99988716      0.06854478     -7.34325100      0.64248107     -6.70076993      0.09962398      0.35846368      0.37442624      0.01660400 md_running
     5      2.50000000     44.39319392      5.02913875    470.57173004    300.00000000      0.99984048      0.07823622     -7.34280679      0.63230592     -6.71050087      0.09296225      0.35561381      0.36295597      0.01549371 md_running
     6      3.00000000     44.61781997      4.98141295    538.32946254    300.00000000      0.99979766      0.08950148     -7.34218224      0.62036187     -6.72182037      0.08781507      0.35223909      0.34943910      0.01463584 md_running
     7      3.50000000     44.84775581      4.92654526    613.83189997    300.00000000      0.99976043      0.10205434     -7.34121403      0.60677121     -6.73444282      0.08714340      0.34835936      0.33457053      0.01452390 md_running
     8      4.00000000     51.53618200      4.86486820    695.11502512    300.00000000      0.99972906      0.11556830     -7.33971477      0.59167357     -6.74804120      0.09355599      0.34399813      0.31924874      0.01559266 md_running
     9      4.50000000     55.32768623      4.79676059    780.11736562    300.00000000      0.99970312      0.12970060     -7.33749389      0.57522280     -6.76227108      0.10775776      0.33918219      0.30456733      0.01795963 md_running
    10      5.00000000     55.58314414      4.72264035    866.88519985    300.00000000      0.99968186      0.14412643     -7.33438892      0.55758330     -6.77680562      0.12838490      0.33394110      0.29173197      0.02139748 md_running
