  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.48327446      0.09796916      0.23169811    300.00000000      1.13973681      0.00003852     -7.61079921      0.00030327     -7.61049594      0.09543828      0.00309552      0.09434198      0.01590638 md_running
     2      1.00000000     21.72263760      0.09655326      2.19433396    300.00000000      1.13973681      0.00036483     -7.61105148      0.00060653     -7.61044495      0.09211482      0.00628182      0.09013499      0.01535247 md_running
     3      1.50000000     40.60905749      0.09487209      5.41255541    300.00000000      1.04119303      0.00089988     -7.61153379      0.00090980     -7.61062400      0.08531575      0.00958971      0.08298296      0.01421929 md_running
     4      2.00000000     44.70442233      0.09517295      9.35278026    300.00000000      1.02011743      0.00155497     -7.61212715      0.00121306     -7.61091409      0.07595411      0.01274586      0.07414671      0.01265902 md_running
     5      2.50000000     49.74066912      0.09971274     13.61059554    300.00000000      1.01259926      0.00226287     -7.61271766      0.00151633     -7.61120133      0.06501291      0.01520695      0.06455022      0.01083549 md_running
     6      3.00000000     54.91284567      0.10991696     17.78526646    300.00000000      1.00901811      0.00295694     -7.61320065      0.00181959     -7.61138106      0.05385896      0.01655424      0.05472517      0.00897649 md_running
     7      3.50000000     55.11481548      0.12575437     21.40719877    300.00000000      1.00708789      0.00355911     -7.61349220      0.00212286     -7.61136934      0.04461538      0.01688098      0.04569089      0.00743590 md_running
     8      4.00000000     55.32011264      0.14595750     24.05262667    300.00000000      1.00602709      0.00399894     -7.61354734      0.00242612     -7.61112122      0.04016051      0.01662212      0.03982628      0.00669342 md_running
     9      4.50000000     55.52790973      0.16875314     25.57086193    300.00000000      1.00548402      0.00425136     -7.61337712      0.00272939     -7.61064773      0.04210886      0.01617385      0.03958463      0.00701814 md_running
    10      5.00000000     55.73519558      0.19247884     26.19415567    300.00000000      1.00525477      0.00435498     -7.61305088      0.00303265     -7.61001823      0.04861236      0.01575578      0.04449167      0.00810206 md_running
    11      5.50000000     55.99069687      0.21592906     26.45435496    300.00000000      1.00518356      0.00439824     -7.61267641      0.00333592     -7.60934049      0.05651088      0.01544914      0.05165649      0.00941848 md_running
    12      6.00000000     56.18635234      0.23852569     26.97206464    300.00000000      1.00512420      0.00448432     -7.61236495      0.00363918     -7.60872577      0.06364429      0.01525699      0.05862332      0.01060738 md_running
    13      6.50000000     56.38521367      0.26037060     28.21762638    300.00000000      1.00495655      0.00469140     -7.61219251      0.00394245     -7.60825006      0.06902011      0.01514168      0.06416655      0.01150335 md_running
    14      7.00000000     56.58823924      0.28217396     30.33901590    300.00000000      1.00464011      0.00504410     -7.61217200      0.00424571     -7.60792628      0.07247269      0.01504644      0.06798269      0.01207878 md_running
    15      7.50000000     56.79596933      0.30504120     33.11747920    300.00000000      1.00423066      0.00550604     -7.61225051      0.00454898     -7.60770153      0.07439352      0.01491267      0.07035380      0.01239892 md_running
    16      8.00000000     56.99473704      0.33014288     36.05674275    300.00000000      1.00382498      0.00599471     -7.61232839      0.00485225     -7.60747615      0.07547093      0.01469741      0.07185962      0.01257849 md_running
    17      8.50000000     57.22394538      0.35836001     38.56243909    300.00000000      1.00349787      0.00641131     -7.61229529      0.00515551     -7.60713978      0.07640569      0.01438640      0.07311015      0.01273428 md_running
    18      9.00000000     63.74291963      0.39003537     40.14379002    300.00000000      1.00328389      0.00667422     -7.61206750      0.00545878     -7.60660873      0.07766081      0.01399559      0.07452762      0.01294347 md_running
    19      9.50000000     63.94775093      0.42491664     40.57403952    300.00000000      1.00318875      0.00674575     -7.61161445      0.00576204     -7.60585241      0.07932775      0.01356040      0.07622380      0.01322129 md_running
    20     10.00000000     64.14969037      0.46228267     39.96398015    300.00000000      1.00320139      0.00664432     -7.61096778      0.00606531     -7.60490248      0.08116255      0.01312034      0.07801065      0.01352709 md_running
    21     10.50000000     64.41372612      0.50116845     38.73183567    300.00000000      1.00329706      0.00643947     -7.61021208      0.00636857     -7.60384351      0.08274415      0.01270745      0.07952504      0.01379069 md_running
    22     11.00000000     64.62370518      0.54059788     37.48570506    300.00000000      1.00343256      0.00623229     -7.60946187      0.00667184     -7.60279004      0.08366248      0.01234159      0.08039825      0.01394375 md_running
    23     11.50000000     64.82466828      0.57976678     36.85743460    300.00000000      1.00354367      0.00612784     -7.60883179      0.00697510     -7.60185669      0.08365749      0.01203088      0.08039374      0.01394292 md_running
    24     12.00000000     65.03028046      0.61815414     37.33572552    300.00000000      1.00355961      0.00620736     -7.60840825      0.00727837     -7.60112988      0.08269953      0.01177436      0.07949306      0.01378326 md_running
    25     12.50000000     65.24168394      0.65556070     39.14095806    300.00000000      1.00343918      0.00650749     -7.60822852      0.00758163     -7.60064689      0.08103247      0.01156511      0.07794538      0.01350541 md_running
    26     13.00000000     65.45463470      0.69208488     42.17099855    300.00000000      1.00319948      0.00701126     -7.60827283      0.00788490     -7.60038793      0.07918221      0.01139296      0.07627846      0.01319704 md_running
