  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.99495042      8.25789563    308.46539345    300.00000000      1.00000000      0.03516671     -5.74430333      0.68192840     -5.06237493      0.07179448      0.23356856      0.23181142      0.01435890 md_running
     2      1.00000000     20.08044624      8.23894288    331.34293413    300.00000000      0.99997006      0.03777487     -5.74378641      0.67880180     -5.06498462      0.07723911      0.23303250      0.23214506      0.01544782 md_running
     3      1.50000000     39.15396845      8.21429232    361.82585339    300.00000000      0.99993379      0.04125008     -5.74321100      0.67474598     -5.06846502      0.08153621      0.23233527      0.23178293      0.01630724 md_running
     4      2.00000000     39.40434002      8.18398680    399.94244583    300.00000000      0.99989462      0.04559558     -5.74259692      0.66977640     -5.07282052      0.08447510      0.23147810      0.23059521      0.01689502 md_running
     5      2.50000000     44.62639278      8.14808351    445.62401442    300.00000000      0.99985540      0.05080352     -5.74195720      0.66391265     -5.07804456      0.08615295      0.23046260      0.22857256      0.01723059 md_running
     6      3.00000000     55.00324764      8.10665374    498.67365935    300.00000000      0.99981812      0.05685147     -5.74129387      0.65717835     -5.08411552      0.08696609      0.22929079      0.22584425      0.01739322 md_running
     7      3.50000000     59.89524495      8.05978221    558.75501573    300.00000000      0.99978398      0.06370106     -5.74059674      0.64960089     -5.09099585      0.08756929      0.22796507      0.22266978      0.01751386 md_running
     8      4.00000000     60.12401055      8.00756610    625.40657571    300.00000000      0.99975350      0.07129970     -5.73984471      0.64121115     -5.09863356      0.08876175      0.22648817      0.21940080      0.01775235 md_running
     9      4.50000000     60.35013340      7.95011361    698.08195215    300.00000000      0.99972673      0.07958508     -5.73900965      0.63204306     -5.10696658      0.09127068      0.22486317      0.21641096      0.01825414 md_running
    10      5.00000000     60.57268831      7.88754221    776.21030463    300.00000000      0.99970348      0.08849213     -5.73806318      0.62213322     -5.11592996      0.09549999      0.22309338      0.21401320      0.01910000 md_running
    11      5.50000000     60.79948112      7.81997649    859.26301554    300.00000000      0.99968338      0.09796058     -5.73698385      0.61152032     -5.12546353      0.10137304      0.22118234      0.21237702      0.02027461 md_running
    12      6.00000000     61.02415320      7.74754578    946.80924625    300.00000000      0.99966603      0.10794132     -5.73576315      0.60024466     -5.13551849      0.10837485      0.21913369      0.21147570      0.02167497 md_running
    13      6.50000000     61.23926329      7.67038179   1038.54553938    300.00000000      0.99965102      0.11839975     -5.73440836      0.58834757     -5.14606080      0.11573223      0.21695116      0.21109177      0.02314645 md_running
    14      7.00000000     61.45981764      7.58861609   1134.29118631    300.00000000      0.99963797      0.12931527     -5.73294151      0.57587094     -5.15707057      0.12262170      0.21463848      0.21085605      0.02452434 md_running
    15      7.50000000     61.68209517      7.50237803   1233.94826061    300.00000000      0.99962657      0.14067671     -5.73139438      0.56285676     -5.16853762      0.12831619      0.21219930      0.21033321      0.02566324 md_running
    16      8.00000000     61.90412413      7.41179310   1337.43185919    300.00000000      0.99961656      0.15247439     -5.72980020      0.54934677     -5.18045343      0.13227215      0.20963717      0.20909849      0.02645443 md_running
    17      8.50000000     62.12247895      7.31698223   1444.59037234    300.00000000      0.99960772      0.16469103     -5.72818358      0.53538229     -5.19280129      0.13417209      0.20695551      0.20682712      0.02683442 md_running
    18      9.00000000     62.34379320      7.21806174   1555.14423452    300.00000000      0.99959989      0.17729477     -5.72655435      0.52100415     -5.20555020      0.13394729      0.20415762      0.20336022      0.02678946 md_running
    19      9.50000000     62.56157260      7.11514397   1668.65282447    300.00000000      0.99959293      0.19023535     -5.72490293      0.50625274     -5.21865019      0.13175775      0.20124666      0.19871364      0.02635155 md_running
    20     10.00000000     62.77676212      7.00833827   1784.50831993    300.00000000      0.99958674      0.20344350     -5.72320012      0.49116805     -5.23203207      0.12797624      0.19822574      0.19306247      0.02559525 md_running
    21     10.50000000     62.99474726      6.89775258   1901.95877634    300.00000000      0.99958124      0.21683348     -5.72139994      0.47578991     -5.24561003      0.12316484      0.19509791      0.18671607      0.02463297 md_running
    22     11.00000000     63.20965517      6.78349554   2020.15251382    300.00000000      0.99957635      0.23030820     -5.71944483      0.46015812     -5.25928671      0.11805132      0.19186623      0.18006982      0.02361026 md_running
    23     11.50000000     63.42793207      6.66567906   2138.21034956    300.00000000      0.99957200      0.24376742     -5.71727324      0.44431277     -5.27296046      0.11345546      0.18853387      0.17359126      0.02269109 md_running
