  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      9.00568126      4.02801195    300.85296722    300.00000000      1.00000000      0.05001915     -7.51488243      0.16224880     -7.35263363      0.06158832      0.11392938      0.12139818      0.01026472 md_running
     2      1.00000000     20.11730591      4.01784126    303.16887924    300.00000000      0.99999648      0.05040419     -7.51444665      0.16143048     -7.35301617      0.06465515      0.11364171      0.12250404      0.01077586 md_running
     3      1.50000000     38.89945702      4.00495851    306.06450241    300.00000000      0.99999233      0.05088561     -7.51389120      0.16039693     -7.35349428      0.06728103      0.11327733      0.12232300      0.01121350 md_running
     4      2.00000000     39.15806438      3.98940439    309.92801162    300.00000000      0.99998705      0.05152795     -7.51328725      0.15915347     -7.35413377      0.06912872      0.11283740      0.12065612      0.01152145 md_running
     5      2.50000000     44.30161988      3.97125039    315.13478487    300.00000000      0.99998007      0.05239362     -7.51270741      0.15770830     -7.35499912      0.07013636      0.11232392      0.11745196      0.01168939 md_running
     6      3.00000000     48.16961566      3.95059733    321.89742499    300.00000000      0.99997107      0.05351796     -7.51219929      0.15607219     -7.35612710      0.07062180      0.11173977      0.11289986      0.01177030 md_running
     7      3.50000000     48.40735566      3.92757265    330.15741755    300.00000000      0.99996015      0.05489125     -7.51176677      0.15425827     -7.35750850      0.07131941      0.11108853      0.10750965      0.01188657 md_running
     8      4.00000000     48.67083645      3.90232638    339.56765377    300.00000000      0.99994789      0.05645577     -7.51136634      0.15228151     -7.35908483      0.07322665      0.11037446      0.10212038      0.01220444 md_running
     9      4.50000000     59.97101629      3.87502619    349.58001638    300.00000000      0.99993511      0.05812041     -7.51092162      0.15015828     -7.36076334      0.07719419      0.10960229      0.09777920      0.01286570 md_running
    10      5.00000000     60.22102501      3.84585145    359.60698011    300.00000000      0.99992270      0.05978747     -7.51035027      0.14790573     -7.36244454      0.08346579      0.10877711      0.09542650      0.01391097 md_running
    11      5.50000000     60.45781579      3.81498677    369.19726428    300.00000000      0.99991125      0.06138193     -7.50959304      0.14554124     -7.36405180      0.09153356      0.10790412      0.09549625      0.01525559 md_running
    12      6.00000000     60.69330955      3.78261538    378.16331237    300.00000000      0.99990104      0.06287260     -7.50863534      0.14308179     -7.36555355      0.10039183      0.10698852      0.09768078      0.01673197 md_running
    13      6.50000000     60.92451228      3.74891268    386.62122290    300.00000000      0.99989195      0.06427880     -7.50751306      0.14054346     -7.36696960      0.10891901      0.10603526      0.10107652      0.01815317 md_running
    14      7.00000000     61.16402921      3.71404043    394.93766494    300.00000000      0.99988363      0.06566147     -7.50630318      0.13794096     -7.36836222      0.11612783      0.10504893      0.10456245      0.01935464 md_running
    15      7.50000000     61.40483558      3.67814201    403.60575315    300.00000000      0.99987556      0.06710261     -7.50510235      0.13528729     -7.36981506      0.12128244      0.10403357      0.10713590      0.02021374 md_running
    16      8.00000000     61.64070187      3.64133898    413.08916739    300.00000000      0.99986728      0.06867930     -7.50400026      0.13259350     -7.37140676      0.12394041      0.10299262      0.10809302      0.02065674 md_running
    17      8.50000000     61.86072908      3.60372912    423.67796430    300.00000000      0.99985849      0.07043977     -7.50305560      0.12986864     -7.37318697      0.12396222      0.10192885      0.10708635      0.02066037 md_running
    18      9.00000000     62.09045161      3.56538626    435.39398149    300.00000000      0.99984916      0.07238765     -7.50227929      0.12711979     -7.37515950      0.12149637      0.10084435      0.10412357      0.02024939 md_running
    19      9.50000000     62.32430371      3.52636162    447.97289094    300.00000000      0.99983949      0.07447899     -7.50163227      0.12435226     -7.37728001      0.11695026      0.09974057      0.09954743      0.01949171 md_running
    20     10.00000000     62.56243571      3.48668578    460.91514336    300.00000000      0.99982987      0.07663074     -7.50103447      0.12156978     -7.37946469      0.11099918      0.09861837      0.09399148      0.01849986 md_running
    21     10.50000000     62.79127313      3.44637286    473.59608042    300.00000000      0.99982074      0.07873905     -7.50038253      0.11877486     -7.38160767      0.10451251      0.09747814      0.08833516      0.01741875 md_running
    22     11.00000000     63.01761586      3.40542492    485.41591772    300.00000000      0.99981248      0.08070419     -7.49957699      0.11596919     -7.38360780      0.09848302      0.09631996      0.08359347      0.01641384 md_running
    23     11.50000000     63.23865993      3.36383663    495.93965073    300.00000000      0.99980533      0.08245384     -7.49854563      0.11315397     -7.38539166      0.09390083      0.09514367      0.08069301      0.01565014 md_running
    24     12.00000000     63.46948953      3.32160076    504.99518186    300.00000000      0.99979936      0.08395939     -7.49726010      0.11033032     -7.38692979      0.09149187      0.09394906      0.08015109      0.01524864 md_running
    25     12.50000000     63.69259155      3.27871366    512.70680116    300.00000000      0.99979445      0.08524151     -7.49574270      0.10749963     -7.38824307      0.09142771      0.09273603      0.08181615      0.01523795 md_running
    26     13.00000000     63.92433534      3.23517977    519.44836185    300.00000000      0.99979038      0.08636234     -7.49405871      0.10466388     -7.38939483      0.09326872      0.09150470      0.08495116      0.01554479 md_running
    27     13.50000000     64.15930688      3.19101479    525.71524309    300.00000000      0.99978682      0.08740426     -7.49229503      0.10182575     -7.39046928      0.09624646      0.09025553      0.08859744      0.01604108 md_running
    28     14.00000000     64.38871115      3.14624848    531.95269721    300.00000000      0.99978346      0.08844129     -7.49053081      0.09898879     -7.39154202      0.09961621      0.08898935      0.09193618      0.01660270 md_running
    29     14.50000000     64.61811482      3.10092726    538.41098902    300.00000000      0.99978011      0.08951503     -7.48881275      0.09615750     -7.39265526      0.10287898      0.08770747      0.09447517      0.01714650 md_running
    30     15.00000000     64.83829197      3.05511602    545.08191261    300.00000000      0.99977670      0.09062412     -7.48714481      0.09333734     -7.39380747      0.10582328      0.08641173      0.09605095      0.01763721 md_running
    31     15.50000000     65.06156958      3.00889883    551.73250210    300.00000000      0.99977331      0.09172984     -7.48549336      0.09053472     -7.39495864      0.10845724      0.08510451      0.09673705      0.01807621 md_running
    32     16.00000000     65.29265117      2.96237891    558.01245011    300.00000000      0.99977009      0.09277393     -7.48380586      0.08775689     -7.39604897      0.11088926      0.08378873      0.09672104      0.01848154 md_running
    33     16.50000000     65.51721237      2.91567791    563.58845385    300.00000000      0.99976721      0.09370098     -7.48203362      0.08501178     -7.39702184      0.11323062      0.08246782      0.09621091      0.01887177 md_running
