  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.98024365      1.27758351    299.69328268    300.00000000      1.00000000      0.04413191     -6.75657466      0.01632220     -6.74025247      0.06310118      0.03613552      0.07440659      0.01115482 md_running
     2      1.00000000     20.15238714      1.26935533    299.13926785    300.00000000      1.00000073      0.04405033     -6.75628276      0.01611263     -6.74017013      0.06551495      0.03590279      0.07562958      0.01158152 md_running
     3      1.50000000     38.83318422      1.26028862    298.40958074    300.00000000      1.00000184      0.04394287     -6.75594473      0.01588327     -6.74006145      0.06695391      0.03564635      0.07587477      0.01183589 md_running
     4      2.00000000     39.11091830      1.25044498    297.62774910    300.00000000      1.00000315      0.04382774     -6.75558073      0.01563613     -6.73994460      0.06740512      0.03536793      0.07514019      0.01191565 md_running
     5      2.50000000     47.98248205      1.23989495    296.93843744    300.00000000      1.00000444      0.04372624     -6.75521494      0.01537339     -6.73984154      0.06690381      0.03506953      0.07347072      0.01182703 md_running
     6      3.00000000     53.02418856      1.22871507    296.46224352    300.00000000      1.00000547      0.04365611     -6.75486782      0.01509741     -6.73977041      0.06555962      0.03475331      0.07098187      0.01158941 md_running
     7      3.50000000     53.26252657      1.21698496    296.25316801    300.00000000      1.00000605      0.04362533     -6.75455002      0.01481052     -6.73973950      0.06359231      0.03442153      0.06789320      0.01124164 md_running
     8      4.00000000     53.48595831      1.20478470    296.27355290    300.00000000      1.00000619      0.04362833     -6.75425820      0.01451506     -6.73974313      0.06136279      0.03407646      0.06456534      0.01084751 md_running
     9      4.50000000     53.71202018      1.19219239    296.39670369    300.00000000      1.00000601      0.04364646     -6.75397576      0.01421323     -6.73976253      0.05936850      0.03372029      0.06150536      0.01049497 md_running
    10      5.00000000     53.92310525      1.17928222    296.43949189    300.00000000      1.00000581      0.04365276     -6.75367709      0.01390707     -6.73977003      0.05816510      0.03335514      0.05929759      0.01028223 md_running
    11      5.50000000     54.14543318      1.16612302    296.21603543    300.00000000      1.00000591      0.04361986     -6.75333634      0.01359843     -6.73973791      0.05821435      0.03298294      0.05845934      0.01029094 md_running
    12      6.00000000     54.35970563      1.15277728    295.59329419    300.00000000      1.00000660      0.04352816     -6.75293497      0.01328895     -6.73964601      0.05971858      0.03260547      0.05925153      0.01055685 md_running
    13      6.50000000     54.58519784      1.13930079    294.53169850    300.00000000      1.00000805      0.04337183     -6.75246837      0.01298006     -6.73948831      0.06252429      0.03222429      0.06154603      0.01105284 md_running
    14      7.00000000     54.83391976      1.12574267    293.09832573    300.00000000      1.00001025      0.04316075     -6.75194779      0.01267297     -6.73927483      0.06619677      0.03184081      0.06488714      0.01170205 md_running
