  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000      8.94743040      3.83469162    300.01812543    300.00000000      1.00000000      0.06128158     -8.91231612      0.07352430     -8.83879182      0.08365223      0.05423073      0.09818549      0.01261105 md_running
     2      1.00000000     20.08413675      3.81453700    302.88905963    300.00000000      0.99999791      0.06186800     -8.91214640      0.07275346     -8.83939294      0.08071604      0.05394570      0.09511972      0.01216840 md_running
     3      1.50000000     39.88860916      3.79298684    308.09674323    300.00000000      0.99999083      0.06293171     -8.91241749      0.07193375     -8.84048374      0.07552067      0.05364093      0.08990419      0.01138517 md_running
     4      2.00000000     49.16603848      3.77007391    313.70575156    300.00000000      0.99998164      0.06407741     -8.91272861      0.07106729     -8.84166132      0.07035504      0.05331690      0.08445833      0.01060642 md_running
     5      2.50000000     60.49713788      3.74584304    317.55560400    300.00000000      0.99997384      0.06486378     -8.91263015      0.07015670     -8.84247345      0.06913182      0.05297422      0.08200852      0.01042201 md_running
     6      3.00000000     60.76105102      3.72035096    318.08120069    300.00000000      0.99997028      0.06497114     -8.91179408      0.06920506     -8.84258902      0.07548317      0.05261371      0.08583222      0.01137952 md_running
     7      3.50000000     61.00525419      3.69366618    315.11162998    300.00000000      0.99997225      0.06436457     -8.91018191      0.06821585     -8.84196606      0.08882730      0.05223633      0.09615689      0.01339122 md_running
     8      4.00000000     61.25458872      3.66586860    310.22910237    300.00000000      0.99997884      0.06336727     -8.90812702      0.06719296     -8.84093405      0.10418856      0.05184321      0.10892514      0.01570702 md_running
     9      4.50000000     61.49970809      3.63704883    306.18601632    300.00000000      0.99998663      0.06254143     -8.90621698      0.06614062     -8.84007636      0.11579951      0.05143564      0.11851236      0.01745743 md_running
    10      5.00000000     61.73459490      3.60730718    305.38831863    300.00000000      0.99999100      0.06237849     -8.90497061      0.06506333     -8.83990728      0.11986654      0.05101503      0.12087082      0.01807056 md_running
    11      5.50000000     61.98123083      3.57675225    308.34951969    300.00000000      0.99998905      0.06298335     -8.90450413      0.06396578     -8.84053835      0.11610800      0.05058292      0.11540573      0.01750394 md_running
    12      6.00000000     62.22078396      3.54549881    313.31807628    300.00000000      0.99998202      0.06399822     -8.90444813      0.06285281     -8.84159532      0.10810658      0.05014093      0.10544896      0.01629768 md_running
    13      6.50000000     62.46201026      3.51366543    317.40178445    300.00000000      0.99997429      0.06483236     -8.90419274      0.06172922     -8.84246352      0.10170774      0.04969073      0.09685326      0.01533302 md_running
    14      7.00000000     62.71363456      3.48137203    318.26086333    300.00000000      0.99997019      0.06500783     -8.90324985      0.06059976     -8.84265010      0.10145369      0.04923404      0.09460536      0.01529472 md_running
    15      7.50000000     62.95727215      3.44873727    315.17390569    300.00000000      0.99997193      0.06437729     -8.90147731      0.05946894     -8.84200836      0.10742388      0.04877251      0.09920789      0.01619476 md_running
    16      8.00000000     63.19962755      3.41587665    309.05837425    300.00000000      0.99997936      0.06312814     -8.89907592      0.05834107     -8.84073485      0.11643287      0.04830779      0.10738190      0.01755292 md_running
    17      8.50000000     63.44217288      3.38290130    301.81329464    300.00000000      0.99999050      0.06164826     -8.89644782      0.05722011     -8.83922771      0.12531688      0.04784145      0.11566415      0.01889223 md_running
    18      9.00000000     63.68477493      3.34991744    295.53414527    300.00000000      1.00000223      0.06036568     -8.89403219      0.05610973     -8.83792246      0.13222166      0.04737499      0.12199783      0.01993317 md_running
    19      9.50000000     63.93132989      3.31702611    291.92210336    300.00000000      1.00001115      0.05962789     -8.89218391      0.05501331     -8.83717060      0.13635094      0.04690983      0.12548692      0.02055568 md_running
    20     10.00000000     64.17268083      3.28432283    291.95499575    300.00000000      1.00001447      0.05963461     -8.89110785      0.05393388     -8.83717397      0.13750811      0.04644734      0.12588200      0.02073013 md_running
    21     10.50000000     64.42076881      3.25189712    295.76922666    300.00000000      1.00001101      0.06041370     -8.89083464      0.05287417     -8.83796046      0.13582525      0.04598877      0.12327989      0.02047643 md_running
    22     11.00000000     64.66277400      3.21983165    302.69359418    300.00000000      1.00000150      0.06182807     -8.89122869      0.05183658     -8.83939211      0.13165965      0.04553530      0.11801838      0.01984844 md_running
    23     11.50000000     64.90612665      3.18820083    311.39910082    300.00000000      0.99998824      0.06360625     -8.89201786      0.05082312     -8.84119474      0.12565970      0.04508797      0.11074693      0.01894391 md_running
    24     12.00000000     65.15115177      3.15706932    320.16146846    300.00000000      0.99997421      0.06539605     -8.89284694      0.04983543     -8.84301150      0.11895887      0.04464770      0.10269757      0.01793372 md_running
    25     12.50000000     65.39090959      3.12649022    327.26280796    300.00000000      0.99996216      0.06684657     -8.89335901      0.04887471     -8.84448430      0.11339622      0.04421525      0.09601764      0.01709512 md_running
    26     13.00000000     65.63686514      3.09650360    331.53760755    300.00000000      0.99995398      0.06771974     -8.89330840      0.04794167     -8.84536672      0.11119811      0.04379117      0.09348379      0.01676375 md_running
    27     13.50000000     65.88676387      3.06713474    332.93124707    300.00000000      0.99995024      0.06800440     -8.89267883      0.04703658     -8.84564225      0.11360714      0.04337584      0.09666827      0.01712692 md_running
    28     14.00000000     66.13830522      3.03839312    332.75567770    300.00000000      0.99994989      0.06796854     -8.89174233      0.04615916     -8.84558317      0.11927587      0.04296937      0.10382998      0.01798151 md_running
    29     14.50000000     66.38907653      3.01027166    333.28292763    300.00000000      0.99995027      0.06807623     -8.89097704      0.04530868     -8.84566836      0.12466109      0.04257167      0.11073413      0.01879337 md_running
    30     15.00000000     66.63043690      2.98274625    336.65294694    300.00000000      0.99994807      0.06876459     -8.89083646      0.04448388     -8.84635258      0.12628767      0.04218240      0.11352487      0.01903858 md_running
