  step         time_fs     wall_time_s        rti_dist          temp_K     temp_bath_K   thermo_lambda          kin_Ha     pot_real_Ha     pot_rtip_Ha    pot_total_Ha          f_real          f_rtip         f_total      rms_f_real state_decision
     1      0.50000000     10.50315519      0.09899208      0.26576000   1000.00000000      1.41385996      0.00004418     -7.59750257      0.00121306     -7.59628951      0.07073207      0.01225412      0.06592824      0.01178868 md_running
     2      1.00000000     21.84499297      0.09731700      2.88542602   1000.00000000      1.41385996      0.00047972     -7.59773151      0.00242612     -7.59530539      0.06806920      0.02493010      0.06146076      0.01134487 md_running
     3      1.50000000     40.84734791      0.09672207      6.88978546   1000.00000000      1.11465511      0.00114548     -7.59818034      0.00363918     -7.59454116      0.06233781      0.03762517      0.06001129      0.01038963 md_running
     4      2.00000000     44.80760416      0.10232362     12.65129475   1000.00000000      1.05477079      0.00210338     -7.59866588      0.00485225     -7.59381363      0.05511046      0.04742058      0.06235915      0.00918508 md_running
     5      2.50000000     45.05880577      0.11872391     21.04720451   1000.00000000      1.03060483      0.00349926     -7.59904516      0.00606531     -7.59297986      0.04788264      0.05108749      0.06268324      0.00798044 md_running
     6      3.00000000     45.30782703      0.14803959     31.63106267   1000.00000000      1.01875280      0.00525891     -7.59916492      0.00727837     -7.59188655      0.04313971      0.04916501      0.05809057      0.00718995 md_running
     7      3.50000000     45.54427435      0.18909975     42.39711267   1000.00000000      1.01293971      0.00704885     -7.59886929      0.00849143     -7.59037786      0.04426858      0.04490450      0.05280546      0.00737810 md_running
     8      4.00000000     45.76489417      0.23891843     51.35721826   1000.00000000      1.01004974      0.00853854     -7.59807126      0.00970449     -7.58836677      0.05225098      0.04061843      0.05269663      0.00870850 md_running
     9      4.50000000     46.04633021      0.29427387     57.78884006   1000.00000000      1.00857472      0.00960785     -7.59682280      0.01091755     -7.58590524      0.06421550      0.03709997      0.05928347      0.01070258 md_running
    10      5.00000000     51.11706638      0.35246201     62.38654564   1000.00000000      1.00778228      0.01037225     -7.59533208      0.01213061     -7.58320147      0.07639908      0.03441680      0.06908178      0.01273318 md_running
    11      5.50000000     51.38026253      0.41161120     66.76539474   1000.00000000      1.00725131      0.01110027     -7.59390748      0.01334367     -7.58056380      0.08584074      0.03241815      0.07787113      0.01430679 md_running
    12      6.00000000     51.63085745      0.47081853     72.65064143   1000.00000000      1.00671011      0.01207874     -7.59284121      0.01455674     -7.57828447      0.09065308      0.03091793      0.08288006      0.01510885 md_running
    13      6.50000000     56.87762333      0.53012067     81.05203328   1000.00000000      1.00604411      0.01347553     -7.59228149      0.01576980     -7.57651169      0.09018283      0.02974756      0.08298241      0.01503047 md_running
    14      7.00000000     57.13318240      0.59026440     91.77969049   1000.00000000      1.00530506      0.01525909     -7.59216019      0.01698286     -7.57517733      0.08513980      0.02877161      0.07859609      0.01418997 md_running
    15      7.50000000     57.38652992      0.65230813    103.51981861   1000.00000000      1.00461732      0.01721098     -7.59221770      0.01819592     -7.57402178      0.07755869      0.02789467      0.07152417      0.01292645 md_running
    16      8.00000000     63.96180007      0.71717126    114.38828233   1000.00000000      1.00407066      0.01901794     -7.59210743      0.01940898     -7.57269845      0.07052715      0.02706324      0.06468030      0.01175452 md_running
    17      8.50000000     64.22736128      0.78528268    122.66229729   1000.00000000      1.00369294      0.02039356     -7.59152788      0.02062204     -7.57090584      0.06729538      0.02626066      0.06131645      0.01121590 md_running
    18      9.00000000     64.48010909      0.85644195    127.36673802   1000.00000000      1.00347335      0.02117571     -7.59032170      0.02183510     -7.56848659      0.06957015      0.02549514      0.06334534      0.01159503 md_running
    19      9.50000000     64.72982298      0.92989440    128.54156705   1000.00000000      1.00338562      0.02137104     -7.58851579      0.02304817     -7.56546763      0.07639050      0.02478579      0.06998482      0.01273175 md_running
    20     10.00000000     64.98009537      1.00454663    127.18517594   1000.00000000      1.00339623      0.02114553     -7.58630322      0.02426123     -7.56204199      0.08533624      0.02415142      0.07884749      0.01422271 md_running
